

1	ACh	Ach	ITJ	ach	_	NK	0
3	also	also	ADV	also	_	MO	1
4	jederman	jedermann	PIS	jedermann	*|*|*	OA2	5
5	betruͤben	betrüben	VVINF	betrüben	_	OC	1
6	?	?	SENT	?	_	--	5

1	Mich	Mich	PPER	ich	acc|sg|*|1	OA	2
2	duͤncket	dünket	VVFIN	dünket	sg|3|pres|ind	--	0
3	/	/	$,	/	_	--	2
4	wann	wann	KOUS	wann	_	MO	11
5	euch	euch	PPER	ihr	dat|pl|*|2	DA	11
6	schon	schon	ADV	schon	_	MO	11
7	einigerley	einigerley	PIAT	einigerley	acc|sg|fem	NK	8
8	Weise	Weise	NN	Weise	acc|sg|fem	SB	11
9	zu	zu	APPR	zu	_	MO	10
10	wider	wider	ADV	wieder	pos	PD	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	2
12	/	/	$,	/	_	--	11
13	eure	eure	PPOSAT	euer	acc|pl|masc	NK	14
14	Gedancken	Gedanken	NN	Gedanke	acc|pl|masc	OA	18
15	eurem	Eurem	PPOSAT	euer	dat|sg|masc	NK	16
16	Vatter	Vater	NN	Vater	dat|sg|masc	DA	2
17	zu	zu	PTKZU	zu	_	PM	18
18	offenbaren	offenbaren	VVINF	offenbaren	_	OC	2
19	/	/	$,	/	_	--	18
20	solt	Sold	VMFIN	sollen	_	OA	25
21	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	25
22	doch	doch	ADV	doch	_	MO	25
23	mir	mir	PPER	ich	dat|sg|*|1	DA	25
24	nichts	nichts	PIS	nichts	*|*|neut	OA	25
25	verhelen	verhehlen	VVINF	verhehlen	_	CC	9
26	.	.	SENT	.	_	--	25

1	Sagt	Sagt	VVFIN	sagen	sg|3|pres|ind	MO	4
2	mir	mir	PPER	ich	dat|sg|*|1	DA	1
3	/	/	$,	/	_	--	2
4	begehrt	begehrt	VVPP	begehren	_	--	0
5	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	4
6	etwas	etwas	ADV	etwas	*|*|neut	OA	4
7	von	von	APPR	von	_	PG	6
8	ihm	ihm	PPER	er	dat|sg|masc|3	NK	7
9	?	?	SENT	?	_	--	8

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|*|1	DA	7
4	mehr	mehr	ADV	mehr	*|*|*	SB	2
5	als	als	KOKOM	als	_	CM	6
6	einmal	einmal	ADV	einmal	_	CC	4
7	gesagt	gesagt	VVPP	sagen	_	OC	2
8	/	/	$,	/	_	--	7
9	er	er	PPER	er	nom|sg|masc|3	SB	10
10	wolle	wolle	VMFIN	wollen	sg|3|pres|subj	OC	7
11	nichts	nichts	PIS	nichts	*|*|neut	OA	12
12	sparen	sparen	VVINF	sparen	_	OC	10
13	/	/	$,	/	_	--	12
14	damit	damit	KOUS	damit	_	MO	10
15	er	er	PPER	er	nom|sg|masc|3	SB	19
16	euch	euch	PPER	ihr	dat|pl|*|2	PNC	18
17	contenti	contenti	FM	contenti	*|*|*	PNC	18
18	ren	Ren	VVINF	Ren	*|*|*	UC	4
19	moͤge	möge	VMFIN	mögen	sg|3|pres|subj	OC	10
20	.	.	SENT	.	_	--	19

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	--	0
2	es	es	PPER	es	nom|sg|neut|3	SB	1
3	darum	darum	PAV	darum	_	OP	23
4	/	/	$,	/	_	--	3
5	daß	daß	KOUS	daß	_	CP	12
6	er	er	PPER	er	nom|sg|masc|3	SB	12
7	euch	euch	PPER	ihr	acc|pl|2	OA	12
8	nicht	nicht	PTKNEG	nicht	_	NG	12
9	alle	alle	PIAT	all	acc|sg|fem	NK	11
10	erwuͤnschte	erwünschte	ADJA	erwünscht	acc|sg|fem|pos	NK	11
11	Freyheit	Freiheit	NN	Freiheit	acc|sg|fem	OA	12
12	gibt	gibt	VVFIN	geben	sg|3|pres|ind	RE	2
13	/	/	$,	/	_	--	12
14	und	und	KON	und	_	CD	1
15	solten	sollten	VMFIN	sollen	pl|3|past|ind	CJ	14
16	die	die	ART	d	nom|pl|masc	NK	17
17	Spaziergaͤnge	Spaziergänge	NN	Spaziergänge	nom|pl|masc	SB	15
18	und	und	KON	und	_	CD	17
19	Luft	Luft	NN	Luft	nom|sg|fem	CJ	18
20	euer	euer	PPOSAT	euer	gen|sg|fem|pos	NK	21
21	Gemuͤt	Gemüt	NN	Gemüt	gen|sg|fem	AG	17
22	nicht	nicht	PTKNEG	nicht	_	NG	15
23	versoͤhnen	versöhnen	VVINF	versöhnen	_	OC	15
24	?	?	SENT	?	_	--	23

1	Habt	Habt	VAFIN	haben	pl|2|pres|ind	--	0
2	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	8
3	von	von	APPR	von	_	MO	8
4	irgend	irgend	ADV	irgend	_	MO	5
5	einem	einem	ART	ein	dat|sg|masc	NK	3
6	einen	einen	ADJA	ein	acc|sg|masc	NK	7
7	Unlust	Unlust	NN	Unlust	acc|sg|masc	OA	8
8	erlitten	erlitten	VVPP	erleiden	_	OC	1
9	?	?	SENT	?	_	--	8

1	Habt	Habt	VAFIN	haben	pl|2|pres|ind	--	0
2	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	1
3	einige	einige	PIAT	einig	acc|pl|masc	NK	5
4	heimliche	heimliche	ADJA	heimlich	acc|sg|fem|pos	NK	5
5	Zuneigung	Zuneigung	NN	Zuneigung	acc|sg|fem	OA	1
6	?	?	SENT	?	_	--	5

1	Mit	Mit	APPR	mit	_	MO	3
2	wem	wem	PWS	wer	dat|sg|*	NK	1
3	woltet	wolltet	VMFIN	wolltet	sg|3|pres|ind	--	0
4	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	6
5	gern	gern	ADV	gern	_	MO	6
6	verheuratet	verheuratet	VVPP	verheuratet	_	PD	7
7	seyn	sein	VAINF	sein	_	OC	3
8	?	?	SENT	?	_	--	7

1	Ach	Ach	ITJ	ach	_	OC	4
2	/	/	$,	/	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	verstehe	verstehe	VVFIN	verstehen	sg|1|pres|ind	--	0
5	euch	euch	PPER	ihr	dat|pl|*|2	OA	4
6	.	.	SENT	.	_	--	5

1	Da	Da	ADV	da	_	MO	2
2	ligt	liegt	VVFIN	liegen	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Has	Has	NE	Has	nom|sg|masc	SB	2
5	im	im	APPRART	im	dat|sg|neut	MO	2
6	Pfeffer	Pfeffer	NN	Pfeffer	dat|sg|neut	NK	5
7	!	!	SENT	!	_	--	6

1	Warumb	Warum	PWAV	warum	_	MO	2
2	macht	macht	VVFIN	machen	sg|3|pres|ind	--	0
3	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	2
4	so	so	ADV	so	_	MO	5
5	viel	viel	PIAT	viel	*|*|*	NK	6
6	Wesens	Wesens	NN	Wesen	gen|sg|neut	OA	2
7	?	?	SENT	?	_	--	6

1	Herr	Herr	NN	Herr	nom|sg|masc	VO	5
2	/	/	$,	/	_	--	1
3	das	das	ART	d	nom|sg|neut	NK	4
4	Geheimnus	Geheimnus	NN	Geheimnus	nom|sg|neut	SB	5
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	entdeckt	entdeckt	VVPP	entdecken	_	PD	5
7	:	:	SENT	:	_	--	6

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	.	.	SENT	.	_	UC	3
5	Und	Und	KON	und	_	--	0
6	.	.	SENT	.	_	--	5

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Gehe	Gehe	VVFIN	gehen	nom|sg|fem	--	0
5	hin	hin	PTKVZ	hin	_	MNR	4
6	/	/	$,	/	_	--	5
7	du	du	PPER	du	nom|sg|*|2	SB	5
8	undanckbare	undanckbare	ADJA	undanckbare	nom|pl|neut|pos	NK	9
9	Tochter	Tochter	NN	Tochter	nom|sg|fem	CJ	4
10	/	/	$,	/	_	--	9
11	ich	ich	PPER	ich	nom|sg|*|1	SB	12
12	mag	mag	VMFIN	mögen	sg|3|pres|ind	RC	4
13	dich	dich	PPER	du	acc|sg|*|2	OA	16
14	nicht	nicht	PTKNEG	nicht	_	NG	12
15	mehr	mehr	ADV	mehr	_	MO	14
16	ansehen	ansehen	VVINF	ansehen	_	OC	12
17	/	/	$,	/	_	--	16
18	ich	ich	PPER	ich	nom|sg|*|1	SB	19
19	lasse	lasse	VVFIN	lassen	sg|3|pres|subj	CJ	12
20	dich	dich	PPER	du	acc|sg|3	OA	19
21	in	in	APPR	in	_	MO	19
22	deiner	deiner	PPOSAT	dein	dat|sg|fem	NK	23
23	Halsstarrigkeit	Halsstarrigkeit	NN	Halsstarrigkeit	dat|sg|fem	NK	21
24	.	.	SENT	.	_	--	23

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Vatter	Vater	NN	Vater	nom|sg|masc	SB	13
3	/	/	$,	/	_	--	2
4	weil	weil	KOUS	weil	_	CP	6
5	ihr	ihr	PPER	Ihr	nom|pl|*|2	DA	6
6	begehrt	begehrt	VVPP	begehren	_	MO	13
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	13
9	ich	ich	PPER	ich	nom|sg|*|1	SB	13
10	es	es	PPER	es	acc|sg|neut|3	OA	12
11	euch	euch	PPER	ihr	dat|pl|*|2	DA	12
12	sagen	sagen	VVINF	sagen	_	OC	13
13	solle	solle	VMFIN	sollen	sg|3|pres|subj	RE	15
14	/	/	$,	/	_	--	13
15	so	so	ADV	so	_	MO	16
16	sage	sage	VVFIN	sagen	sg|3|pres|subj	--	0
17	ichs	ich's	PPER	ich	nom|sg|*	SB	16
18	.	.	SENT	.	_	--	17

1	Ja	Ja	PTKANT	ja	_	DM	4
2	/	/	$,	/	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	sage	sage	VVFIN	sagen	sg|1|pres|ind	--	0
5	dir	dir	PPER	du	dat|sg|*|2	DA	4
6	all	all	PIAT	all	*|*|*	NK	8
7	meine	meine	PPOSAT	mein	acc|sg|fem	NK	8
8	Freundschafft	Freundschaft	NN	Freundschaft	acc|sg|fem	OA	4
9	auff	auf	PTKVZ	auf	_	SVP	4
10	.	.	SENT	.	_	--	9

1	Herr	Herr	NN	Herr	nom|sg|masc	--	0
2	/	/	$,	/	_	--	1
3	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	4
4	Traurigkeit	Traurigkeit	NN	Traurigkeit	acc|sg|fem	NK	1
5	.	.	SENT	.	_	--	4

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Die	Die	ART	d	nom|sg|fem	NK	6
5	lose	lose	ADJA	lose	_	NK	6
6	Vettel	Vettel	NN	Vettel	acc|pl|neut	OA	7
7	macht	macht	VVFIN	machen	sg|3|pres|ind	--	0
8	mir	mir	PPER	ich	dat|sg|*|1	DA	7
9	das	das	ART	d	acc|sg|neut	NK	10
10	Leben	Leben	NN	Leben	acc|sg|neut	OA	7
11	verdrießlich	verdrießlich	ADJD	verdrießlich	pos	MO	7
12	.	.	SENT	.	_	--	11

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	3
2	lieber	lieber	ADJA	lieb	nom|sg|masc|pos	NK	3
3	Vatter	Vater	NN	Vater	nom|sg|masc	--	0
4	/	/	$,	/	_	--	3
5	ich	ich	PPER	ich	nom|sg|*|1	SB	6
6	will	will	VMFIN	wollen	sg|1|pres|ind	RC	3
7	.	.	SENT	.	_	--	6

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ist	Ist	VAFIN	sein	sg|3|pres|ind	NK	1
5	das	das	PDS	d	nom|sg|neut	SB	4
6	der	der	ART	d	gen|sg|fem	NK	7
7	Danck	Dank	NN	Dank	gen|sg|fem	AG	5
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	14
10	ich	ich	PPER	ich	nom|sg|*|1	SB	14
11	dich	dich	PPER	du	acc|sg|*|2	OA	14
12	so	so	ADV	so	_	MO	13
13	sorgfaͤltig	sorgfältig	ADJD	sorgfältig	pos	MO	14
14	aufferzogen	auferzogen	VVPP	auferzogen	_	OC	4
15	?	?	SENT	?	_	--	14

1	Aber	Aber	KON	aber	_	JU	2
2	Herr	Herr	NN	Herr	nom|sg|masc	--	0
3	!	!	SENT	!	_	--	2

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	.	.	SENT	.	_	UC	3
5	Nichts	Nichts	PIS	nichts	_	NK	1
6	.	.	SENT	.	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	nun	nun	ADV	nun	_	MO	5
4	gantz	gantz	ADV	ganz	pos	MO	5
5	ergrimmt	ergrimmt	VVFIN	ergrimmt	_	OC	2
6	uͤber	über	APPR	über	_	MO	5
7	sie	sie	PPER	Sie	acc|pl|*|3	NK	6
8	!	!	SENT	!	_	--	7

1	Aber	Aber	KON	aber	_	JU	4
2	/	/	$,	/	_	--	1
3	lieber	lieber	ADJA	lieb	nom|sg|masc|pos	NK	4
4	Vatter	Vater	NN	Vater	nom|sg|masc	--	0
5	.	.	SENT	.	_	--	4

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ich	Ich	PPER	ich	nom|sg|*|1	SB	5
5	trage	trage	VVFIN	tragen	sg|3|pres|subj	NK	1
6	gantz	gantz	ADV	ganz	nom|sg|*	SB	5
7	kein	kein	PIAT	kein	acc|sg|neut	NK	8
8	affection	affection	NN	affection	_	OA	5
9	mehr	mehr	ADV	mehr	_	MO	8
10	zu	zu	APPR	zu	_	MO	5
11	dir	dir	PPER	du	dat|sg|*|2	NK	10
12	.	.	SENT	.	_	--	11

1	Aber	Aber	ADV	aber	_	--	0
2	.	.	SENT	.	_	--	1

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ey	Ei	ITJ	Ei	_	--	0
5	/	/	$,	/	_	--	4
6	es	es	PPER	es	nom|sg|neut|3	SB	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	NK	4
8	ein	ein	ART	ein	nom|sg|masc	NK	11
9	nichtswerthiger	nichtswerthiger	ADJA	nichtswerthiger	nom|sg|masc|pos	NK	11
10	ungehorsamer	ungehorsamer	ADJA	ungehorsamer	nom|sg|masc|pos	NK	11
11	Schleppsack	Schleppsack	NN	Schleppsack	nom|sg|masc	PD	7
12	.	.	SENT	.	_	--	11

1	Aber	Aber	ADV	aber	_	--	0
2	.	.	SENT	.	_	--	1

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ein	Ein	ART	ein	nom|sg|masc	NK	6
5	ungerathen	ungeraten	ADJA	ungeraten	acc|sg|masc|pos	NK	6
6	Kind	Kind	NN	Kind	nom|sg|neut	--	0
7	/	/	$,	/	_	--	6
8	das	das	PRELS	d	nom|sg|neut	OA	11
9	mir	mir	PPER	ich	dat|sg|*|1	DA	16
10	nicht	nicht	PTKNEG	nicht	_	NG	12
11	sagen	sagen	VVINF	sagen	_	OC	12
12	will	will	VMFIN	wollen	sg|3|pres|ind	RE	14
13	/	/	$,	/	_	--	12
14	was	was	PWREL	was	acc|sg|neut	SB	16
15	ihm	ihm	PPER	er	dat|sg|masc|3	DA	16
16	fehlet	fehlt	VVFIN	fehlen	sg|3|pres|ind	RC	6
17	.	.	SENT	.	_	--	16

1	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	2
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	einen	einen	ART	ein	acc|sg|masc	NK	4
4	Mann	Mann	NN	Mann	acc|sg|masc	OA	5
5	haben	haben	VAINF	haben	_	OC	2
6	.	.	SENT	.	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	OA	5
4	gantz	gantz	ADV	ganz	pos	MO	5
5	verlassen	verlassen	VVINF	verlassen	_	OC	2
6	.	.	SENT	.	_	--	5

1	Einen	Einen	ART	ein	acc|sg|masc	NK	2
2	Mann	Mann	NN	Mann	acc|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	verfluche	Verfluche	NN	Verfluche	sg|1|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	OA	2
4	!	!	SENT	!	_	--	3

1	Einen	Einen	ART	ein	acc|sg|masc	NK	2
2	Mann	Mann	NN	Mann	acc|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	Und	Und	KON	und	_	JU	2
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	mehr	mehr	ADV	mehr	_	MO	4
6	vor	vor	APPR	vor	_	MO	9
7	meine	meine	PPOSAT	mein	dat|sg|fem	NK	8
8	Tochter	Tochter	NN	Tochter	dat|sg|fem	NK	6
9	halten	halten	VVINF	halten	_	OC	2
10	.	.	SENT	.	_	--	9

1	Einen	Einen	ART	ein	acc|sg|masc	NK	2
2	Mann	Mann	NN	Mann	acc|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	Sagt	Sagt	VVFIN	sagen	sg|3|pres|ind	--	0
2	mir	mir	PPER	ich	dat|sg|*|1	DA	1
3	nichts	nichts	PIS	nichts	*|*|neut	SB	1
4	mehr	mehr	ADV	mehr	_	MO	3
5	darvon	darvon	PAV	darvon	_	SVP	1
6	.	.	SENT	.	_	--	5

1	Schweigt	Schweigt	VVFIN	schweigen	nom|sg|*	--	0
2	nur	nur	ADV	nur	_	MO	3
3	still	still	ADJD	still	_	PD	1
4	.	.	SENT	.	_	--	3

1	Einen	Einen	ART	ein	acc|sg|masc	NK	2
2	Mann	Mann	NN	Mann	acc|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	nichts	nichts	PIS	nichts	*|*|neut	OA	7
4	mehr	mehr	ADV	mehr	_	MO	3
5	von	von	APPR	von	_	MO	7
6	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	5
7	hoͤren	hören	VVINF	hören	_	OC	2
8	!	!	SENT	!	_	--	7

1	Einen	Einen	ART	ein	acc|sg|masc	NK	2
2	Mann	Mann	NN	Mann	acc|sg|masc	--	0
3	/	/	$,	/	_	--	2
4	einen	einen	ART	ein	acc|sg|masc	NK	5
5	Mann	Mann	NN	Mann	acc|sg|masc	CJ	2
6	/	/	$,	/	_	--	5
7	einen	einen	ART	ein	acc|sg|masc	NK	8
8	Mann	Mann	NN	Mann	acc|sg|masc	APP	2
9	.	.	SENT	.	_	--	8

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
3	wol	wohl	ADV	wohl	_	MO	2
4	recht	recht	ADJD	recht	pos	MO	2
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	10
7	keine	keine	PIAT	kein	nom|pl|masc	NK	9
8	aͤrgere	ärgere	ADJA	ärgere	nom|pl|masc|pos	NK	9
9	Taube	Taube	NN	Taube	nom|pl|masc	SB	10
10	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	2
11	/	/	$,	/	_	--	10
12	als	als	KOKOM	als	_	CM	16
13	die	die	ART	d	nom|pl|*	SB	16
14	nicht	nicht	PTKNEG	nicht	_	NG	16
15	hoͤren	hören	VVINF	hören	_	OC	16
16	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	CC	7
17	.	.	SENT	.	_	--	16

1	Ach	Ach	ITJ	ach	_	DM	5
2	Lisette	Lisette	NE	Lisette	nom|sg|fem	NK	1
3	,	,	$,	,	_	--	2
4	ich	ich	PPER	ich	nom|sg|masc|1	SB	5
5	hab	hab	VAFIN	haben	acc|sg|masc	--	0
6	uͤbel	übel	ADJD	übel	pos	MO	7
7	gethan	getan	VVPP	tun	_	OC	5
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	14
10	ich	ich	PPER	ich	nom|sg|*|1	SB	14
11	meine	meine	PPOSAT	mein	acc|sg|fem	NK	12
12	Traurigkeit	Traurigkeit	NN	Traurigkeit	acc|sg|fem	OA	13
13	verborgen	verborgen	VVPP	verbergen	_	OC	14
14	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	7
15	/	/	$,	/	_	--	14
16	ich	ich	PPER	ich	nom|sg|*|1	SB	17
17	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CJ	14
18	nur	nur	ADV	nur	_	MO	19
19	reden	reden	VVINF	reden	_	OC	20
20	doͤrffen	dörffen	VMFIN	dürfen	_	OC	17
21	/	/	$,	/	_	--	20
22	so	so	ADV	so	_	MO	28
23	haͤtte	hätte	VAFIN	haben	sg|1|past|subj	CJ	17
24	ich	ich	PPER	ich	nom|sg|*|1	SB	23
25	alles	alles	PIS	all	acc|sg|neut	OA	28
26	von	von	APPR	von	_	MO	28
27	ihm	ihm	PPER	er	dat|sg|masc|3	NK	26
28	bekommen	bekommen	VVPP	bekommen	_	OC	23
29	/	/	$,	/	_	--	28
30	was	was	PWREL	was	acc|sg|neut	OA	32
31	ich	ich	PPER	ich	nom|sg|*|1	SB	33
32	gewuͤnscht	gewünscht	VVPP	wünschen	_	OC	33
33	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	RC	25
34	.	.	SENT	.	_	--	33

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	Warlich	Wahrlich	ADJD	wahrlich	_	MO	2
4	ein	ein	ART	ein	nom|sg|masc	NK	6
5	seltzamer	seltsamer	ADJA	seltsam	nom|sg|masc|pos	NK	6
6	Mann	Mann	NN	Mann	nom|sg|masc	PD	2
7	/	/	$,	/	_	--	6
8	und	und	KON	und	_	CD	2
9	ich	ich	PPER	ich	nom|sg|*|1	SB	10
10	muß	muß	VMFIN	müssen	sg|1|pres|ind	CJ	8
11	bekennen	bekennen	VVINF	bekennen	_	OC	10
12	/	/	$,	/	_	--	11
13	es	es	PPER	es	nom|sg|neut|3	SB	14
14	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	11
15	mir	mir	PPER	ich	dat|sg|*|1	DA	16
16	lieb	lieb	ADJD	lieb	pos	PD	14
17	/	/	$,	/	_	--	16
18	wann	wann	KOUS	wann	_	MO	24
19	wir	wir	PPER	wir	nom|pl|*|1	SB	24
20	ihm	ihm	PPER	er	dat|sg|masc|3	DA	23
21	einen	einen	ART	ein	acc|sg|masc	NK	22
22	Possen	Possen	NN	Posse	acc|sg|masc	OA	23
23	spielen	spielen	VVINF	spielen	_	OC	24
24	koͤnnten	könnten	VMFIN	können	pl|3|past|subj	RE	13
25	.	.	SENT	.	_	--	24

1	Aber	Aber	ADV	aber	_	JU	5
2	Madame	Madame	FM	--	_	MO	17
3	,	,	$,	,	_	--	2
4	woher	woher	PWAV	woher	_	MO	5
5	kompt	kommt	VVFIN	kommen	sg|3|pres|ind	--	0
6	es	es	PPER	es	nom|sg|neut|3	EP	5
7	dann	dann	ADV	dann	_	MO	5
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	16
10	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	16
11	mir	mir	PPER	ich	dat|sg|*|1	DA	16
12	biß	bis	APPR	bis	_	MO	16
13	daher	daher	ADV	daher	_	NK	12
14	euer	euer	PPOSAT	euer	_	MO	16
15	Anligen	Anliegen	NN	Anliegen	dat|pl|masc	NK	14
16	verborgen	verborgen	VVPP	verbergen	_	CJ	7
17	gehalten	gehalten	VVPP	halten	_	MO	5
18	?	?	SENT	?	_	--	17

1	Was	Was	PWS	was	nom|sg|neut	SB	2
2	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	doch	doch	ADV	doch	_	MO	5
5	genutzt	genutzt	VVPP	nutzen	_	OC	2
6	/	/	$,	/	_	--	5
7	wann	wann	KOUS	wann	_	MO	13
8	ich	ich	PPER	ich	nom|sg|*|1	SB	14
9	dir	dir	PPER	du	dat|sg|*|2	DA	13
10	s	s	PPER	es	acc|sg|neut|3	OA	13
11	schon	schon	ADV	schon	_	MO	13
12	eher	eher	ADV	eher	_	MO	13
13	entdeckt	entdeckt	VVPP	entdecken	_	OC	14
14	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	RE	3
15	?	?	SENT	?	_	--	14

1	und	und	KON	und	_	JU	2
2	haͤtte	hätte	VAFIN	haben	sg|1|past|subj	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	7
5	eben	eben	ADV	eben	_	MO	7
6	so	so	ADV	so	_	MO	7
7	viel	viel	ADV	viel	*|*|*	OA	8
8	gewonnen	gewonnen	VVPP	gewinnen	_	OC	2
9	/	/	$,	/	_	--	8
10	wann	wann	KOUS	wann	_	MO	14
11	ichs	ich's	PPER	ich	_	SB	15
12	mein	mein	PPOSAT	mein	nom|sg|masc	NK	13
13	Lebenlang	Lebenlang	NN	Lebenlang	dat|sg|masc	DA	14
14	verschwiegen	verschwiegen	VVPP	verschweigen	_	OC	15
15	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CC	6
16	.	.	SENT	.	_	--	15

1	Meynet	meinet	VVFIN	meinen	sg|3|pres|ind	--	0
2	ihr	ihr	PPER	Ihr	acc|sg|neut	SB	1
3	/	/	$,	/	_	--	2
4	ich	ich	PPER	ich	nom|sg|*|1	SB	5
5	habe	habe	VAFIN	haben	sg|1|pres|ind	RS	1
6	nicht	nicht	PTKNEG	nicht	_	NG	10
7	alles	alles	PIS	all	acc|sg|neut	OA	10
8	wol	wohl	ADV	wohl	_	MO	10
9	zuvor	zuvor	ADV	zuvor	_	MO	10
10	gesehen	gesehen	VVPP	sehen	_	OC	5
11	/	/	$,	/	_	--	10
12	was	was	PWREL	was	acc|sg|neut	OA	15
13	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	16
14	allhier	allhier	ADV	allhier	_	MO	15
15	gesehen	gesehen	VVPP	sehen	_	OC	16
16	habt	habt	VAFIN	haben	pl|2|pres|ind	RC	7
17	?	?	SENT	?	_	--	16

1	Meynet	meinet	VVFIN	meinen	sg|3|pres|ind	--	0
2	ihr	ihr	PPER	Ihr	acc|sg|neut	SB	1
3	/	/	$,	/	_	--	2
4	ich	ich	PPER	ich	nom|sg|*|1	SB	5
5	kenne	kenne	VVFIN	kennen	sg|1|pres|ind	OC	1
6	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	7
7	Vatter	Vater	NN	Vater	acc|sg|masc	OA	5
8	nicht	nicht	PTKNEG	nicht	_	NG	5
9	auß	aus	PTKVZ	aus	_	SVP	5
10	und	und	KON	und	_	CD	5
11	inwendig	inwendig	ADJD	inwendig	pos	CJ	10
12	/	/	$,	/	_	--	11
