

1	Lehr-Puncten	Lehr-Puncten	NN	Lehr-Puncten	nom|pl|fem	--	0
24	die	die	ART	d	nom|sg|fem	NK	25
25	Natur	Natur	NN	Natur	nom|sg|fem	SB	29
26	vor	vor	APPR	vor	_	MO	29
27	solcher	solcher	PIAT	solch	dat|sg|fem	NK	28
28	Larve	Larve	NN	Larve	dat|sg|fem	NK	26
29	erschricket	erschrickt	VVFIN	erschrecken	_	CC	5
30	/	/	$,	/	_	--	29
31	so	so	ADV	so	_	MO	32
32	darffs	Daws	NE	Daws	_	SB	4
33	nur	nur	ADV	nur	_	MO	44
34	/	/	$,	/	_	--	33
35	daß	daß	KOUS	daß	_	CP	42
36	wir	wir	PPER	wir	nom|pl|*|1	SB	42
37	die	die	ART	d	acc|pl|neut	NK	38
38	Augen	Augen	NN	Auge	acc|pl|neut	OA	42
39	deß	dessen	PDAT	d	gen|sg|masc	AG	40
40	Glaubens	Glaubens	NN	Glaube	gen|sg|masc	AG	38
41	recht	Recht	NN	Recht	acc|sg|neut	NK	40
42	auffthun	auftun	VVFIN	auftun	_	CC	31
43	/	/	$,	/	_	--	42
44	so	so	ADV	so	_	MO	51
45	werden	werden	VAFIN	werden	pl|1|pres|ind	CJ	16
46	wir	wir	PPER	wir	nom|pl|*|1	SB	45
47	durch	durch	APPR	durch	_	MO	51
48	diese	diese	PDAT	dies	acc|sg|fem	NK	49
49	Larve	Larve	NN	Larve	acc|sg|fem	NK	47
50	hindurch	hindurch	ADV	hindurch	_	MO	51
51	sehen	sehen	VVINF	sehen	_	OC	45
52	/	/	$,	/	_	--	51
53	und	und	KON	und	_	CD	51
54	gewahr	gewahr	ADJD	gewahr	_	PD	55
55	werden	werden	VAINF	werden	_	CJ	53
56	/	/	$,	/	_	--	55
57	es	es	PPER	es	nom|sg|neut|3	SB	58
58	seye	sei	VAFIN	sein	sg|3|pres|subj	RE	44
59	Christus	Christus	NE	Christus	nom|sg|masc	SB	58
60	/	/	$,	/	_	--	59
61	dem	dem	PRELS	d	dat|sg|masc	NK	75
62	wir	wir	PPER	wir	nom|pl|*|1	SB	75
63	in	in	APPR	in	_	MO	66
64	die	die	ART	d	acc|sg|fem	NK	65
65	Arm	Arm	NN	Arm	acc|sg|fem	NK	63
66	fallen	fallen	VVINF	fallen	_	OC	75
67	/	/	$,	/	_	--	66
68	der	der	PRELS	d	dat|sg|fem	SB	75
69	uns	uns	PPER	wir	dat|pl|*|1	DA	70
70	umbfangen	umfangen	ADJD	umfangen	_	OC	75
71	und	und	KON	und	_	CD	70
72	mit	mit	APPR	mit	_	MO	74
73	sich	sich	PRF	er|es|sie	dat|pl|3	NK	72
74	fuͤhren	führen	VVINF	führen	_	CJ	71
75	will	will	VMFIN	wollen	sg|3|pres|ind	RC	59
76	.	.	SENT	.	_	--	75

1	Vor	Vor	APPR	vor	_	MO	4
2	ihm	ihm	PPER	er	dat|sg|masc|3	NK	1
3	aber	aber	ADV	aber	_	MO	4
4	fuͤrchten	fürchten	VVINF	fürchten	pl|1|pres|ind	--	0
5	wir	wir	PPER	wir	nom|pl|*|1	SB	4
6	uns	uns	PPER	wir	acc|pl|1	OA	14
7	nicht	nicht	PTKNEG	nicht	_	NG	14
8	/	/	$,	/	_	--	7
9	als	als	KOUS	als	_	MO	14
10	die	die	PRELS	d	acc|sg|fem	NK	9
11	wir	wir	PPER	wir	nom|pl|*|1	SB	14
12	offt	oft	ADV	oft	_	MO	14
13	hertzlich	hertzlich	ADJD	herzlich	pos	MO	14
14	gesungen	gesungen	VVPP	singen	_	OC	4
15	:	:	SENT	:	_	--	14

1	Nimm	Nimm	VVIMP	nehmen	_	--	0
2	mich	mich	PPER	ich	acc|sg|*|1	--	0
3	/	/	$,	/	_	--	2
4	freundlich	freundlich	ADJD	freundlich	pos	NK	1
5	/	/	$,	/	_	--	4
6	in	in	APPR	in	_	MO	4
7	dein	dein	PPOSAT	dein	dat|sg|masc	NK	8
8	Arme	Arme	NN	Arm	acc|pl|masc	NK	6
9	/	/	$,	/	_	--	8
10	daß	daß	KOUS	daß	_	CP	12
11	ich	ich	PPER	ich	nom|sg|*|1	SB	12
12	warme	warme	ADJA	warm	sg|1|pres|ind	OC	8
13	werd	werd	VVFIN	werden	acc|sg|masc	OA	12
14	von	von	APPR	von	_	OP	12
15	Gnaden	Gnaden	NN	Gnade	dat|pl|fem	NK	14
16	/	/	$,	/	_	--	15
17	auff	auf	APPR	auf	_	MO	22
18	dein	dein	PPOSAT	dein	acc|sg|neut	NK	19
19	Wort	Wort	NN	Wort	acc|sg|neut	NK	17
20	komm	komm	VVIMP	kommen	sg|2|imp	NK	19
21	ich	ich	PPER	ich	nom|sg|*|1	SB	20
22	geladen	geladen	VVPP	laden	_	MO	12
23	.	.	SENT	.	_	--	22

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	5
4	eingebohrne	eingeborene	ADJA	eingeboren	nom|sg|masc|pos	NK	5
5	Sohn	Sohn	NN	Sohn	nom|sg|masc	PD	2
6	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	5
7	/	/	$,	/	_	--	6
8	der	der	PRELS	d	gen|sg|fem	SB	11
9	uns	uns	PPER	wir	dat|pl|*|1	DA	10
10	geschencket	geschenkt	VVPP	schenken	_	OC	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	2
12	/	/	$,	/	_	--	11
13	solches	solches	PIS	solch	nom|sg|neut	OA	14
14	troͤstet	tröstet	VVFIN	trösten	sg|3|pres|ind	CJ	2
15	uns	uns	PPER	wir	acc|pl|*|1	OA	14
16	also	also	ADV	also	_	MO	14
17	/	/	$,	/	_	--	16
18	daß	daß	KOUS	daß	_	CP	28
19	er	er	PPER	er	nom|sg|masc|3	SB	28
20	uns	uns	PPER	wir	dat|pl|*|1	DA	28
21	dann	dann	ADV	dann	_	MO	28
22	/	/	$,	/	_	--	21
23	weil	weil	KOUS	weil	_	CP	28
24	er	er	PPER	er	nom|sg|masc|3	SB	28
25	uns	uns	PPER	wir	acc|pl|*|1	DA	28
26	zu	zu	APPR	zu	_	MO	28
27	Bruͤdern	Brüdern	NN	Bruder	dat|pl|masc	NK	26
28	angenommen	angenommen	VVPP	annehmen	_	MO	14
29	.	.	SENT	.	_	--	28

1	damit	damit	PAV	damit	_	MO	7
2	habe	habe	VAFIN	haben	sg|3|pres|subj	--	0
3	zu	zu	APPR	zu	_	MO	7
4	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	5
5	Gnaden	Gnaden	NN	Gnade	dat|pl|fem	NK	3
6	Kindern	Kindern	NN	Kind	dat|pl|neut	OA	7
7	gemacht	gemacht	VVPP	gemacht	_	OC	2
8	.	.	SENT	.	_	--	7

1	Die	Die	PRELS	d	nom|sg|fem	SB	8
2	aber	aber	ADV	aber	_	MO	8
3	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	4
4	Kinder	Kinder	NN	Kind	nom|pl|neut	SB	5
5	sind	sind	VAFIN	sein	pl|3|pres|ind	PAR	8
6	/	/	$,	/	_	--	5
7	die	die	PRELS	d	nom|pl|*	SB	8
8	koͤnnen	können	VMFIN	können	pl|3|pres|ind	--	0
9	nicht	nicht	PTKNEG	nicht	_	NG	8
10	sterben	sterben	VVINF	sterben	_	OC	8
11	/	/	$,	/	_	--	10
12	wie	wie	KOUS	wie	_	MO	16
13	ihr	ihr	PPOSAT	ihr	nom|sg|masc	NK	14
14	Vatter	Vater	NN	Vater	nom|sg|masc	SB	16
15	nicht	nicht	PTKNEG	nicht	_	NG	16
16	stirbet	stirbt	VVFIN	sterben	sg|3|pres|ind	MO	8
17	/	/	$,	/	_	--	16
18	nach	nach	APPR	nach	_	MO	8
19	dem	dem	ART	d	dat|sg|masc	NK	20
20	jenigen	jenigen	PIS	jenige	dat|sg|masc	NK	18
21	/	/	$,	/	_	--	20
22	darnach	darnach	PAV	danach	_	MO	26
23	sie	sie	PPER	Sie	nom|pl|*|3	SB	33
24	von	von	APPR	von	_	SBP	26
25	ihm	ihm	PPER	er	dat|sg|masc|3	NK	24
26	gezeuget	gezeugt	VVPP	zeugen	_	OC	8
27	/	/	$,	/	_	--	26
28	und	und	KON	und	_	CD	8
29	der	der	ART	d	dat|sg|fem	NK	31
30	goͤttlichen	göttlichen	ADJA	göttlich	dat|sg|fem|pos	NK	31
31	Natur	Natur	NN	Natur	dat|sg|fem	DA	32
32	theilhafftig	teilhaftig	ADJD	teilhaftig	pos	PD	33
33	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	28
34	.	.	SENT	.	_	--	33

1	Ja	Ja	ITJ	ja	_	DM	11
2	weil	weil	KOUS	weil	_	CP	11
3	fast	fast	ADV	fast	_	MO	6
4	die	die	ART	d	nom|sg|fem	NK	6
5	meiste	meiste	ADJA	meister	nom|sg|fem|pos	NK	6
6	Furcht	Furcht	NN	Furcht	nom|sg|fem	SB	11
7	bey	bei	APPR	bei	_	MO	11
8	dem	dem	ART	d	dat|sg|masc	NK	9
9	Todt	Tot	NN	Tod	dat|sg|masc	NK	7
10	diese	diese	PDAT	dies	nom|sg|fem	SB	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	16
14	wir	wir	PPER	wir	nom|pl|*|1	SB	16
15	ihn	ihn	PPER	er	acc|sg|masc|3	OA	16
16	ansehen	ansehen	VVINF	ansehen	pl|1|pres|ind	SB	11
17	/	/	$,	/	_	--	16
18	als	als	KOKOM	als	_	MO	16
19	den	den	ART	d	acc|sg|masc	NK	20
20	Gerichtsbotten	Gerichtsbotten	NN	Gerichtsbotten	dat|pl|fem	NK	18
21	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	20
22	/	/	$,	/	_	--	21
23	der	der	PRELS	d	gen|sg|fem	SB	28
24	uns	uns	PPER	wir	dat|pl|*|1	DA	28
25	numehr	Nummer	ADV	nunmehr	nom|sg|fem	OA	28
26	nicht	nicht	PTKNEG	nicht	_	NG	27
27	nur	nur	ADV	nur	_	MO	28
28	einladet	einladet	VVFIN	einladet	sg|3|pres|ind	RC	21
29	sondern	sondern	KON	sondern	_	CD	28
30	fuͤhret	führt	VVFIN	führen	sg|3|pres|ind	CJ	29
31	vor	vor	APPR	vor	_	MO	30
32	das	das	ART	d	acc|sg|neut	NK	34
33	strenge	strenge	ADJA	streng	acc|sg|neut|pos	NK	34
34	Gericht	Gericht	NN	Gericht	acc|sg|neut	NK	31
35	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	34
36	/	/	$,	/	_	--	35
37	daß	daß	KOUS	daß	_	CP	44
38	unsere	unsere	PPOSAT	unser	nom|sg|fem	NK	39
39	Seele	Seele	NN	Seele	acc|sg|fem	SB	44
40	so	so	ADV	so	_	MO	41
41	bald	bald	ADV	bald	_	MO	44
42	davor	davor	PAV	davor	_	MO	43
43	erscheinen	erscheinen	VVINF	erscheinen	_	OC	44
44	muß	muß	VMFIN	müssen	sg|3|pres|ind	OC	34
45	/	/	$,	/	_	--	44
46	so	so	ADV	so	_	MO	47
47	dann	dann	ADV	dann	_	MO	59
48	dasselbige	selbige	PDS	selbig	_	MO	59
49	zu	zu	APPR	zu	_	MO	57
50	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	51
51	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	49
52	offentlich	öffentlich	ADJD	öffentlich	pos	MO	57
53	vor	vor	APPR	vor	_	MO	57
54	der	der	ART	d	dat|sg|fem	NK	56
55	gantzen	ganzen	ADJA	ganz	dat|sg|fem|pos	NK	56
56	Welt	Welt	NN	Welt	dat|sg|fem	NK	53
57	widerholet	wiederholet	VVPP	wiederholen	_	OC	58
58	werden	werden	VAINF	werden	_	OC	59
59	solle	solle	VMFIN	sollen	sg|3|pres|subj	RE	42
60	.	.	SENT	.	_	--	59

1	So	So	ADV	so	_	MO	12
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ja	ja	ADV	ja	_	MO	12
4	dieses	dieses	PDS	dies	nom|sg|neut	SB	2
5	der	der	ART	d	nom|sg|masc	NK	7
6	kraͤfftigste	kräftigste	ADJA	kräftigste	nom|sg|masc|sup	NK	7
7	Trost	Trost	NN	Trost	nom|sg|masc	PD	2
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	12
10	wir	wir	PPER	wir	nom|pl|*|1	SB	12
11	hingegen	hingegen	ADV	hingegen	_	MO	12
12	wissen	wissen	VVINF	wissen	pl|1|pres|ind	OC	2
13	/	/	$,	/	_	--	12
14	Christus	Christus	NE	Christus	dat|sg|*	PD	15
15	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	12
16	uns	uns	PPER	wir	dat|pl|*|1	DA	17
17	geschencket	geschenkt	VVPP	schenken	_	OC	15
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	CD	15
20	also	also	ADV	also	_	MO	21
21	unser	unser	PPOSAT	unser	nom|sg|neut	MO	12
22	;	;	SENT	;	_	--	21

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	seye	sei	VAFIN	sein	sg|3|pres|subj	--	0
3	uns	uns	PPER	wir	dat|pl|*|1	DA	5
4	deßwegen	deswegen	PAV	deswegen	_	MO	5
5	gemacht	gemacht	VVPP	gemacht	_	PD	2
6	zur	zur	APPRART	zur	dat|sg|fem	MO	5
7	Weißheit	Weisheit	NN	Weisheit	dat|sg|fem	NK	6
8	/	/	$,	/	_	--	7
9	zur	zur	APPRART	zur	dat|sg|fem	CJ	6
10	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	dat|sg|fem	NK	9
11	/	/	$,	/	_	--	10
12	zur	zur	APPRART	zur	dat|sg|fem	CJ	9
13	Heiligung	Heiligung	NN	Heiligung	dat|sg|fem	NK	12
14	und	und	KON	und	_	CD	12
15	zur	zur	APPRART	zur	dat|sg|fem	CJ	14
16	Erloͤsung	Erlösung	NN	Erlösung	dat|sg|fem	NK	15
17	/	/	$,	/	_	--	16

1	Nun	Nun	ADV	nun	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Richter	Richter	NN	Richter	nom|sg|masc	PD	2
6	/	/	$,	/	_	--	5
7	hingegen	hingegen	ADV	hingegen	_	MO	8
8	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	2
9	er	er	PPER	er	nom|sg|masc|3	SB	8
10	auch	auch	ADV	auch	_	MO	11
11	der	der	PDS	d	nom|sg|masc	PD	8
12	der	der	PRELS	d	gen|sg|fem	SB	14
13	uns	uns	PPER	wir	acc|pl|*|1	OA	14
14	vertritt	vertritt	VVFIN	vertreten	sg|3|pres|ind	RC	11
15	/	/	$,	/	_	--	14
16	unser	unser	PPOSAT	unser	nom|sg|masc	NK	17
17	Fuͤrsprecher	Fürsprecher	NN	Fürsprecher	nom|sg|masc	PD	8
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	CD	8
20	der	der	PDS	d	nom|sg|masc	SB	36
21	also	also	ADV	also	_	MO	36
22	die	die	ART	d	nom|sg|fem	NK	23
23	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	nom|sg|fem	SB	36
24	deß	dessen	PDAT	d	gen|sg|masc	AG	25
25	Glaubens	Glaubens	NN	Glaube	gen|sg|masc	AG	23
26	/	/	$,	/	_	--	25
27	die	die	PRELS	d	nom|pl|*	OA	35
28	wir	wir	PPER	wir	nom|pl|*|1	SB	32
29	vor	vor	APPR	vor	_	MO	32
30	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	31
31	Richterstul	Richterstul	NN	Richterstul	acc|sg|masc	NK	29
32	bringen	bringen	VVINF	bringen	_	RE	24
33	/	/	$,	/	_	--	32
34	nicht	nicht	PTKNEG	nicht	_	NG	36
35	verwerffen	verwerfen	VVFIN	verwerfen	_	OC	36
36	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	19
37	/	/	$,	/	_	--	36
38	dann	dann	KON	dann	_	MO	39
39	sie	sie	PPER	Sie	nom|sg|fem|3	SB	40
40	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	36
41	seine	seine	PPOSAT	sein	nom|sg|fem	NK	43
42	eigne	eigene	ADJA	eigen	acc|sg|fem|pos	NK	43
43	Gerechtigkeit	Gerechtigkeit	NN	Gerechtigkeit	acc|sg|fem	PD	40
44	.	.	SENT	.	_	--	43

1	3.	3.	CARD	@ord@	_	--	0

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	--	0
2	auch	auch	ADV	auch	_	MO	5
3	ein	ein	ART	ein	nom|sg|masc	NK	5
4	herrlicher	herrlicher	ADJA	herrlich	nom|sg|masc|pos	NK	5
5	Trost	Trost	NN	Trost	nom|sg|masc	SB	1
6	gegen	gegen	APPR	gegen	_	MNR	5
7	die	die	ART	d	acc|pl|masc	NK	8
8	Todtesaͤngsten	Todtesängsten	NN	Todtesängsten	acc|pl|masc	NK	6
9	/	/	$,	/	_	--	8
10	die	die	ART	d	nom|sg|fem	NK	12
11	kraͤfftige	kräftige	ADJA	kräftig	nom|sg|fem|pos	NK	12
12	Wirckung	Wirkung	NN	Wirkung	acc|sg|fem	SB	1
13	deß	dessen	PDAT	d	gen|sg|neut	NK	14
14	H.	H.	NN	H.	_	MNR	12
15	Geistes	Geistes	NN	Geist	gen|sg|masc	NK	14
16	.	.	SENT	.	_	--	15

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	fichtet	fightet	VVFIN	fightet	sg|3|pres|ind	--	0
3	fremde	fremde	ADJA	fremd	acc|pl|fem|pos	NK	4
4	Hertzen	Herzen	NN	Herz	acc|pl|neut	OA	2
5	offt	oft	ADV	oft	_	MO	2
6	dieses	dieses	PDAT	dies	acc|sg|neut	DA	2
7	an	an	PTKVZ	an	_	SVP	2
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	11
10	sie	sie	PPER	Sie	nom|pl|*|3	SB	11
11	sagen	sagen	VVINF	sagen	_	RE	1
12	:	:	SENT	:	_	--	11

1	Ach	Ach	ITJ	ach	_	DM	4
2	wann	wann	KOUS	wann	_	MO	10
3	es	es	PPER	es	nom|sg|neut|3	SB	4
4	werde	werde	VAFIN	werden	sg|3|pres|subj	--	0
5	einmahl	einmal	ADV	einmal	_	MO	10
6	mit	mit	APPR	mit	_	MO	10
7	ihnen	ihnen	PPER	sie	dat|pl|masc|3	NK	6
8	zum	zum	APPRART	zum	dat|sg|neut	MO	10
9	letzsten	letzten	NA	Letzte	dat|sg|masc|pos	NK	8
10	kommen	kommen	VVINF	kommen	_	OC	4
11	/	/	$,	/	_	--	10
12	sie	sie	PPER	Sie	nom|pl|*|3	SB	13
13	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	CJ	4
14	die	die	ART	d	acc|pl|fem	NK	15
15	Schmertzen	Schmerzen	NN	Schmerz	acc|pl|masc	OA	17
16	nicht	nicht	PTKNEG	nicht	_	NG	18
17	außstehen	ausstehen	VVINF	ausstehen	_	OC	18
18	koͤnnen	können	VMINF	können	_	OC	13
19	/	/	$,	/	_	--	18
20	sie	sie	PPER	Sie	nom|pl|fem|3	SB	21
21	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	CJ	13
22	vor	vor	APPR	vor	_	MO	33
23	schwere	schwere	NN	Schwere	sg|3|pres|subj	NK	22
24	der	der	ART	d	nom|sg|masc	NK	25
25	Schmertzen	Schmerzen	NN	Schmerz	nom|sg|masc	SB	33
26	in	in	APPR	in	_	MNR	25
27	Ungedult	Ungeduld	NN	Ungeduld	dat|sg|neut	NK	26
28	und	und	KON	und	_	CD	26
29	in	in	APPR	in	_	CJ	28
30	Gefahr	Gefahr	NN	Gefahr	dat|sg|fem	NK	29
31	ihrer	ihrer	PPOSAT	ihr	gen|sg|fem	NK	32
32	Seligkeit	Seligkeit	NN	Seligkeit	gen|sg|fem	AG	30
33	gerahten	geraten	VVPP	geraten	_	OC	21
34	:	:	SENT	:	_	--	33

1	der	der	ART	d	nom|sg|masc	NK	2
2	Teuffel	Teufel	NN	Teufel	nom|sg|masc	SB	3
3	werde	werde	VAFIN	werden	sg|3|pres|subj	--	0
4	sie	sie	PPER	Sie	nom|sg|fem|3	SB	3
5	/	/	$,	/	_	--	4
6	alsdann	alsdann	ADV	alsdann	_	MO	12
7	/	/	$,	/	_	--	6
8	da	da	KOUS	da	_	CP	12
9	sie	sie	PPER	Sie	nom|pl|*|3	SB	12
10	am	am	PTKA	am	_	PM	11
11	schwaͤchsten	schwächsten	ADJA	schwach	sup	PD	12
12	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	15
13	/	/	$,	/	_	--	12
14	leicht	leicht	ADJD	leicht	pos	MO	15
15	uͤberwinden	überwinden	VVINF	überwinden	_	OC	3
16	.	.	SENT	.	_	--	15

1	Wann	Wann	KOUS	wann	_	MO	5
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	5
3	nicht	nicht	PTKNEG	nicht	_	NG	5
4	mehr	mehr	ADV	mehr	_	MO	3
5	sehen	sehen	VVINF	sehen	pl|3|pres|ind	RE	15
6	und	und	KON	und	_	CD	5
7	hoͤren	hören	VVINF	hören	_	CJ	6
8	/	/	$,	/	_	--	7
9	und	und	KON	und	_	CD	7
10	also	also	ADV	also	_	MO	13
11	kein	kein	PIAT	kein	nom|sg|masc	NK	12
12	Zuspruch	Zuspruch	NN	Zuspruch	nom|sg|masc	OA	13
13	vernehmen	vernehmen	VVINF	vernehmen	_	CJ	9
14	/	/	$,	/	_	--	13
15	so	so	ADV	so	_	MO	20
16	werde	werde	VAFIN	werden	sg|3|pres|subj	--	0
17	er	er	PPER	er	nom|sg|masc|3	SB	16
18	ihnē	inne	PPER	sie	_	MO	20
19	innerlich	innerlich	ADJD	innerlich	pos	MO	20
20	zusetzen	zusetzen	VVINF	zusetzen	_	OC	16
21	/	/	$,	/	_	--	20
22	und	und	KON	und	_	CD	20
23	sie	sie	PPER	Sie	acc|pl|fem|3	OA	28
24	etwa	etwa	ADV	etwa	_	MO	28
25	gar	gar	ADV	gar	_	MO	28
26	zur	zur	APPRART	zur	dat|sg|fem	CVC	28
27	Verzweifflung	Verzweiflung	NN	Verzweiflung	dat|sg|fem	NK	26
28	bringen	bringen	VVINF	bringen	_	CJ	22
29	.	.	SENT	.	_	--	28

1	Damit	Damit	PAV	damit	_	MO	6
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	also	also	ADV	also	_	MO	6
5	vergebens	vergebens	ADV	vergebens	_	MO	6
6	seyn	sein	VAINF	sein	_	OC	2
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	15
9	sie	sie	PPER	Sie	nom|pl|fem|3	SB	15
10	so	so	ADV	so	_	MO	11
11	lang	lang	ADJD	lang	pos	MO	14
12	sich	sich	PRF	er|es|sie	acc|pl|3	OA	14
13	ritterlich	ritterlich	ADJD	ritterlich	pos	MO	14
14	gehalten	gehalten	VVPP	halten	_	OC	15
15	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	RE	3
16	/	/	$,	/	_	--	15
17	da	da	KOUS	da	_	CP	24
18	sie	sie	PPER	Sie	nom|pl|*|3	SB	24
19	endlich	endlich	ADV	endlich	_	MO	24
20	zu	zu	APPR	zu	_	MO	21
21	letzt	letzt	ADJA	letzt	_	MO	23
22	noch	noch	ADV	noch	_	MO	23
23	verlohren	verloren	VVPP	verlieren	_	OC	24
24	giengen	gingen	VVFIN	gehen	pl|3|past|ind	CC	10
25	.	.	SENT	.	_	--	24

1	Ist	Ist	VAFIN	sein	sg|3|pres|ind	--	0
2	eine	eine	ART	ein	nom|sg|fem	NK	3
3	Anfechtung	Anfechtung	NN	Anfechtung	nom|sg|fem	SB	1
4	/	/	$,	/	_	--	3
5	die	die	PRELS	d	nom|sg|fem	SB	11
6	sich	sich	PRF	er|es|sie	acc|sg|3	OA	11
7	offt	oft	ADV	oft	_	MO	11
8	bey	bei	APPR	bei	_	MO	11
9	frommen	frommen	ADJA	fromm	dat|pl|fem|pos	NK	10
10	Seelen	Seelen	NN	Seele	dat|pl|fem	NK	8
11	findet	findet	VVFIN	finden	sg|3|pres|ind	RC	3
12	.	.	SENT	.	_	--	11

1	Aber	Aber	ADV	aber	_	JU	2
2	getrost	getrost	ADJD	getrost	pos	--	0
3	:	:	SENT	:	_	--	2

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	darffs	Daws	VVFIN	Daws	sg|3|pres|ind	--	0
3	der	der	ART	d	dat|sg|fem	NK	4
4	Furcht	Furcht	NN	Furcht	dat|sg|fem	OC	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	.	.	SENT	.	_	--	5

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	weisen	weisen	VVFIN	weisen	pl|1|pres|ind	--	0
3	einen	einen	ART	ein	acc|sg|masc	NK	5
4	solchen	solchen	PIAT	solch	acc|sg|masc	NK	5
5	Angefochtenen	Angefochtenen	NN	Angefochtenen	gen|pl|*	OA	2
6	nicht	nicht	PTKNEG	nicht	_	NG	7
7	nur	nur	ADV	nur	_	MO	8
8	auff	auf	APPR	auf	_	OP	2
9	Christum	Christum	NE	Christus	acc|sg|neut	NK	8
10	/	/	$,	/	_	--	9
11	der	der	PRELS	d	gen|sg|fem	SB	14
12	ihn	ihn	PPER	er	acc|sg|masc|3	OA	14
13	kraͤfftig	kräftig	ADJD	kräftig	pos	MO	14
14	machet	macht	VVFIN	machen	sg|3|pres|ind	RC	9
15	/	/	$,	/	_	--	14
16	daß	daß	KOUS	daß	_	CP	23
17	er	er	PPER	er	nom|sg|masc|3	SB	23
18	auch	auch	ADV	auch	_	MO	19
19	alsdenn	alsdann	ADV	alsdann	sg|3|pres|ind	MO	23
20	alles	alles	PIS	all	nom|sg|neut	SB	19
21	in	in	APPR	in	_	MO	23
22	ihm	ihm	PPER	er	dat|sg|masc|3	NK	21
23	vermag	vermag	VVFIN	vermögen	sg|3|pres|ind	OC	2
24	.	.	SENT	.	_	--	23

1	sondern	sondern	KON	sondern	_	JU	16
2	auch	auch	ADV	auch	_	MO	13
3	sonderlich	sonderlich	ADJD	sonderlich	pos	MO	13
4	auff	auf	APPR	auf	_	MO	13
5	den	den	ART	d	acc|sg|masc	NK	7
6	H.	H.	NN	H.	acc|sg|masc|pos	NK	7
7	Geist	Geist	NN	Geist	acc|sg|masc	NK	4
8	/	/	$,	/	_	--	7
9	der	der	PRELS	d	gen|sg|fem	SB	13
10	laͤsst	lässt	VVFIN	lassen	_	MO	13
11	von	von	APPR	von	_	MO	13
12	sich	sich	PRF	er|es|sie	dat|sg|3	NK	11
13	zeugen	zeugen	VVFIN	zeugen	_	CJ	1
14	/	/	$,	/	_	--	13
15	er	er	PPER	er	nom|sg|masc|3	SB	16
16	helffe	helfe	VVFIN	helfen	sg|3|pres|subj	--	0
17	unserer	unserer	PPOSAT	unser	dat|sg|fem	NK	18
18	Schwachheit	Schwachheit	NN	Schwachheit	gen|sg|fem	DA	16
19	auff	auf	APPR	auf	_	SVP	16

1	Dieses	Dieses	PDAT	dies	nom|sg|neut	NK	3
2	H.	H.	NN	H.	nom|sg|neut|pos	NK	3
3	Geists	Geists	NE	Geists	nom|sg|neut	SB	5
4	Wirckung	Wirkung	NN	Wirkung	acc|sg|fem	NK	3
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	s	s	PPER	es	nom|sg|neut|3	SB	5
7	ja	ja	ADV	ja	_	MO	8
