

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
21	uns	uns	PRF	wir	dat|pl|*|1	OA	22
22	beschaͤftigen	beschäftigen	VVINF	beschäftigen	_	RC	16
23	,	,	$,	,	_	--	22
24	dieses	dieses	PDAT	dies	acc|sg|neut	OA	26
25	zu	zu	PTKZU	zu	_	PM	26
26	thun	tun	VVINF	tun	_	OC	14
27	,	,	$,	,	_	--	26
28	Grund	Grund	NN	Grund	acc|sg|masc	OA	30
29	genug	genug	ADV	genug	_	NK	28
30	habe	habe	VAFIN	haben	sg|3|pres|subj	SB	5
31	?	?	SENT	?	_	--	30

1	Mich	Mich	PPER	ich	acc|sg|*|1	OA	2
2	deucht	deucht	VVFIN	deuchen	sg|3|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	es	es	PPER	es	nom|sg|neut|3	SB	5
5	sey	sei	VAFIN	sein	sg|3|pres|subj	OC	2
6	zu	zu	APPR	zu	_	MNR	10
7	beyden	beiden	PIAT	beide	dat|pl|fem	NK	8
8	Behauptungen	Behauptungen	NN	Behauptung	dat|pl|fem	NK	6
9	kein	kein	PIAT	kein	nom|sg|masc	NK	10
10	Grund	Grund	NN	Grund	dat|sg|masc	DA	11
11	vorhanden	vorhanden	ADJD	vorhanden	pos	PD	5
12	.	.	SENT	.	_	--	11

1	Denn	Denn	KON	denn	_	JU	3
2	warum	warum	PWAV	warum	_	MO	32
3	solte	sollte	VMFIN	sollen	sg|3|past|ind	--	0
4	dieselbige	dieselbige	PDS	derselbige	nom|sg|fem	NK	5
5	Seelenkraft	Seelenkraft	NN	Seelenkraft	nom|sg|fem	SB	3
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	nom|sg|fem	OA	13
8	ein	ein	ART	ein	nom|sg|neut	NK	9
9	Paar	Paar	PIAT	paar	nom|sg|neut	OA	13
10	Begriffe	Begriffe	NN	Begriff	nom|pl|masc	NK	9
11	mit	mit	APPR	mit	_	OP	13
12	einander	einander	PRF	einander	acc|pl|*|3	NK	11
13	vergleicht	vergleicht	VVFIN	vergleichen	sg|3|pres|ind	RC	5
14	,	,	$,	,	_	--	13
15	nicht	nicht	PTKNEG	nicht	_	NG	32
16	auch	auch	ADV	auch	_	MO	17
17	mehrere	mehrere	PIAT	mehrere	nom|pl|*	SB	32
18	derselben	derselben	PDS	derselbe	pl|3|past|ind	AG	17
19	von	von	APPR	von	_	OP	21
20	einander	einander	PRF	einander	_	NK	19
21	vergleicht	vergleicht	VVFIN	vergleichen	sg|3|pres|ind	RC	18
22	,	,	$,	,	_	--	21
23	nicht	nicht	PTKNEG	nicht	_	NG	32
24	auch	auch	ADV	auch	_	MO	25
25	mehrere	mehrere	PIAT	mehrere	nom|pl|*	OA	29
26	derselben	derselben	PDS	derselbe	nom|pl|*	AG	25
27	von	von	APPR	von	_	MO	29
28	einander	einander	PRF	einander	_	NK	27
29	bejahen	bejahen	VVINF	bejahen	_	OC	32
30	oder	oder	KON	oder	_	CD	29
31	verneinen	verneinen	VVINF	verneinen	_	CJ	30
32	koͤnnen	können	VMFIN	können	_	OC	3
33	?	?	SENT	?	_	--	32

1	Das	Das	ART	d	nom|sg|neut	NK	2
2	Gegentheil	Gegenteil	NN	Gegenteil	nom|sg|neut	SB	3
3	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
4	man	man	PIS	man	nom|sg|*	SB	3
5	nur	nur	ADV	nur	_	MO	13
6	denn	denn	ADV	denn	_	MO	9
7	erst	erst	ADV	erst	_	MO	9
8	vermuthen	vermuten	VVINF	vermuten	_	OC	9
9	duͤrfen	dürfen	VMFIN	dürfen	_	OC	3
10	,	,	$,	,	_	--	9
11	wenn	wenn	KOUS	wenn	_	CP	13
12	etwa	etwa	ADV	etwa	_	MO	13
13	mit	mit	APPR	mit	_	MO	9
14	der	der	ART	d	dat|sg|fem	NK	15
15	Anzahl	Anzahl	NN	Anzahl	dat|sg|fem	NK	13
16	der	der	ART	d	gen|pl|fem	NK	17
17	Ideen	Ideen	NN	Idee	gen|pl|fem	AG	15
18	,	,	$,	,	_	--	17
19	die	die	PRELS	d	acc|sg|fem	SB	22
20	die	die	ART	d	acc|sg|fem	NK	21
21	Seele	Seele	NN	Seele	acc|sg|fem	OA	22
22	bearbeitet	bearbeitet	VVPP	bearbeiten	_	RC	17
23	,	,	$,	,	_	--	22
24	die	die	PRELS	d	acc|pl|neut	OA	26
25	sie	sie	PPER	Sie	nom|sg|fem|3	SB	26
26	vergleicht	vergleicht	VVFIN	vergleichen	sg|3|pres|ind	RC	21
27	,	,	$,	,	_	--	26
28	uͤber	über	APPR	über	_	MO	31
29	die	die	PRELS	d	acc|pl|fem	NK	28
30	sie	sie	PPER	Sie	nom|sg|fem|3	SB	31
31	urtheilt	urteilt	VVFIN	urteilen	sg|3|pres|ind	RC	15
32	,	,	$,	,	_	--	31
33	aus	aus	APPR	aus	_	MO	37
34	denen	denen	PRELS	d	dat|pl|masc	NK	33
35	sie	sie	PPER	Sie	nom|sg|fem|3	SB	37
36	Schluͤsse	Schlüsse	NN	Schluß	acc|pl|masc	OA	37
37	zieht	zieht	VVFIN	ziehen	sg|3|pres|ind	RC	15
38	,	,	$,	,	_	--	37
39	die	die	ART	d	nom|pl|fem	NK	40
40	Seelenoperationen	Seelenoperationen	NN	Seelenoperationen	acc|pl|fem	SB	43
41	schwieriger	schwieriger	ADJD	schwierig	comp	PD	42
42	werden	werden	VAINF	werden	_	OC	43
43	solten	sollten	VMFIN	sollen	pl|3|past|subj	MO	9
44	.	.	SENT	.	_	--	43

1	Allein	Allein	ADV	allein	_	MO	3
2	das	das	ART	d	nom|sg|neut	NK	3
3	muͤhsame	mühsame	ADJA	mühsam	nom|sg|neut	SB	8
4	der	der	ART	d	gen|pl|fem	NK	5
5	Anspannungen	Anspannungen	NN	Anspannungen	gen|pl|fem	AG	3
6	der	der	ART	d	gen|pl|fem	NK	7
7	Seelenorganen	Seelenorganen	NN	Seelenorganen	gen|pl|fem	AG	5
8	nimt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
9	nicht	nicht	PTKNEG	nicht	_	NG	8
10	in	in	APPR	in	_	MO	8
11	dem	dem	ART	d	dat|sg|neut	NK	12
12	Verhaͤltnis	Verhältnis	NN	Verhältnis	dat|sg|neut	NK	10
13	zu	zu	PTKVZ	zu	_	SVP	8
14	,	,	$,	,	_	--	13
15	in	in	APPR	in	_	MO	26
16	welchem	welchem	PRELS	welch	dat|sg|masc	NK	15
17	die	die	ART	d	nom|sg|fem	NK	18
18	Anzahl	Anzahl	NN	Anzahl	acc|sg|fem	SB	26
19	und	und	KON	und	_	CD	18
20	Menge	Menge	NN	Menge	acc|sg|fem	CJ	19
21	derer	derer	PDS	d	gen|pl|*	AG	25
22	die	die	ART	d	acc|pl|fem	NK	23
23	Organen	Organen	NN	Organ	nom|pl|fem	OA	24
24	anspannenden	anspannenden	ADJA	anspannenden	acc|pl|fem|pos	NK	25
25	Ideen	Ideen	NN	Idee	acc|pl|fem	OA	26
26	zunimt	zunimmt	VVFIN	zunehmen	sg|3|pres|ind	RC	12
27	.	.	SENT	.	_	--	26

1	Oft	Oft	ADV	oft	_	MO	2
2	lassen	lassen	VVFIN	lassen	pl|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|pl|3	OA	13
4	die	die	ART	d	nom|pl|neut	NK	5
5	Verhaͤltnisse	Verhältnisse	NN	Verhältnis	nom|pl|neut	SB	2
6	unter	unter	APPR	unter	_	MNR	5
7	ein	ein	ART	ein	acc|sg|neut	NK	8
8	Paar	Paar	PIAT	paar	acc|sg|neut	NK	6
9	allgemeinen	allgemeinen	ADJA	allgemein	dat|sg|neut|pos	NK	10
10	Ideen	Ideen	NN	Idee	gen|pl|fem	AG	8
11	ungleich	ungleich	ADJD	ungleich	pos	MO	12
12	schwerer	schwerer	ADJD	schwer	comp	MO	13
13	durchschauen	durchschauen	VVINF	durchschauen	_	OC	2
14	,	,	$,	,	_	--	13
15	als	als	KOKOM	als	_	CM	16
16	unter	unter	APPR	unter	_	CC	12
17	einer	einer	ART	ein	dat|sg|fem	NK	19
18	großen	großen	ADJA	groß	dat|sg|fem|pos	NK	19
19	Menge	Menge	NN	Menge	dat|sg|fem	NK	16
20	individueller	individueller	ADJA	individuell	gen|pl|masc|pos	NK	21
21	Begriffe	Begriffe	NN	Begriff	gen|pl|masc	AG	19
22	.	.	SENT	.	_	--	21

1	Die	Die	ART	d	nom|sg|fem	NK	3
2	gehoͤrige	gehörige	ADJA	gehörig	nom|sg|fem|pos	NK	3
3	Einsicht	Einsicht	NN	Einsicht	nom|sg|fem	SB	15
4	in	in	APPR	in	_	MNR	3
5	die	die	ART	d	acc|pl|fem	NK	6
6	Beziehungen	Beziehungen	NN	Beziehung	acc|pl|fem	NK	4
7	des	des	ART	d	gen|sg|masc	NK	8
8	Begrifs	Begriffs	NN	Begriff	gen|sg|masc	AG	6
9	von	von	APPR	von	_	PG	8
10	Gott	Gott	NE	Gott	dat|sg|masc	NK	9
11	zum	zum	APPRART	zum	dat|sg|masc	MNR	8
12	Begrif	Begriff	NN	Begriff	dat|sg|masc	NK	11
13	vom	vom	APPRART	vom	dat|sg|masc	MNR	12
14	Daseyn	Dasein	NN	Dasein	dat|sg|neut	NK	13
15	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
16	in	in	APPR	in	_	MO	22
17	allen	allen	PIAT	all	dat|pl|neut	NK	19
18	philosophischen	philosophischen	ADJA	philosophisch	dat|pl|neut|pos	NK	19
19	Jahrhunderten	Jahrhunderten	NN	Jahrhundert	dat|pl|neut	NK	16
20	alle	alle	PIAT	all	acc|pl|fem	NK	21
21	Weltweisen	Weltweisen	NN	Weltweisen	acc|pl|fem	OA	22
22	aufgefordert	aufgefordert	VVPP	auffordern	_	OC	15
23	,	,	$,	,	_	--	22
24	da	da	KOUS	da	_	CP	48
25	die	die	ART	d	nom|sg|fem	NK	27
26	unwissendste	unwissendste	ADJA	unwissendste	nom|sg|fem|pos	NK	27
27	Person	Person	NN	Person	nom|sg|fem	SB	48
28	uͤber	über	APPR	über	_	OP	40
29	die	die	ART	d	acc|sg|fem	NK	30
30	Harmonie	Harmonie	NN	Harmonie	acc|sg|fem	NK	28
31	des	des	ART	d	gen|sg|masc	NK	32
32	Kopfputzes	Kopfputzes	NN	Kopfputzes	gen|sg|masc	AG	30
33	einer	einer	ART	ein	gen|sg|fem	NK	34
34	Dame	Dame	NN	Dame	gen|sg|fem	AG	32
35	mit	mit	APPR	mit	_	MNR	32
36	allen	allen	PIAT	all	dat|pl|fem	NK	39
37	ihren	ihren	PPOSAT	ihr	dat|pl|fem	NK	39
38	uͤbrigen	übrigen	ADJA	übrig	dat|pl|neut|pos	NK	39
39	Kleidungsstuͤcken	Kleidungsstücken	NN	Kleidungsstück	dat|pl|neut	NK	35
40	urtheilen	urteilen	VVINF	urteilen	_	OC	48
41	,	,	$,	,	_	--	40
42	und	und	KON	und	_	CD	40
43	daraus	daraus	PAV	daraus	_	MO	47
44	den	den	ART	d	acc|sg|masc	NK	46
45	verwickelten	verwickelten	ADJA	verwickelten	acc|sg|masc|pos	NK	46
46	Schluß	Schluß	NN	Schluß	acc|sg|masc	OA	47
47	ziehen	ziehen	VVINF	ziehen	_	CJ	42
48	kan	kann	VMFIN	können	sg|3|pres|ind	MO	22
49	,	,	$,	,	_	--	48
50	ob	ob	KOUS	ob	_	CP	54
51	die	die	ART	d	nom|sg|fem	NK	52
52	Dame	Dame	NN	Dame	nom|sg|fem	SB	54
53	Geschmak	Geschmack	NN	Geschmack	nom|sg|*	NK	52
54	habe	habe	VAFIN	haben	sg|3|pres|subj	MO	48
55	,	,	$,	,	_	--	54
56	oder	oder	KON	oder	_	CD	20
57	nicht	nicht	PTKNEG	nicht	_	CJ	56
58	?	?	SENT	?	_	--	57

1	Diese	Diese	PDAT	dies	nom|pl|fem	NK	2
2	Bemerkungen	Bemerkungen	NN	Bemerkung	nom|pl|fem	SB	3
3	koͤnnen	können	VMFIN	können	pl|3|pres|ind	--	0
4	zureichen	zureichen	VVINF	zureichen	_	OC	3
5	,	,	$,	,	_	--	4
6	um	um	KOUI	um	_	CP	21
7	die	die	ART	d	acc|sg|fem	NK	8
8	Schwaͤche	Schwäche	NN	Schwäche	acc|sg|fem	OA	21
9	und	und	KON	und	_	CD	8
10	Unzulaͤnglichkeit	Unzulänglichkeit	NN	Unzulänglichkeit	acc|sg|fem	CJ	9
11	der	der	ART	d	gen|pl|masc	NK	12
12	Eintheilungsgruͤnde	Einteilungsgründe	NN	Einteilungsgründe	gen|pl|masc	AG	8
13	und	und	KON	und	_	CD	12
14	der	der	ART	d	dat|sg|fem	NK	15
15	Behauptung	Behauptung	NN	Behauptung	dat|sg|fem	CJ	13
16	mehrerer	mehrerer	PIAT	mehrere	gen|pl|fem	NK	17
17	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	gen|pl|fem	AG	15
18	in	in	APPR	in	_	MO	21
19	ihrem	ihrem	PPOSAT	ihr	dat|sg|neut	NK	20
20	Licht	Licht	NN	Licht	dat|sg|neut	NK	18
21	darzustellen	darzustellen	VVIZU	darstellen	_	MO	4
22	.	.	SENT	.	_	--	21

1	Noch	Noch	ADV	noch	_	MO	2
2	mehr	mehr	ADV	mehr	*|*|*	OA	3
3	erhellet	erhellet	VVFIN	erhellen	sg|3|pres|ind	--	0
4	das	das	ART	d	nom|sg|neut	NK	5
5	Seichte	Seichte	NN	Seichte	nom|sg|neut	SB	3
6	in	in	APPR	in	_	MO	3
7	diesen	diesen	PDAT	dies	dat|pl|fem	NK	8
8	Voraussetzungen	Voraussetzungen	NN	Voraussetzung	dat|pl|fem	NK	6
9	aus	aus	APPR	aus	_	MO	3
10	der	der	ART	d	dat|sg|fem	NK	11
11	Entwicklung	Entwicklung	NN	Entwicklung	dat|sg|fem	NK	9
12	des	des	ART	d	gen|sg|masc	NK	13
13	Begrifs	Begriffs	NN	Begriff	gen|sg|masc	AG	11
14	von	von	APPR	von	_	PG	13
15	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	14
16	,	,	$,	,	_	--	15
17	und	und	KON	und	_	CD	3
18	es	es	PPER	es	nom|sg|neut|3	SB	19
19	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	17
20	zu	zu	PTKZU	zu	_	PM	21
21	vermuthen	vermuten	VVINF	vermuten	_	OC	19
22	,	,	$,	,	_	--	21
23	daß	daß	KOUS	daß	_	CP	41
24	das	das	ART	d	nom|sg|neut	NK	25
25	Dunkle	Dunkle	NN	dunkle	nom|sg|fem	SB	41
26	in	in	APPR	in	_	MO	41
27	den	den	ART	d	dat|pl|masc	NK	29
28	mancherley	mancherlei	PIAT	mancherlei	*|*|*	NK	29
29	Arten	Arten	NN	Art	dat|pl|fem	NK	26
30	der	der	ART	d	gen|pl|fem	NK	31
31	Kraͤfte	Kräfte	NN	Kraft	gen|pl|fem	AG	29
32	groͤstentheils	größtenteils	ADV	größtenteils	_	MO	41
33	von	von	APPR	von	_	OP	41
34	der	der	ART	d	dat|sg|fem	NK	35
35	Dunkelheit	Dunkelheit	NN	Dunkelheit	dat|sg|fem	NK	33
36	des	des	ART	d	gen|sg|masc	NK	38
37	allgemeinen	allgemeinen	ADJA	allgemein	gen|sg|masc|pos	NK	38
38	Begrifs	Begriffs	NN	Begriff	gen|sg|masc	AG	35
39	von	von	APPR	von	_	PG	38
40	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	39
41	herruͤhre	herrühre	VVFIN	herrühren	sg|3|pres|subj	RE	18
42	,	,	$,	,	_	--	41
43	in	in	APPR	in	_	MO	50
44	die	die	PRELS	d	acc|sg|fem	NK	43
45	er	er	PPER	er	nom|sg|masc|3	SB	51
46	in	in	APPR	in	_	MO	50
47	den	den	ART	d	dat|pl|masc	NK	49
48	meisten	meisten	PIAT	meist	dat|pl|masc	NK	49
49	Koͤpfen	Köpfen	NN	Kopf	dat|pl|masc	NK	46
50	eingehuͤllet	eingehüllt	VVPP	einhüllen	_	PD	51
51	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	35
52	.	.	SENT	.	_	--	51

1	Bey	Bei	APPR	bei	_	MO	6
2	den	den	ART	d	dat|pl|fem	NK	5
3	wenigsten	wenigsten	ADV	wenig	_	MO	4
4	allgemeinen	allgemeinen	ADJA	allgemein	dat|pl|masc|pos	NK	5
5	Begriffen	Begriffen	NN	Begriff	dat|pl|masc	NK	1
6	sind	sind	VAFIN	sein	pl|1|pres|ind	--	0
7	wir	wir	PPER	wir	nom|pl|*|1	SB	6
8	im	im	APPRART	im	dat|sg|masc	MO	18
9	Stande	Stande	NN	Stand	dat|sg|masc	NK	8
10	,	,	$,	,	_	--	9
11	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	12
12	Entstehungsart	Entstehungsart	NN	Entstehungsart	acc|sg|fem	OA	18
13	so	so	ADV	so	_	MO	14
14	leicht	leicht	ADJD	leicht	pos	MO	18
15	und	und	KON	und	_	CD	14
16	so	so	ADV	so	_	MO	17
17	genau	genau	ADJD	genau	pos	CJ	15
18	anzugeben	anzugeben	VVIZU	angeben	_	OC	6
19	,	,	$,	,	_	--	18
20	als	als	KOKOM	als	_	CM	21
21	vom	vom	APPRART	vom	dat|sg|masc	CC	13
22	allgemeinen	allgemeinen	ADJA	allgemein	dat|sg|masc|pos	NK	23
23	Begrif	Begriff	NN	Begriff	dat|sg|masc	NK	21
24	von	von	APPR	von	_	PG	23
25	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	24
26	.	.	SENT	.	_	--	25

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	nehmen	nehmen	VVFIN	nehmen	pl|1|pres|ind	--	0
3	durch	durch	APPR	durch	_	MO	2
4	unsre	unsre	PPOSAT	unser	acc|pl|fem|pos	NK	6
5	aͤußern	äußeren	ADJA	äußerer	acc|pl|masc|pos	NK	6
6	Sinne	Sinne	NN	Sinn	acc|pl|masc	NK	3
7	wahr	wahr	ADJD	wahr	_	SVP	2
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	11
10	gewisse	gewisse	ADJA	gewiß	nom|pl|masc|pos	NK	11
11	Gegenstaͤnde	Gegenstände	NN	Gegenstand	nom|pl|masc	CJ	15
12	in	in	APPR	in	_	MNR	11
13	uns	uns	PPER	wir	dat|pl|*|1	NK	12
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	2
16	in	in	APPR	in	_	MO	23
17	den	den	ART	d	dat|pl|masc	NK	18
18	Gegenstaͤnden	Gegenständen	NN	Gegenstand	dat|pl|masc	NK	16
19	außer	außer	APPR	außer	_	MO	23
20	uns	uns	PRF	wir	dat|pl|*|1	NK	19
21	gewisse	gewisse	ADJA	gewiß	acc|pl|fem|pos	NK	22
22	Veraͤnderungen	Veränderungen	NN	Veränderung	acc|pl|fem	OA	23
23	hervorbringen	hervorbringen	VVFIN	hervorbringen	_	CJ	15
24	.	.	SENT	.	_	--	23

1	Und	Und	KON	und	_	JU	8
2	diese	diese	PDAT	dies	nom|sg|fem	NK	3
3	Eigenschaft	Eigenschaft	NN	Eigenschaft	nom|sg|fem	SB	8
4	,	,	$,	,	_	--	3
5	Veraͤnderungen	Veränderungen	NN	Veränderung	acc|pl|fem	OA	6
6	hervorzubringen	hervorzubringen	VVFIN	hervorzubringen	pl|3|pres|ind	MNR	3
7	,	,	$,	,	_	--	6
8	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
9	es	es	PPER	es	nom|sg|neut|3	SB	8
10	,	,	$,	,	_	--	9
11	warum	warum	PWAV	warum	_	MO	16
12	man	man	PIS	man	nom|sg|*	SB	16
13	einem	einem	ART	ein	dat|sg|neut	NK	14
14	Gegenstande	Gegenstande	NN	Gegenstand	dat|sg|neut	DA	16
15	Kraft	Kraft	NN	Kraft	acc|sg|fem	OA	16
16	zuschreibt	zuschreibt	VVFIN	zuschreiben	sg|3|pres|ind	RE	9
17	.	.	SENT	.	_	--	16

1	Auf	Auf	APPR	auf	_	MO	5
2	der	der	ART	d	dat|sg|fem	NK	4
3	anderen	anderen	ADJA	ander	dat|sg|fem|pos	NK	4
4	Seite	Seite	NN	Seite	dat|sg|fem	NK	1
5	bemerken	bemerken	VVINF	bemerken	pl|1|pres|ind	--	0
6	wir	wir	PPER	wir	nom|pl|*|1	SB	5
7	auch	auch	ADV	auch	_	MO	8
8	durch	durch	APPR	durch	_	MO	5
9	unser	unser	PPOSAT	unser	acc|sg|neut	NK	11
10	inneres	inneres	ADJA	innerer	acc|sg|neut|comp	NK	11
11	Gefuͤhl	Gefühl	NN	Gefühl	acc|sg|neut	NK	8
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	17
14	Kraft	Kraft	NN	Kraft	nom|sg|fem	SB	17
15	in	in	APPR	in	_	MO	17
16	uns	uns	PPER	wir	dat|pl|*|1	NK	15
17	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
18	;	;	SENT	;	_	--	17

1	und	und	KON	und	_	JU	3
2	dieses	dieses	PDS	dies	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	der	der	ART	d	nom|sg|masc	NK	6
5	zweyte	zweite	ADJA	zweit	nom|sg|masc|pos	NK	6
6	Weg	Weg	NN	Weg	nom|sg|masc	PD	3
7	,	,	$,	,	_	--	6
8	der	der	PRELS	d	nom|sg|masc	SB	15
9	uns	uns	PPER	wir	dat|pl|*|1	DA	15
10	zum	zum	APPRART	zum	dat|sg|masc	MO	15
11	allgemeinen	allgemeinen	ADJA	allgemein	dat|sg|masc|pos	NK	12
12	Begrif	Begriff	NN	Begriff	dat|sg|masc	NK	10
13	von	von	APPR	von	_	PG	12
14	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	13
15	fuͤhrt	führt	VVFIN	führen	sg|3|pres|ind	RC	6
16	.	.	SENT	.	_	--	15

1	Ohngeachtet	Ungeachtet	APPR	ungeachtet	pl|2|imp	MO	5
2	wir	wir	PPER	wir	nom|pl|*|1	SB	1
3	aber	aber	ADV	aber	_	MO	1
4	innerlich	innerlich	ADJD	innerlich	pos	MO	5
5	fuͤhlen	fühlen	VVINF	fühlen	pl|1|pres|ind	--	0
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	10
8	wir	wir	PPER	wir	nom|pl|*|1	SB	10
9	Kraft	Kraft	NN	Kraft	acc|sg|fem	OA	10
10	haben	haben	VAFIN	haben	pl|1|pres|ind	OC	5
11	,	,	$,	,	_	--	10
12	indem	indem	KOUS	indem	_	CP	33
13	wir	wir	PPER	wir	nom|pl|*|1	SB	33
14	in	in	APPR	in	_	MO	29
15	den	den	ART	d	acc|sg|masc	NK	19
16	innern	inneren	ADJA	innere	acc|sg|masc|pos	NK	19
17	und	und	KON	und	_	CD	16
18	aͤußern	äußeren	ADJA	äußerer	dat|pl|masc|comp	CJ	17
19	Theilen	Teilen	NN	Teil	dat|pl|masc	NK	14
20	unsrer	unsrer	PPOSAT	unser	gen|pl|masc|pos	NK	21
21	Maschine	Maschine	NN	Maschine	gen|sg|fem	AG	19
22	und	und	KON	und	_	CD	14
23	in	in	APPR	in	_	CJ	22
24	andern	anderen	ADJA	ander	dat|pl|masc|pos	NK	25
25	Gegenstaͤnden	Gegenständen	NN	Gegenstand	dat|pl|masc	NK	23
26	außer	außer	APPR	außer	_	MO	29
27	uns	uns	PRF	wir	dat|pl|*|1	NK	26
28	Veraͤnderungen	Veränderungen	NN	Veränderung	acc|pl|fem	OA	29
29	hervorzubringen	hervorzubringen	VVFIN	hervorzubringen	_	OC	9
30	,	,	$,	,	_	--	29
31	im	im	APPRART	im	dat|sg|neut	MO	33
32	Stande	Stande	NN	Stand	dat|sg|neut	NK	31
33	sind	sind	VAFIN	sein	pl|3|pres|ind	MNR	28
34	,	,	$,	,	_	--	33
35	und	und	KON	und	_	CD	33
36	ohngeachtet	ungeachtet	APPR	ungeachtet	_	MO	45
37	wir	wir	PPER	wir	nom|pl|*|1	SB	45
38	in	in	APPR	in	_	MO	45
39	andern	anderen	PIS	ander	pl|1|pres|ind	NK	44
40	außer	außer	APPR	außer	_	MNR	43
41	uns	uns	PRF	wir	dat|pl|*|1	NK	40
42	eben	eben	ADV	eben	_	MO	43
43	dieselbige	dieselbige	PDS	derselbige	acc|sg|fem|pos	NK	44
44	Eigenschaft	Eigenschaft	NN	Eigenschaft	acc|sg|fem	NK	38
45	wahrnehmen	wahrnehmen	VVINF	wahrnehmen	_	CJ	35
46	:	:	SENT	:	_	--	45

1	so	so	ADV	so	_	MO	2
2	koͤnnen	können	VMFIN	können	pl|1|pres|ind	--	0
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	doch	doch	ADV	doch	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	beschreiben	beschreiben	VVINF	beschreiben	_	OC	2
7	,	,	$,	,	_	--	6
8	was	was	PWREL	was	nom|sg|neut	PD	10
9	Kraft	Kraft	NN	Kraft	nom|sg|fem	PD	10
10	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	6
11	.	.	SENT	.	_	--	10

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Begrif	Begriff	NN	Begriff	nom|sg|masc	SB	3
3	loͤset	löset	VVFIN	löset	sg|3|pres|ind	--	0
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	3
5	leztlich	letztlich	ADV	letztlich	_	MO	3
6	in	in	APPR	in	_	MO	3
7	den	den	ART	d	acc|sg|masc	NK	10
8	sehr	sehr	ADV	sehr	_	MO	9
9	allgemeinen	allgemeinen	ADJA	allgemein	acc|sg|masc|pos	NK	10
10	Begrif	Begriff	NN	Begriff	acc|sg|masc	NK	6
11	von	von	APPR	von	_	PG	10
12	etwas	etwas	PIS	etwas	*|*|neut	NK	11
13	auf	auf	PTKVZ	auf	_	SVP	3
14	,	,	$,	,	_	--	13
15	das	das	KOUS	d	acc|sg|neut	OA	26
16	man	man	PIS	man	nom|sg|*	SB	27
17	in	in	APPR	in	_	MO	26
18	einem	einem	ART	ein	dat|sg|masc	NK	19
19	Dinge	Dinge	NN	Ding	dat|sg|masc	NK	17
20	,	,	$,	,	_	--	19
21	welches	welches	PRELS	welch	acc|sg|neut	OA	23
22	Kraft	Kraft	NN	Kraft	nom|sg|fem	OA	23
23	aͤußert	äußert	VVFIN	äußern	sg|3|pres|ind	RC	19
24	,	,	$,	,	_	--	23
25	deswegen	deswegen	PAV	deswegen	_	MO	26
26	annehmen	annehmen	VVINF	annehmen	_	OC	27
27	muß	muß	VMFIN	müssen	sg|3|pres|ind	RC	12
28	,	,	$,	,	_	--	27
29	weil	weil	KOUS	weil	_	CP	31
30	man	man	PIS	man	nom|sg|*	SB	31
31	findet	findet	VVFIN	finden	sg|3|pres|ind	MO	27
32	,	,	$,	,	_	--	31
33	daß	daß	KOUS	daß	_	CP	41
34	mit	mit	APPR	mit	_	MO	40
35	diesem	diesem	PDAT	dies	dat|sg|masc	NK	36
36	Dinge	Dinge	NN	Ding	dat|sg|masc	NK	34
37	gewoͤhnlich	gewöhnlich	ADJD	gewöhnlich	pos	MO	40
38	etwas	etwas	PIS	etwas	_	MO	39
39	anders	anders	ADV	ander	_	MO	40
40	verknuͤpfet	verknüpfet	VVPP	verknüpfen	_	PD	41
41	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	25
42	,	,	$,	,	_	--	41
43	das	das	PRELS	d	nom|sg|neut	SB	49
44	nur	nur	ADV	nur	_	MO	45
45	aus	aus	APPR	aus	_	MO	47
46	jenem	jenem	PDS	jen	dat|sg|neut	NK	45
