

1	Titulus	Titulus	NE	Titulus	nom|sg|masc	PNC	2
80	Stadt	Stadt	NN	Stadt	dat|sg|fem	DA	85
81	die	die	ART	d	acc|sg|fem	NK	82
82	Zeit	Zeit	NN	Zeit	acc|sg|fem	OA	85
83	jhres	ihres	PPOSAT	ihr	gen|sg|neut	NK	84
84	Lebens	Lebens	NN	Leben	gen|sg|neut	AG	82
85	verwiesen	verwiesen	VVPP	verweisen	_	CJ	78
86	:	:	SENT	:	_	--	85

1	Die	Die	ART	d	nom|pl|fem	NK	3
2	Ehelichen	Ehelichen	ADJA	ehelich	nom|pl|fem|pos	NK	3
3	Personen	Personen	NN	Person	nom|pl|fem	SB	6
4	aber	aber	ADV	aber	_	MO	6
5	/	/	$,	/	_	--	4
6	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
7	als	als	KOKOM	als	_	MO	16
8	Ehebrecher	Ehebrecher	NN	Ehebrecher	nom|pl|masc	NK	7
9	/	/	$,	/	_	--	8
10	wie	wie	KOKOM	wie	_	MO	14
11	im	im	APPRART	im	dat|sg|masc	MO	14
12	vorgehenden	vorgehenden	ADJA	vorgehenden	dat|sg|neut|pos	NK	13
13	Articul	Articul	NN	Artikel	dat|sg|masc	NK	11
14	gemeldet	gemeldet	VVPP	melden	_	CC	8
15	/	/	$,	/	_	--	14
16	gestrafft	gestrafft	VVPP	strafen	_	OC	17
17	werden	werden	VAINF	werden	_	OC	6
18	.	.	SENT	.	_	--	17

1	IIII	IIII	NE	IIII	_	--	0
2	.	.	SENT	.	_	--	1

1	Wann	Wann	KOUS	wann	_	MO	10
2	auch	auch	ADV	auch	_	MO	4
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Ehemann	Ehemann	NN	Ehemann	nom|sg|masc	SB	10
5	mit	mit	APPR	mit	_	MNR	4
6	eine	eine	ART	ein	dat|sg|fem	NK	7
7	Ehefrawen	Ehefrauen	NN	Ehefrau	dat|sg|neut	NK	5
8	des	des	ART	d	gen|sg|masc	NK	9
9	Ehebruchs	Ehebruchs	NN	Ehebruch	gen|sg|masc	AG	7
10	halben	halben	APPO	halb	pl|3|pres|ind	--	0
11	bezuͤchtiget	bezüchtiget	VVFIN	bezüchtiget	pos	MO	10
12	/	/	$,	/	_	--	11
13	vnd	und	KON	und	_	CD	11
14	durch	durch	APPR	durch	_	CJ	13
15	starcke	starke	ADJA	stark	acc|sg|fem|pos	NK	16
16	Vermuthung	Vermutung	NN	Vermutung	acc|sg|fem	NK	14
17	vnd	und	KON	und	_	CD	16
18	Indicien	Indizien	NN	Indiz	acc|pl|neut	CJ	17
19	,	,	$,	,	_	--	18
20	daß	daß	KOUS	daß	_	CP	52
21	sie	sie	PPER	Sie	nom|pl|fem|3	SB	52
22	bey	bei	APPR	bei	_	MO	35
23	Nacht	Nacht	NN	Nacht	dat|sg|fem	NK	22
24	oder	oder	KON	oder	_	CD	23
25	Tage	Tage	NN	Tag	acc|pl|masc	CJ	24
26	/	/	$,	/	_	--	25
27	an	an	APPR	an	_	MO	35
28	vordaͤchtigen	vordächtigen	ADJA	vordächtigen	dat|pl|masc|pos	NK	29
29	oͤrtern	örtern	NN	örtern	dat|pl|masc	NK	27
30	offte	offte	ADJA	oft	nom|sg|masc|pos	NK	32
31	ergerliche	ärgerliche	ADJA	ärgerliche	nom|pl|fem|pos	NK	32
32	Zusammenkunfften	Zusammenkunfften	NN	Zusammenkunfften	nom|pl|fem	AG	29
33	vnd	und	KON	und	_	CD	32
34	Sprache	Sprache	NN	Sprache	nom|sg|fem	CJ	33
35	halten	halten	VVINF	halten	pl|3|pres|ind	CJ	52
36	/	/	$,	/	_	--	35
37	sich	sich	PRF	er|es|sie	acc|pl|3	OA	39
38	verdechtig	verdächtig	ADJD	verdächtig	pos	MO	39
39	machen	machen	VVINF	machen	_	CJ	35
40	/	/	$,	/	_	--	39
41	Woferrn	wofern	KOUS	wofern	_	MO	52
42	sie	sie	PPER	Sie	acc|sg|fem|3	SB	52
43	nun	nun	ADV	nun	_	MO	52
44	sich	sich	PRF	er|es|sie	acc|sg|3	OA	51
45	des	des	ART	d	gen|sg|neut	NK	46
46	vordachts	vordachts	NN	vordachts	_	MO	52
47	mit	mit	APPR	mit	_	MO	51
48	jhren	ihren	PPOSAT	ihr	dat|pl|fem	NK	49
49	Eiden	Eiden	NN	Eiden	dat|pl|fem	NK	47
50	nicht	nicht	PTKNEG	nicht	_	NG	52
51	entledigen	entledigen	VVINF	entledigen	_	OC	52
52	koͤnnen	können	VMINF	können	_	OC	10
53	/	/	$,	/	_	--	52
54	oder	oder	KON	oder	_	CD	52
55	woͤllen	wöllen	VVFIN	wollen	_	CJ	54
56	/	/	$,	/	_	--	55
57	die	die	PRELS	d	nom|pl|*	SB	58
58	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	CJ	54
59	fuͤr	für	APPR	für	_	MO	61
60	Ehebrecher	Ehebrecher	NN	Ehebrecher	acc|pl|masc	NK	59
61	gehalten	gehalten	VVPP	halten	_	OC	69
62	/	/	$,	/	_	--	61
63	vnd	und	KON	und	_	CD	61
64	wie	wie	KOUS	wie	_	MO	66
65	oben	oben	ADV	oben	_	MO	66
66	gemelt	gemehlt	VVPP	gemehlt	_	MO	68
67	/	/	$,	/	_	--	66
68	gestrafft	gestrafft	VVPP	strafen	_	CJ	63
69	werden	werden	VAINF	werden	_	OC	58
70	.	.	SENT	.	_	--	69

1	Titulus	Titulus	NE	Titulus	nom|sg|masc	PNC	2
2	septimus	septimus	NE	septimus	nom|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	DE	DE	NE	de	*|*|*	PNC	2
2	RAPTU	RAPTU	NE	RAPTU	nom|sg|*	--	0
3	.	.	SENT	.	_	--	2

1	Von	Von	APPR	von	_	--	0
2	Nothzucht	Notzucht	NN	Notzucht	dat|sg|neut	NK	1
3	.	.	SENT	.	_	--	2

1	I	I	CARD	1	_	--	0
2	.	.	SENT	.	_	--	1

1	NOthzu	NOthzu	NE	NOthzu	_	PNC	2
2	ͤ	e	VVFIN	e	_	SB	3
3	chtiget	chtiget	ADJD	chtiget	sg|3|pres|ind	--	0
4	ein	ein	ART	ein	nom|sg|masc	NK	5
5	Mann	Mann	NN	Mann	nom|sg|masc	SB	3
6	eine	eine	ART	ein	acc|sg|fem	NK	7
7	Fraw	Frau	NN	Frau	acc|sg|fem	OA	3
8	/	/	$,	/	_	--	7
9	Jungfraw	Jungfrau	NN	Jungfrau	nom|sg|fem	NK	7
10	oder	oder	KON	oder	_	CD	9
11	Magd	Magd	NN	Magd	nom|sg|masc	CJ	10
12	/	/	$,	/	_	--	11
13	daruͤber	darüber	PAVREL	darüber	_	OP	11
14	Geschrey	Geschrei	NN	Geschrei	nom|sg|fem	SB	15
15	ergehet	ergehet	VVFIN	ergehen	sg|3|pres|ind	RE	13
16	/	/	$,	/	_	--	15
17	oder	oder	KON	oder	_	CD	7
18	gehoͤret	gehöret	VVFIN	gehören	_	CJ	17
19	/	/	$,	/	_	--	18
20	vnd	und	KON	und	_	CD	3
21	darbey	dabei	PAV	dabei	_	MO	22
22	betroffen	betroffen	VVPP	betreffen	_	OC	33
23	/	/	$,	/	_	--	22
24	oder	oder	KON	oder	_	CD	22
25	sonsten	sonsten	ADV	sonst	_	CJ	24
26	/	/	$,	/	_	--	25
27	wie	wie	KOUS	wie	_	CM	28
28	recht	Recht	NN	Recht	nom|sg|neut	MO	30
29	/	/	$,	/	_	--	28
30	vberzeuget	vberzeuget	VVFIN	vberzeuget	_	OC	31
31	wird	wird	NE	Wirt	sg|3|pres|ind	MO	25
32	/	/	$,	/	_	--	31
33	Hat	Hat	VAFIN	haben	sg|3|pres|ind	CJ	20
34	der	der	ART	d	nom|sg|masc	NK	35
35	Thaͤter	Täter	NN	Täter	nom|sg|masc	SB	33
36	keine	keine	PIAT	kein	acc|sg|fem	NK	37
37	Ehefraw	Ehefrau	NN	Ehefrau	acc|sg|fem	OA	33
38	/	/	$,	/	_	--	37
39	er	er	PPER	er	nom|sg|masc|3	SB	40
40	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	33
41	die	die	ART	d	acc|sg|fem	NK	42
42	Person	Person	NN	Person	acc|sg|fem	OA	46
43	zu	zu	APPR	zu	_	MO	46
44	der	der	ART	d	dat|sg|fem	NK	45
45	Ehe	Ehe	NN	Ehe	dat|sg|fem	NK	43
46	nehmen	nehmen	VVINF	nehmen	_	OC	40
47	/	/	$,	/	_	--	46
48	Im	Im	APPRART	im	dat|sg|masc	CVC	46
49	fall	fall	NN	Fall	dat|sg|masc	NK	48
50	aber	aber	ADV	aber	_	MO	46
51	/	/	$,	/	_	--	50
52	daß	daß	KOUS	daß	_	CP	56
53	er	er	PPER	er	nom|sg|masc|3	SB	56
54	ein	ein	ART	ein	nom|sg|masc	NK	55
55	Ehemann	Ehemann	NN	Ehemann	nom|sg|masc	PD	56
56	were	wäre	VAFIN	sein	sg|3|past|subj	OC	46
57	/	/	$,	/	_	--	56
58	oder	oder	KON	oder	_	CD	56
59	die	die	ART	d	nom|sg|fem	NK	60
60	Person	Person	NN	Person	nom|sg|fem	OA	62
61	nicht	nicht	PTKNEG	nicht	_	NG	77
62	Ehelichen	Ehelichen	NN	Ehelichen	_	OC	79
63	/	/	$,	/	_	--	62
64	oder	oder	KON	oder	_	CD	62
65	aber	aber	ADV	aber	_	MO	77
66	auch	auch	ADV	auch	_	MO	77
67	/	/	$,	/	_	--	66
68	daß	daß	KOUS	daß	_	CP	77
69	sie	sie	PPER	Sie	nom|pl|*|3	SB	77
70	jhre	ihre	PPOSAT	ihr	nom|pl|*	NK	71
71	Eltern	Eltern	NN	Eltern	acc|pl|*	OA	76
72	vnd	und	KON	und	_	CD	71
73	Freunde	Freunde	NN	Freund	acc|pl|masc	CJ	72
74	jhm	ihm	PPER	er	dat|sg|masc|3	DA	89
75	nicht	nicht	PTKNEG	nicht	_	NG	77
76	geben	geben	VVINF	geben	_	OC	77
77	wolten	wollten	VMFIN	wollen	pl|3|past|ind	CJ	64
78	/	/	$,	/	_	--	77
79	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	58
80	er	er	PPER	er	nom|sg|masc|3	SB	79
81	mit	mit	APPR	mit	_	MO	89
82	dem	dem	ART	d	dat|sg|masc	NK	83
83	Schwerdte	Schwerte	NN	Schwerte	dat|sg|masc	NK	81
84	vmb	um	APPR	um	_	MO	89
85	der	der	ART	d	dat|sg|fem	NK	87
86	boͤsen	bösen	ADJA	böse	dat|sg|fem|pos	NK	87
87	That	Tat	NN	Tat	dat|sg|fem	NK	84
88	willen	willen	APPO	willen	_	AC	84
89	gerichtet	gerichtet	VVPP	richten	_	OC	90
90	werden	werden	VAINF	werden	_	OC	79
91	.	.	SENT	.	_	--	90

1	II	II	CARD	2	_	--	0
2	.	.	SENT	.	_	--	1

1	Wird	Wird	VAFIN	werden	sg|3|pres|ind	--	0
2	einem	einem	ART	ein	dat|sg|masc	NK	3
3	Mann	Mann	NN	Mann	dat|sg|masc	SB	1
4	seine	seine	PPOSAT	sein	nom|sg|fem	NK	5
5	Tochter	Tochter	NN	Tochter	acc|sg|fem	OA	14
6	/	/	$,	/	_	--	5
7	Schwester	Schwester	NN	Schwester	nom|sg|fem	CJ	5
8	oder	oder	KON	oder	_	CD	7
9	Freundin	Freundin	NN	Freundin	nom|sg|fem	CJ	8
10	/	/	$,	/	_	--	9
11	mit	mit	APPR	mit	_	MO	14
12	jhrem	ihrem	PPOSAT	ihr	dat|sg|masc	NK	13
13	Willen	Willen	NN	Wille	dat|sg|masc	NK	11
14	entfuͤhret	entführet	VVFIN	entführen	_	OC	1
15	/	/	$,	/	_	--	14
16	da	da	KOUS	da	_	CP	23
17	sie	sie	PPER	Sie	nom|pl|*|3	SB	23
18	anders	anders	ADV	ander	_	MO	23
19	kein	kein	PIAT	kein	acc|sg|neut	NK	20
20	Gut	Gut	ADJD	gut	acc|sg|neut	OA	23
21	mit	mit	APPR	mit	_	MO	23
22	sich	sich	PRF	er|es|sie	dat|sg|3	NK	21
23	nimmet	nimmt	VVFIN	nehmen	sg|3|pres|ind	MO	1
24	/	/	$,	/	_	--	23
25	dann	dann	KON	dann	_	MO	23
26	jhre	ihre	PPOSAT	ihr	acc|sg|fem	NK	28
27	taͤgliche	tägliche	ADJA	täglich	acc|sg|fem|pos	NK	28
28	Kleider	Kleider	NN	Kleid	acc|sg|fem	OA	23
29	/	/	$,	/	_	--	28
30	Nimmet	Nimmt	VVFIN	nehmen	sg|3|pres|ind	CJ	23
31	dann	dann	ADV	dann	_	MO	30
32	der	der	ART	d	nom|sg|masc	NK	33
33	Entfuͤhrer	Entführer	NN	Entführer	nom|sg|masc	SB	30
34	sie	sie	PPER	Sie	acc|sg|fem|3	OA	30
35	zu	zu	APPR	zu	_	MO	30
36	der	der	ART	d	dat|sg|fem	NK	37
37	Ehe	Ehe	NN	Ehe	dat|sg|fem	NK	35
38	/	/	$,	/	_	--	37
39	ist	ist	VAFIN	sein	sg|3|pres|ind	NK	37
40	siē	sie	PPER	Sie	nom|sg|fem|3	SB	39
41	16.	16.	CARD	@ord@	dat|sg|neut|pos	NK	42
42	Jahr	Jahr	NN	Jahr	dat|sg|neut	AMS	43
43	alt	alt	ADJD	alt	pos	PD	39
44	vnd	und	KON	und	_	CD	39
45	daruͤber	darüber	PAV	darüber	_	OP	55
46	/	/	$,	/	_	--	45
47	so	so	ADV	so	_	MO	48
48	koͤnnen	können	VMFIN	können	pl|3|pres|ind	CJ	44
49	sie	sie	PPER	Sie	nom|pl|*|3	SB	48
50	an	an	APPR	an	_	MO	55
51	Leib	Leib	NN	Leib	acc|sg|masc	NK	50
52	vnd	und	KON	und	_	CD	51
53	Leben	Leben	NN	Leben	dat|sg|neut	CJ	52
54	nicht	nicht	PTKNEG	nicht	_	NG	48
55	gestrafft	gestrafft	VVPP	strafen	_	OC	56
56	werden	werden	VAINF	werden	_	OC	48
57	/	/	$,	/	_	--	56
58	Ist	Ist	VAFIN	sein	sg|3|pres|ind	CJ	48
59	sie	sie	PPER	Sie	nom|sg|fem|3	SB	58
60	aber	aber	ADV	aber	_	MO	58
61	vnter	unter	APPR	unter	_	MO	58
62	16.	16.	CARD	@ord@	dat|pl|neut|pos	NK	63
63	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	61
64	/	/	$,	/	_	--	63
65	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	58
66	der	der	ART	d	nom|sg|masc	NK	67
67	Thaͤter	Täter	NN	Täter	nom|sg|masc	SB	65
68	mit	mit	APPR	mit	_	MO	71
69	dem	dem	ART	d	dat|sg|masc	NK	70
70	Schwerdte	Schwerte	NN	Schwerte	dat|sg|masc	NK	68
71	gerichtet	gerichtet	VVPP	richten	_	OC	72
72	werdē	werde	VAFIN	werden	sg|3|pres|subj	OC	65
73	/	/	$,	/	_	--	72
74	Die	Die	ART	d	nom|sg|fem	NK	76
75	entfuͤhrte	entführte	ADJA	entführt	nom|sg|fem|pos	NK	76
76	Person	Person	NN	Person	nom|sg|fem	SB	79
77	aber	aber	ADV	aber	_	MO	71
78	/	/	$,	/	_	--	77
79	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	65
80	sich	sich	PRF	er|es|sie	acc|sg|3	OA	93
81	in	in	APPR	in	_	MO	93
82	beyden	beiden	PIAT	beide	dat|pl|neut	NK	81
83	faͤllen	fällen	VVINF	fällen	pl|3|pres|ind	MO	81
84	dadurch	dadurch	PAVREL	dadurch	_	MO	83
85	jhrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	86
86	Erbschafft	Erbschaft	NN	Erbschaft	dat|sg|fem	NK	81
87	/	/	$,	/	_	--	86
88	von	von	APPR	von	_	PG	86
89	Eltern	Eltern	NN	Eltern	dat|pl|*	NK	88
90	vnd	und	KON	und	_	CD	89
91	Freunden	Freunden	NN	Freund	dat|pl|masc	CJ	90
92	vnfaͤhig	vnfähig	ADJD	vnfähig	pos	MO	93
93	gemacht	gemacht	VVPP	gemacht	_	OC	79
94	/	/	$,	/	_	--	93
95	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	96
96	wolten	wollten	VMFIN	wollen	pl|3|past|ind	CJ	79
97	jhr	ihr	PPER	Ihr	nom|pl|*|2	SB	96
98	dann	dann	ADV	dann	_	MO	96
99	etwas	etwas	PIS	etwas	_	MO	103
100	auß	aus	APPR	aus	_	MO	103
101	gutem	gutem	ADJA	gut	dat|sg|masc|pos	NK	102
102	Willen	Willen	NN	Wille	dat|sg|masc	NK	100
103	geben	geben	VVINF	geben	_	OC	96
104	/	/	$,	/	_	--	103
105	Sol	Soll	VMFIN	sollen	sg|3|past|ind	CJ	96
106	aber	aber	ADV	aber	_	MO	105
107	in	in	APPR	in	_	MO	111
108	der	der	ART	d	dat|sg|fem	NK	109
109	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	107
110	nicht	nicht	PTKNEG	nicht	_	NG	105
111	geduͤldet	gedüldet	VVPP	gedüldet	_	OC	112
112	seyn	sein	VAINF	sein	_	OC	105
113	.	.	SENT	.	_	--	112

1	Titulus	Titulus	NE	Titulus	nom|sg|masc	PNC	2
2	octavus	octavus	FM	octavus	nom|sg|masc	--	0
3	.	.	SENT	.	_	--	2

1	DE	DE	NE	de	*|*|*	PNC	2
2	HOMICIDIO	HOMICIDIO	NE	HOMICIDIO	nom|sg|neut	--	0
3	.	.	SENT	.	_	--	2

1	Von	Von	APPR	von	_	--	0
2	Todtschlag	Totschlag	NN	Totschlag	dat|sg|masc	NK	1
3	.	.	SENT	.	_	--	2

1	I	I	CARD	1	_	--	0
2	.	.	SENT	.	_	--	1

1	VBer	VBer	APPR	über	nom|sg|masc|pos	NK	2
2	Todtschlag	Totschlag	NN	Totschlag	nom|sg|masc	SB	5
3	oder	oder	KON	oder	_	CD	2
4	Wunden	Wunden	NN	Wunde	acc|pl|fem	CJ	3
5	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
6	sich	sich	PRF	er|es|sie	acc|sg|3	OA	27
7	der	der	ART	d	nom|sg|masc	NK	8
8	Thaͤter	Täter	NN	Täter	nom|sg|masc	SB	5
9	mit	mit	APPR	mit	_	MNR	8
10	des	des	ART	d	gen|sg|masc	NK	14
11	entleibten	entleibten	ADJA	entleibten	gen|sg|masc|pos	NK	14
12	oder	oder	KON	oder	_	CD	11
13	verwundeten	verwundeten	ADJA	verwundet	gen|sg|fem|pos	CJ	12
14	Freundschafft	Freundschaft	NN	Freundschaft	gen|sg|fem	NK	9
15	/	/	$,	/	_	--	14
16	vnd	und	KON	und	_	CD	11
17	sie	sie	PPER	Sie	acc|pl|fem|3	OA	22
18	widerumb	wiederum	ADV	wiederum	_	MO	22
19	mit	mit	APPR	mit	_	MO	22
20	jhm	ihm	PPER	er	dat|sg|masc|3	NK	19
21	nicht	nicht	PTKNEG	nicht	_	NG	22
22	vertragen	vertragen	VVINF	vertragen	_	CJ	16
23	/	/	$,	/	_	--	22
24	ohne	ohne	KOUI	ohne	_	MO	27
25	des	des	ART	d	gen|sg|neut	NK	26
26	Gerichts	Gerichts	NN	Gericht	gen|sg|neut	NK	24
27	vorwissen	vorwissen	NN	Vorwissen	_	OC	5
28	.	.	SENT	.	_	--	27

1	II	II	CARD	2	_	--	0
2	.	.	SENT	.	_	--	1

1	Wird	Wird	VAFIN	werden	sg|3|pres|ind	--	0
2	einer	einer	PIS	ein	nom|sg|masc	SB	1
3	verwundet	verwundet	VVPP	verwunden	_	OC	1
4	/	/	$,	/	_	--	3
5	vnd	und	KON	und	_	CD	1
6	derselbige	derselbige	PDS	derselbige	dat|sg|*	DA	7
7	gibt	gibt	VVFIN	geben	sg|3|pres|ind	CJ	5
8	einem	einem	ART	ein	dat|sg|masc	NK	9
9	andern	anderen	PIS	ander	dat|sg|masc	DA	7
10	die	die	ART	d	nom|sg|fem	NK	11
11	Schuldt	Schuld	NN	Schuld	nom|sg|fem	OA	7
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	20
14	er	er	PPER	er	nom|sg|masc|3	SB	20
15	jhme	ihm	PPER	er	dat|sg|masc|3	DA	18
16	die	die	ART	d	acc|pl|fem	NK	17
17	Wunden	Wunden	NN	Wunde	acc|pl|fem	OA	18
18	gewircket	gewirkt	VVPP	wirken	_	OC	20
19	/	/	$,	/	_	--	18
20	Kan	Kann	VMFIN	können	sg|3|pres|ind	OC	11
21	er	er	PPER	er	nom|sg|masc|3	SB	20
22	das	das	PDS	d	acc|sg|neut	OA	27
23	mit	mit	APPR	mit	_	MO	27
24	zweyen	zweien	CARD	zwei	dat|pl|fem|pos	NK	26
25	vnbeschuldenen	vnbeschuldenen	NN	vnbeschuldenen	dat|pl|fem|pos	NK	26
26	Mannen	Mannen	NN	Mann	dat|pl|fem	NK	23
27	beweisen	beweisen	VVINF	beweisen	_	OC	20
28	/	/	$,	/	_	--	27
29	so	so	ADV	so	_	MO	30
30	gibt	gibt	VVFIN	geben	sg|3|pres|ind	CJ	20
31	solcher	solcher	PIAT	solch	nom|sg|masc	NK	32
32	Beweiß	Beweis	NN	Beweis	nom|sg|masc	SB	30
33	mehr	mehr	ADV	mehr	_	MO	20
34	dann	dann	ADV	dann	_	MO	20
35	des	des	ART	d	gen|sg|masc	NK	36
36	andern	anderen	ADJA	ander	dat|pl|*	DA	37
37	vorneinen	vorneinen	ADJA	vorneinen	_	OC	20
38	.	.	SENT	.	_	--	37

1	III	III	CARD	III	_	--	0
2	.	.	SENT	.	_	--	1

1	Toͤdtet	Tötet	VVFIN	Tötet	sg|3|pres|ind	MO	22
2	ein	ein	ART	ein	nom|sg|masc	NK	3
3	Buͤrger	Bürger	NN	Bürger	nom|sg|masc	SB	1
4	oder	oder	KON	oder	_	CD	3
5	Einwohner	Einwohner	NN	Einwohner	nom|pl|masc	CJ	4
6	den	den	ART	d	dat|pl|*	NK	7
7	andern	anderen	PIS	ander	dat|pl|*	OA	1
8	/	/	$,	/	_	--	7
9	boͤser	böser	ADJA	böse	comp	MO	10
10	gefaͤhrlicher	gefährlicher	ADJA	gefährlich	gen|pl|masc|pos	OC	1
11	vorsetzlicher	vorsätzlicher	ADJA	vorsätzlich	gen|pl|masc	MO	1
12	weise	weise	NN	Weise	_	MO	1
13	/	/	$,	/	_	--	12
14	vnd	und	KON	und	_	CD	1
15	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	14
16	der	der	ART	d	nom|sg|masc	NK	17
17	Thaͤter	Täter	NN	Täter	nom|sg|masc	SB	15
18	darauff	darauf	PAV	darauf	_	MO	15
19	fluͤchtig	flüchtig	ADJD	flüchtig	pos	PD	15
20	/	/	$,	/	_	--	19
21	so	so	ADV	so	_	MO	22
22	sol	soll	VMFIN	sollen	sg|3|pres|ind	--	0
23	derselbe	derselbe	PDS	derselbe	nom|sg|fem	NK	28
24	Friedeloß	friedelos	ADJD	friedelos	pos	MO	25
25	geleget	gelegt	VVPP	legen	_	OC	26
26	werden	werden	VAINF	werden	_	OC	22
27	/	/	$,	/	_	--	26
28	Alßdenn	Alßdenn	ADV	Alßdenn	_	SB	29
29	sol	soll	VMFIN	sollen	sg|3|pres|ind	CJ	22
30	der	der	ART	d	nom|sg|masc	NK	32
31	dritte	dritte	ADJA	dritt	nom|sg|masc|pos	NK	32
32	Theil	Teil	NN	Teil	nom|sg|masc	SB	29
33	all	all	PIAT	all	*|*|*	NK	37
34	seines	seines	PPOSAT	sein	gen|sg|neut	NK	35
35	Gutes	Gutes	NA	Gute	gen|sg|neut	AG	32
36	/	/	$,	/	_	--	35
37	welches	welches	PRELS	welch	acc|sg|neut	SB	42
38	in	in	APPR	in	_	MO	42
39	dieser	dieser	PDAT	dies	dat|sg|fem	NK	40
40	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	38
41	Jurisdiction	Jurisdiktion	NN	Jurisdiktion	nom|sg|fem	SB	42
42	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	29
43	an	an	APPR	an	_	MO	67
44	Erbe	Erbe	NN	Erbe	dat|sg|fem	NK	43
45	vnd	und	KON	und	_	CD	44
46	Kauffmanschafft	Kaufmannschaft	NN	Kaufmannschaft	dat|sg|fem	CJ	45
47	/	/	$,	/	_	--	46
48	an	an	APPR	an	_	MNR	44
49	seine	seine	PPOSAT	sein	acc|pl|fem	NK	52
50	des	des	ART	d	gen|sg|masc	NK	51
51	Thaͤters	Täters	NN	Täters	gen|sg|masc	AG	52
52	Erben	Erben	NN	Erbe	nom|sg|neut	NK	48
53	/	/	$,	/	_	--	52
54	die	die	PRELS	d	nom|pl|neut	NK	57
55	ander	ander	PIS	ander	_	MO	56
56	zwey	zwei	CARD	zwei	_	NK	57
57	Theil	Teil	NN	Teil	acc|sg|masc	CJ	52
58	an	an	APPR	an	_	MNR	57
59	das	das	ART	d	acc|sg|neut	NK	61
60	gemeine	gemeine	ADJA	gemein	acc|sg|neut|pos	NK	61
61	Gut	Gut	NN	Gut	acc|sg|neut	NK	58
62	/	/	$,	/	_	--	61
63	vnd	und	KON	und	_	CD	57
64	des	des	ART	d	gen|sg|masc	NK	66
65	entleibten	entleibten	ADJA	entleibten	gen|sg|masc|pos	NK	66
66	Erben	Erben	NN	Erbe	gen|sg|masc	CJ	63
67	verfallen	verfallen	VVPP	verfallen	_	PD	68
68	sein	sein	VAINF	sein	_	OC	42
69	.	.	SENT	.	_	--	68

1	IIII	IIII	NE	IIII	_	--	0
2	.	.	SENT	.	_	--	1

1	Wuͤrde	Würde	VAFIN	werden	sg|3|past|subj	MO	33
2	ein	ein	ART	ein	nom|sg|masc	NK	3
3	Buͤrger	Bürger	NN	Bürger	nom|sg|masc	SB	1
4	ausserhalb	außerhalb	APPR	außerhalb	_	MNR	3
5	der	der	ART	d	gen|sg|fem	NK	6
6	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	4
7	Gebiete	Gebiete	NN	Gebiet	acc|pl|neut	OA	8
8	erschlagen	erschlagen	VVPP	erschlagen	_	OC	6
9	/	/	$,	/	_	--	8
10	vnd	und	KON	und	_	CD	8
11	Todt	Tot	NN	Tod	nom|sg|*	CJ	10
12	widerumb	wiederum	ADV	wiederum	_	MO	14
13	herein	herein	PTKVZ	herein	_	MO	14
14	gebracht	gebracht	VVPP	bringen	_	OC	1
15	/	/	$,	/	_	--	14
16	vnd	und	KON	und	_	CD	1
17	seine	seine	PPOSAT	sein	nom|pl|masc	NK	18
18	Erben	Erben	NN	Erbe	nom|pl|masc	SB	21
19	vnd	und	KON	und	_	CD	18
20	Freunde	Freunde	NN	Freund	nom|pl|masc	CJ	19
21	wolten	wollten	VMFIN	wollen	pl|3|past|ind	CJ	16
22	einen	einen	ART	ein	acc|sg|masc	NK	23
23	andern	anderen	PIS	ander	acc|sg|masc	OA	31
24	vnser	unser	PPOSAT	unser	gen|pl|masc	NK	25
25	Buͤrger	Bürger	NN	Bürger	gen|pl|masc	AG	23
26	aus	aus	APPR	aus	_	MO	31
27	rechtmessigen	rechtmäßigen	ADJA	rechtmäßig	dat|pl|masc|pos	NK	29
28	vordencken	vordenken	ADJA	vordenken	gen|sg|masc|pos	NK	29
29	Todtschlags	Totschlags	NN	Totschlag	gen|sg|masc	NK	26
30	halber	halber	APPO	halb	_	MO	31
31	beschuͤldigen	beschuldigen	VVFIN	beschuldigen	_	OC	21
32	/	/	$,	/	_	--	31
33	Kan	Kann	VMFIN	können	sg|3|pres|ind	RE	47
34	der	der	ART	d	nom|sg|masc	NK	35
35	Beschuͤldigte	Beschuldigte	NA	Beschuldigte	acc|pl|*	OA	39
36	mit	mit	APPR	mit	_	MO	39
