

1	Dero	Dero	PDAT	Dero	_	MO	6
3	-	-	$.	-	_	--	2

1	Ha	Ha	ITJ	Ha	nom|sg|masc	RE	12
2	,	,	$,	,	_	--	1
3	ha	ha	ITJ	ha	_	RE	9
4	,	,	$,	,	_	--	3
5	ha	ha	ITJ	ha	_	DM	3
6	,	,	$,	,	_	--	5
7	-	-	$-	-	_	--	6
8	-	-	$-	-	_	--	7
9	Persiflage	Persiflage	NN	Persiflage	nom|sg|fem	APP	1
10	,	,	$,	,	_	--	9
11	ja	ja	ADV	ja	_	MO	12
12	das	das	ART	d	nom|sg|neut	SB	13
13	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
14	das	das	ART	d	nom|sg|neut	NK	16
15	rechte	rechte	ADJA	recht	nom|sg|neut|pos	NK	16
16	Wort	Wort	NN	Wort	nom|sg|neut	PD	13
17	!	!	SENT	!	_	--	16

1	Ja	Ja	ADV	ja	_	MO	2
2	wahrhaftig	wahrhaftig	ADJD	wahrhaftig	pos	--	0
3	!	!	SENT	!	_	--	2

1	Hm	Hm	NE	Hm	_	--	0
2	!	!	SENT	!	_	NK	1

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	Hoͤren	Hören	VVFIN	Hören	pl|3|pres|ind	--	0
4	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
5	,	,	$,	,	_	--	4
6	mir	mir	PPER	ich	dat|sg|*|1	DA	7
7	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	3
8	wunderlich	wunderlich	ADJD	wunderlich	pos	PD	7
9	bey	bei	APPR	bei	_	MO	8
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Dinge	Dinge	NN	Ding	dat|sg|masc	NK	9
12	zu	zu	PTKZU	zu	_	MNR	11
13	Muthe	Mute	VVINF	Mute	dat|sg|fem	NK	12
14	,	,	$,	,	_	--	13
15	ich	ich	PPER	ich	nom|sg|*|1	SB	16
16	bin	bin	VAFIN	sein	sg|1|pres|ind	CJ	7
17	-	-	$.	-	_	--	16
18	-	-	$.	-	_	--	17
19	in	in	APPR	in	_	MO	16
20	einer	einer	ART	ein	dat|sg|fem	NK	23
21	recht	recht	ADJD	recht	acc|sg|neut	MO	22
22	moͤrderlichen	mörderlichen	ADJA	mörderlichen	dat|sg|fem|pos	NK	23
23	Stimmung	Stimmung	NN	Stimmung	gen|sg|fem	NK	19
24	.	.	SENT	.	_	--	23

1	Na	Na	ITJ	na	_	NK	0
2	!	!	SENT	!	_	--	0

1	endlich	endlich	ADV	endlich	_	MO	2
2	einmal	einmal	ADV	einmal	_	MO	5
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	Hoͤre	Höre	NN	Höre	sg|2|imp	--	0
6	ßie	ßie	NE	ßie	_	SB	5
7	,	,	$,	,	_	--	6
8	ich	ich	PPER	ich	nom|sg|*|1	SB	5
9	braͤuch	Bräuche	NN	Bräuche	sg|1|pres|ind	PNC	11
10	mein	mein	PPOSAT	mein	acc|sg|neut	NK	11
11	Geld	Geld	NN	Geld	acc|sg|neut	OA	5
12	-	-	$.	-	_	--	11
13	-	-	$.	-	_	--	12
14	glach	glach	ADJA	glach	pos	MO	5
15	-	-	$.	-	_	--	14
16	-	-	$.	-	_	--	15

1	Aber	Aber	ADV	aber	_	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2

1	Prolongire	prolongiere	NN	prolongiere	sg|3|pres|subj	MO	2
2	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	nit	nit	PTKNEG	nicht	_	MO	2
5	mehr	mehr	ADV	mehr	_	MO	2
6	.	.	SENT	.	_	--	5

1	Salomon	Salomon	NE	Salomon	nom|sg|neut	SB	4
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	hoͤre	höre	VVFIN	hören	sg|3|pres|subj	--	0
5	,	,	$,	,	_	--	4
6	wenns	wenn's	KOUS	wenn's	_	CP	9
7	dein	dein	PPOSAT	dein	nom|sg|masc	NK	8
8	Nutzen	Nutzen	NN	Nutzen	nom|sg|masc	SB	9
9	waͤre	wäre	VAFIN	sein	sg|3|past|subj	OC	4
10	-	-	$.	-	_	--	9
11	-	-	$.	-	_	--	10
12	liehest	liehest	VVFIN	liehest	sg|2|pres|ind	PAR	9
13	du	du	PPER	du	nom|sg|*|2	SB	12
14	wohl	wohl	ADV	wohl	_	MO	12
15	noch	noch	ADV	noch	_	MO	16
16	etwas	etwas	ADV	etwas	*|*|neut	SB	9
17	her	her	PTKVZ	her	_	MO	9
18	?	?	SENT	?	_	--	17

1	Was	Was	PWS	was	acc|sg|neut	OA2	2
2	rede	rede	VVFIN	reden	sg|3|pres|subj	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	?	?	SENT	?	_	--	3

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	Gewesen	Gewesen	VAPP	sein	dat|sg|neut	MO	4
4	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
5	ich	ich	PPER	ich	nom|sg|masc|1	SB	4
6	bey	bei	APPR	bei	_	MO	4
7	der	der	ART	d	dat|sg|fem	NK	8
8	Fraͤle	Fräle	NN	Fräle	dat|sg|fem	NK	6
9	Braut	Braut	NN	Braut	nom|sg|neut	NK	8
10	.	.	SENT	.	_	--	9

1	Kerl	Kerl	NN	Kerl	nom|sg|neut	--	0
2	!	!	SENT	!	_	--	1

1	Nu	Nu	ITJ	nu	_	DM	4
2	,	,	$,	,	_	--	1
3	gesprochen	gesprochen	VVPP	sprechen	_	OC	4
4	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
5	ich	ich	PPER	ich	nom|sg|*|1	SB	4
6	sie	sie	PPER	Sie	acc|sg|fem|3	OA	16
7	nicht	nicht	PTKNEG	nicht	_	NG	16
8	,	,	$,	,	_	--	7
9	aber	aber	KON	aber	_	CD	7
10	-	-	$.	-	_	--	9
11	-	-	$.	-	_	--	10
12	als	als	KOKOM	als	_	CP	16
13	sie	sie	PPER	Sie	nom|pl|*|3	SB	16
14	mich	mich	PPER	ich	acc|sg|*|1	OA	16
15	nit	nit	PTKNEG	nicht	_	MO	16
16	zahle	zahle	VVFIN	zahlen	sg|1|pres|ind	OC	4
17	-	-	$.	-	_	--	16
18	-	-	$.	-	_	--	17
19	ich	ich	PPER	ich	nom|sg|*|1	SB	20
20	muß	muß	VMFIN	müssen	sg|1|pres|ind	CJ	4
21	wieder	wieder	ADV	wieder	_	MO	20
22	hingehen	hingehen	VVINF	hingehen	_	OC	20
23	.	.	SENT	.	_	--	22

1	Beym	Beim	APPRART	bei	dat|sg|masc	--	0
2	Teufel	Teufel	NN	Teufel	dat|sg|masc	NK	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3

1	Kerl	Kerl	NN	Kerl	nom|sg|masc	--	0
2	wo	wo	KOUS	wo	_	CD	3
3	du	du	PPER	du	nom|sg|*|2	SB	1
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
3	einen	einen	ART	ein	acc|sg|masc	NK	4
4	Ausweg	Ausweg	NN	Ausweg	acc|sg|masc	OA	5
5	haben	haben	VAINF	haben	_	OC	2
6	.	.	SENT	.	_	--	5

1	Nu	Nu	ITJ	nu	_	DM	5
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	ich	ich	PPER	ich	nom|sg|*|1	SB	5
5	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
6	Resolution	Resolution	NN	Resolution	acc|sg|fem	OA	7
7	habe	habe	VAFIN	haben	sg|3|pres|subj	OC	5
8	?	?	SENT	?	_	--	7

1	O	O	ITJ	O	nom|sg|*	--	0
2	weh	weh	ADJD	weh	_	--	0
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3

1	Was	Was	PWS	was	acc|sg|neut	OA	2
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	?	?	SENT	?	_	--	3

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
2	geneigte	geneigte	ADJA	geneigt	nom|sg|fem|pos	NK	3
3	Empfehlung	Empfehlung	NN	Empfehlung	nom|sg|fem	--	0
4	von	von	APPR	von	_	PG	3
5	meinem	meinem	PPOSAT	mein	dat|sg|neut	NK	7
6	gnaͤdigen	gnädigen	ADJA	gnädig	dat|sg|masc|pos	NK	7
7	Herrn	Herrn	NN	Herr	dat|sg|masc	NK	4
8	-	-	$.	-	_	--	7
9	-	-	$.	-	_	--	8
10	dem	dem	ART	d	dat|sg|masc	NK	11
11	Herrn	Herrn	NN	Herr	dat|sg|masc	APP	7
12	Baron	Baron	NN	Baron	nom|sg|masc	NK	11
13	von	von	APPR	von	_	MNR	11
14	Dammdorf	Dammdorf	NN	Dammdorf	dat|sg|neut	NK	13
15	und	und	KON	und	_	CD	3
16	er	er	PPER	er	nom|sg|masc|3	SB	17
17	schickt	schickt	VVFIN	schicken	sg|3|pres|ind	CJ	15
18	mich	mich	PPER	ich	acc|sg|*|1	OA	17
19	her	her	PTKVZ	her	_	SVP	17
20	,	,	$,	,	_	--	19
21	bey	bei	APPR	bei	_	MO	29
22	ihnen	ihnen	PPER	sie	dat|pl|*|3	NK	21
23	die	die	ART	d	acc|pl|fem	NK	27
24	bewußten	bewußten	ADJA	bewußt	acc|pl|fem|pos	NK	27
25	1000	1000	CARD	@card@	_	NK	27
26	.	.	SENT	.	_	--	25
27	Rthlr.	Rthlr.	NN	Reichstaler	acc|sg|masc	OA	29
28	zu	zu	PTKZU	zu	_	PM	29
29	empfangen	empfangen	VVINF	empfangen	_	OC	17
30	.	.	SENT	.	_	--	29

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Freund	Freund	NN	Freund	nom|sg|masc	SB	4
3	das	das	PDS	d	acc|sg|neut	OA	9
4	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
5	er	er	PPER	er	nom|sg|masc|3	SB	4
6	wohl	wohl	ADV	wohl	_	MO	9
7	jetzt	jetzt	ADV	jetzt	_	MO	9
8	nicht	nicht	PTKNEG	nicht	_	NG	9
9	mitbekommen	mitbekommen	VVINF	mitbekommen	_	OC	4
10	-	-	$.	-	_	--	9
11	-	-	$.	-	_	--	10
12	aber	aber	ADV	aber	_	CD	4
13	.	.	SENT	.	_	--	12

1	Ho	Ho	NE	Ho	nom|sg|*	--	0
2	ho	ho	NE	ho	_	--	0
3	,	,	$,	,	_	--	2
4	sie	sie	PPER	Sie	nom|pl|*|3	SB	5
5	erlauben	erlauben	VVFIN	erlauben	pl|3|pres|ind	--	0
6	,	,	$,	,	_	--	5
7	-	-	$-	-	_	--	6
8	-	-	$-	-	_	--	7
9	mein	mein	PPOSAT	mein	nom|sg|masc	NK	11
10	gnaͤdiger	gnädiger	ADJA	gnädig	nom|sg|masc|pos	NK	11
11	Herr	Herr	NN	Herr	nom|sg|masc	SB	12
12	sagten	sagten	VVFIN	sagen	pl|3|past|ind	CJ	5
13	fuͤr	für	APPR	für	_	MO	12
14	ganz	ganz	ADV	ganz	_	MO	15
15	gewiß	gewiß	ADJD	gewiß	_	NK	13
16	:	:	SENT	:	_	--	15
17	der	der	ART	d	nom|sg|masc	NK	18
18	Herr	Herr	NN	Herr	nom|sg|masc	SB	20
19	Ruhberg	Ruhberg	NE	Ruhberg	nom|sg|masc	NK	18
20	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	CJ	12
21	zahlen	zahlen	VVINF	zahlen	_	OC	20
22	-	-	$.	-	_	--	21
23	-	-	$.	-	_	--	22
24	sie	sie	PPER	Sie	nom|pl|masc|3	SB	25
25	haͤtten	hätten	VAFIN	haben	pl|3|past|subj	CJ	20
26	Dero	Dero	PDAT	Dero	acc|sg|neut	AG	27
27	Ehrenwort	Ehrenwort	NN	Ehrenwort	acc|sg|neut	OA	30
28	sehr	sehr	ADV	sehr	_	MO	29
29	stricte	stricte	VVFIN	stricte	pos	MO	30
30	verpfaͤndet	verpfändet	VVPP	verpfändet	_	OC	25
31	.	.	SENT	.	_	--	30

1	Das	Das	PDS	d	acc|sg|neut	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	auch	auch	ADV	auch	_	MO	2
5	-	-	$.	-	_	--	4
6	-	-	$.	-	_	--	5

1	Mon	Mon	FM	--	_	PNC	2
2	ami	ami	NE	ami	_	--	0
3	!	!	SENT	!	_	--	2

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	4
4	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	13
5	mit	mit	APPR	mit	_	MO	9
6	ihrem	ihrem	PPOSAT	ihr	dat|sg|neut	NK	7
7	Ungestuͤm	Ungestüm	NN	Ungestüm	dat|sg|neut	NK	5
8	alles	alles	PIS	all	nom|sg|neut	OA	9
9	verdorben	verdorben	VVPP	verderben	_	OC	4
10	-	-	$.	-	_	--	9
11	-	-	$.	-	_	--	10
12	da	da	ADV	da	_	MO	13
13	liegt	liegt	VVFIN	liegen	sg|3|pres|ind	--	0
14	das	das	ART	d	nom|sg|neut	NK	15
15	Billet	Billett	NN	Billett	nom|sg|neut	SB	13
16	.	.	SENT	.	_	--	15

1	-	-	$.	-	_	--	4
2	-	-	$.	-	_	--	1
3	(	(	$(	(	_	--	2
4	er	er	PPER	er	nom|sg|masc|3	SB	5
5	legt	legt	VVFIN	legen	sg|3|pres|ind	--	0
6	es	es	PPER	es	acc|sg|neut|3	OA	5
7	auf	auf	APPR	auf	_	MO	5
8	einen	einen	ART	ein	acc|sg|masc	NK	9
9	Tisch	Tisch	NN	Tisch	acc|sg|masc	NK	7
10	)	)	$)	)	_	--	9
11	Ich	Ich	PPER	ich	nom|sg|*|1	SB	12
12	zieh	zieh	VVFIN	zieh	sg|1|pres|ind	RE	6
13	mich	mich	PPER	ich	acc|sg|1	OA	12
14	aus	aus	APPR	aus	_	MO	12
15	der	der	ART	d	dat|sg|fem	NK	16
16	Affaire	Affäre	NN	Affäre	dat|sg|fem	NK	14

1	Baron	Baron	NN	Baron	nom|sg|neut	--	0
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	Christian	Christian	NE	Christian	nom|sg|neut	--	0
5	!	!	SENT	!	_	--	4

1	(	(	$(	(	_	--	2
2	außer	außer	APPR	außer	_	MO	6
3	sich	sich	PRF	er|es|sie	acc|pl|3	NK	2
4	)	)	$)	)	_	--	3
5	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	6
6	treiben	treiben	VVINF	treiben	pl|3|pres|ind	--	0
7	mich	mich	PPER	ich	acc|sg|*|1	OA	6
8	zu	zu	APPR	zu	_	MO	6
9	verzweifelten	verzweifelten	ADJA	verzweifelt	dat|pl|neut|pos	NK	10
10	Dingen	Dingen	NN	Ding	dat|pl|neut	NK	8
11	.	.	SENT	.	_	--	10

1	Wie	Wie	PWAV	wie	_	--	0
2	?	?	SENT	?	_	--	1

1	Was	Was	PWS	was	acc|sg|neut	OA	2
2	befehlen	befehlen	VVINF	befehlen	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	?	?	SENT	?	_	--	3

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	Herr	Herr	NN	Herr	nom|sg|masc	VO	2
6	Baron	Baron	NN	Baron	nom|sg|masc	NK	5
7	,	,	$,	,	_	--	6
8	sie	sie	PPER	Sie	nom|pl|fem|3	SB	9
9	gehen	gehen	VVFIN	gehen	pl|3|pres|ind	OC	2
10	doch	doch	ADV	doch	_	MO	9
11	gleich	gleich	ADV	gleich	_	MO	9
12	zu	zu	APPR	zu	_	MO	9
13	dem	dem	ART	d	dat|sg|masc	NK	14
14	Fraͤulein	Fräulein	NN	Fräulein	dat|sg|masc	NK	12
15	?	?	SENT	?	_	--	14

1	Ja	Ja	ITJ	ja	_	DM	4
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	wenn	wenn	KOUS	wenn	_	--	0
5	nur	nur	ADV	nur	_	MO	4
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6

1	Christian	Christian	NE	Christian	nom|sg|masc	SB	3
2	,	,	$,	,	_	--	1
3	frag	frag	NN	frag	sg|3|past|ind	--	0
4	doch	doch	ADV	doch	_	MO	3
5	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	6
6	Vater	Vater	NN	Vater	nom|sg|masc	OA	3
7	,	,	$,	,	_	--	6
8	ob	ob	KOUS	ob	_	CP	19
9	-	-	$.	-	_	--	8
10	-	-	$.	-	_	--	9
11	ob	ob	ADV	ob	_	CP	14
12	-	-	$.	-	_	--	11
13	-	-	$.	-	_	--	12
14	Nachmittag	Nachmittag	NN	Nachmittag	acc|sg|masc	PD	19
15	bey	bei	APPR	bei	_	MNR	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Justiz	Justiz	NN	Justiz	dat|sg|fem	NK	15
18	Seßion	Session	NN	Session	nom|sg|fem	NK	17
19	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	3
20	?	?	SENT	?	_	--	19

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bitte	bitte	VVFIN	bitten	sg|1|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|1	OA	2
4	nicht	nicht	PTKNEG	nicht	_	NG	6
5	lange	lange	ADV	lange	_	MO	6
6	aufzuhalten	aufzuhalten	VVIZU	aufhalten	_	OC	2
7	-	-	$.	-	_	--	6
8	-	-	$.	-	_	--	7

1	Nein	Nein	PTKANT	nein	_	NK	3
2	,	,	$,	,	_	--	1
3	nein	nein	PTKANT	nein	_	--	0
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	bereits	bereits	ADV	bereits	_	MO	4
4	beordert	beordert	VVPP	beordern	_	OC	2
5	,	,	$,	,	_	--	4
6	so	so	ADV	so	_	MO	4
7	wie	wie	KOUS	wie	_	MO	11
8	ich	ich	PPER	ich	nom|sg|*|1	SB	11
9	von	von	APPR	von	_	MO	11
10	hier	hier	ADV	hier	_	NK	9
11	weggehe	weggehe	VVFIN	weggehe	sg|1|pres|ind	CC	6
12	,	,	$,	,	_	--	11
13	mit	mit	APPR	mit	_	MO	19
14	dieser	dieser	PDAT	dies	dat|sg|fem	NK	15
15	Summe	Summe	NN	Summe	dat|sg|fem	NK	13
16	einen	einen	ART	ein	acc|sg|masc	NK	17
17	Posten	Posten	NN	Posten	acc|sg|masc	OA	19
18	zu	zu	PTKZU	zu	_	PM	19
19	tilgen	tilgen	VVINF	tilgen	_	OC	11
20	.	.	SENT	.	_	--	19

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	hoffe	hoffe	VVFIN	hoffen	sg|1|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	4
4	werden	werden	VAFIN	werden	pl|3|pres|ind	OC	2
5	in	in	APPR	in	_	MO	4
6	Consideration	Consideration	FM	Consideration	dat|sg|fem	NK	5
7	,	,	$,	,	_	--	6
8	Dero	Dero	PDAT	Dero	dat|sg|*	CJ	6
9	gegebenen	gegebenen	ADJA	gegeben	nom|pl|neut|pos	NK	10
10	Parole	Parole	NN	Parole	acc|sg|fem	PD	4
11	,	,	$,	,	_	--	10
12	mich	mich	PRF	ich	acc|sg|*|1	CJ	4
13	nicht	nicht	PTKNEG	nicht	_	NG	4
14	-	-	$.	-	_	--	13
15	-	-	$.	-	_	--	14

1	Halt	Halt	VVIMP	halten	sg|3|pres|ind	--	0
2	ers	er	PPER	er	nom|sg|masc|3	SB	1
3	Maul	Maul	NN	Maul	acc|sg|neut	OA	1
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	er	er	PPER	er	nom|sg|masc|3	SB	7
7	wird	wird	VAFIN	werden	sg|3|pres|ind	CJ	1
8	bezahlt	bezahlt	VVPP	bezahlen	_	OC	7
9	.	.	SENT	.	_	--	8

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Gott	Gott	NE	Gott	nom|sg|masc	NK	3
3	wovon	wovon	PWAVREL	wovon	_	--	0
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	SB	4
3	Vater	Vater	NN	Vater	nom|sg|masc	NK	2
4	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
5	nicht	nicht	PTKNEG	nicht	_	NG	4
6	zu	zu	APPR	zu	_	MO	4
7	Hause	Hause	NN	Haus	dat|sg|neut	NK	6
8	.	.	SENT	.	_	--	7

1	Christian	Christian	NE	Christian	nom|sg|masc	MO	3
2	,	,	$,	,	_	--	1
3	nimm	nimm	VVIMP	nehmen	pl|3|pres|ind	--	0
4	den	den	ART	d	acc|sg|masc	NK	5
5	Juden	Juden	NN	Jude	acc|sg|masc	OA	3
6	mit	mit	APPR	mit	_	MO	3
7	dir	dir	PPER	du	dat|sg|*|2	NK	6
8	fort	fort	PTKVZ	fort	_	SVP	3
9	-	-	$.	-	_	--	8
10	-	-	$.	-	_	--	9
11	bis	bis	KON	bis	_	CD	3
12	-	-	$.	-	_	--	11
13	-	-	$.	-	_	--	12
14	bis	bis	KON	bis	_	CP	16
15	ich	ich	PPER	ich	nom|sg|*|1	SB	16
16	klingle	klingle	VVINF	klingle	sg|1|pres|ind	CJ	11
17	-	-	$.	-	_	--	16
18	-	-	$.	-	_	--	17

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	Na	Na	NE	Na	_	DM	5
4	was	was	PWS	was	acc|sg|neut	OA	7
5	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
6	da	da	ADV	da	_	MO	7
7	herauskommen	herauskommen	VVINF	herauskommen	_	OC	5
8	?	?	SENT	?	_	--	7

1	Herr	Herr	NN	Herr	nom|sg|masc	VO	16
2	Baron	Baron	NN	Baron	nom|sg|masc	NK	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	5
7	die	die	ART	d	acc|sg|fem	NK	8
8	Gnade	Gnade	NN	Gnade	acc|sg|fem	OA	5
9	den	den	ART	d	acc|sg|masc	NK	10
10	Mann	Mann	NN	Mann	acc|sg|masc	OA	12
11	einen	einen	ART	ein	acc|sg|masc	NK	12
12	Augenblick	Augenblick	NN	Augenblick	acc|sg|masc	NK	8
13	-	-	$.	-	_	--	12
14	-	-	$.	-	_	--	13
15	ich	ich	PPER	ich	nom|sg|*|1	SB	16
16	bin	bin	VAFIN	sein	sg|1|pres|ind	CJ	5
17	gleich	gleich	ADV	gleich	_	MO	16
18	wieder	wieder	ADV	wieder	_	MO	16
19	hier	hier	ADV	hier	_	MO	16
20	.	.	SENT	.	_	--	19

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	weiß	weiß	VVFIN	wissen	sg|3|pres|ind	--	0
3	wohl	wohl	ADV	wohl	_	MO	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	mein	mein	PPOSAT	mein	nom|sg|masc	NK	7
6	guter	guter	ADJA	gut	nom|sg|masc|pos	NK	7
7	Alter	Alter	NN	Alter	nom|sg|masc	OA	2
8	-	-	$.	-	_	--	7
9	-	-	$.	-	_	--	8
10	ob	ob	KOUS	ob	_	CP	18
11	sein	sein	PPOSAT	sein	nom|sg|masc	NK	12
12	Herr	Herr	NN	Herr	nom|sg|masc	SB	18
13	jezt	jetzt	ADV	jetzt	_	MO	2
14	bei	bei	APPR	bei	_	MO	18
15	dem	dem	ART	d	dat|sg|masc	NK	16
16	Fraͤulein	Fräulein	NN	Fräulein	dat|sg|masc	NK	14
17	Kanenstein	Kanenstein	NE	Kanenstein	nom|sg|masc	NK	16
18	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	2
19	.	.	SENT	.	_	--	18

1	Herr	Herr	NN	Herr	nom|sg|masc	--	0
2	Baron	Baron	NN	Baron	nom|sg|masc	NK	1
3	.	.	SENT	.	_	--	2

1	Was	Was	PWS	was	acc|sg|neut	OA	2
2	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	glauben	glauben	VVFIN	glauben	pl|3|pres|ind	--	0
3	also	also	ADV	also	_	MO	2
4	-	-	$.	-	_	--	3
5	-	-	$.	-	_	--	4
6	wenn	wenn	KOUS	wenn	_	CP	11
7	ich	ich	PPER	ich	nom|sg|*|1	SB	11
8	diese	diese	PDAT	dies	acc|pl|*	NK	9
9	Leute	Leute	NN	Leute	acc|pl|*	OA	10
10	bezahlen	bezahlen	VVINF	bezahlen	_	OC	11
11	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	RE	3
12	-	-	$.	-	_	--	11
13	-	-	$.	-	_	--	12
14	haͤtte	hätte	VAFIN	haben	sg|1|past|subj	OC	2
15	ich	ich	PPER	ich	nom|sg|*|1	SB	14
16	Hofnung	Hoffnung	NN	Hoffnung	acc|sg|fem	OA	14
17	bey	bei	APPR	bei	_	MNR	16
18	dem	dem	ART	d	dat|sg|masc	NK	19
19	Fraͤulein	Fräulein	NN	Fräulein	dat|sg|masc	NK	17
20	?	?	SENT	?	_	--	19

1	Ja	Ja	ITJ	ja	_	DM	3
2	die	die	ART	d	nom|pl|*	SB	3
3	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
4	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
5	.	.	SENT	.	_	--	4

1	-	-	$.	-	_	--	3
2	-	-	$.	-	_	--	1
3	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Gott	Gott	NE	Gott	dat|sg|masc	SB	16
5	ja	ja	ADV	ja	_	MO	16
6	-	-	$.	-	_	--	5
7	-	-	$.	-	_	--	6
8	aber	aber	ADV	aber	_	MO	16
9	was	was	PWS	was	acc|sg|neut	OA	16
10	haben	haben	VAFIN	haben	pl|3|pres|ind	OC	18
11	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	10
12	-	-	$.	-	_	--	11
13	-	-	$.	-	_	--	12
14	-	-	$.	-	_	--	13
15	-	-	$.	-	_	--	14
16	blaß	blaß	ADJD	blaß	sg|3|past|ind	PAR	23
17	,	,	$,	,	_	--	16
18	entstellt	entstellt	VVFIN	entstellt	sg|3|pres|ind	CJ	16
19	-	-	$.	-	_	--	18
20	-	-	$.	-	_	--	19
21	der	der	ART	d	nom|sg|masc	NK	22
22	Angstschweiß	Angstschweiß	NN	Angstschweiß	nom|sg|masc	SB	23
23	steht	steht	VVFIN	stehen	sg|3|pres|ind	--	0
24	ihnen	ihnen	PPER	sie	dat|pl|*|3	DA	23
25	auf	auf	APPR	auf	_	MO	23
26	der	der	ART	d	dat|sg|fem	NK	27
27	Stirne	Stirne	NN	Stirne	dat|sg|fem	NK	25
28	-	-	$.	-	_	--	27
29	-	-	$.	-	_	--	28
