

1	Was	Was	PWS	was	nom|sg|neut	SB	2
10	zu	zu	PTKZU	zu	_	PM	11
11	betreten	betreten	VVINF	betreten	_	OC	4
12	,	,	$,	,	_	--	11
13	so	so	ADV	so	_	MO	14
14	lange	lange	ADV	lange	_	MO	16
15	ich	ich	PPER	ich	nom|sg|*|1	SB	16
16	lebe	lebe	VVFIN	leben	sg|1|pres|ind	MO	4
17	.	.	SENT	.	_	--	16

1	Und	Und	KON	und	_	JU	11
2	wenn	wenn	KOUS	wenn	_	CP	11
3	ich	ich	PPER	ich	nom|sg|*|1	SB	11
4	durch	durch	APPR	durch	_	MO	10
5	diese	diese	PDAT	dies	acc|sg|fem	NK	6
6	Entdeckung	Entdeckung	NN	Entdeckung	acc|sg|fem	NK	4
7	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	8
8	Liebe	Liebe	NN	Liebe	acc|sg|fem	OA	10
9	zu	zu	PTKZU	zu	_	PM	10
10	gewinnen	gewinnen	VVINF	gewinnen	_	OC	11
11	suche	suche	VVFIN	suchen	sg|3|pres|subj	--	0
12	:	:	SENT	:	_	--	11

1	so	so	ADV	so	_	MO	2
2	strafe	strafe	VVFIN	strafe	sg|3|pres|subj	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Himmel	Himmel	NN	Himmel	nom|sg|masc	SB	2
6	auf	auf	APPR	auf	_	MO	2
7	das	das	ART	d	acc|sg|neut	NK	8
8	entsetzlichste	entsetzlichste	ADJA	entsetzlichste	acc|sg|neut|sup	NK	6
9	.	.	SENT	.	_	--	8

1	Nach	Nach	APPR	Nach	_	MO	4
2	diesem	diesem	PDAT	dies	dat|sg|neut	NK	3
3	Schwure	Schwure	NN	Schwure	dat|sg|neut	NK	1
4	schaͤme	schäme	VVFIN	schämen	sg|1|pres|ind	--	0
5	ich	ich	PPER	ich	nom|sg|*|1	SB	4
6	mich	mich	PRF	ich	acc|sg|1	OA	4
7	,	,	$,	,	_	--	6
8	mehr	mehr	ADV	mehr	*|*|*	OA	4
9	zu	zu	PTKZU	zu	_	PM	10
10	reden	reden	VVINF	reden	_	OC	4
11	.	.	SENT	.	_	--	10

1	Gott	Gott	NE	Gott	nom|sg|masc	RE	3
2	,	,	$,	,	_	--	1
3	was	was	PWS	was	nom|sg|neut	SB	4
4	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
5	das	das	PDS	d	nom|sg|neut	SB	4
6	?	?	SENT	?	_	--	5

1	.	.	SENT	.	_	--	4
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Er	Er	PPER	Er	nom|sg|masc|3	SB	5
5	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
6	mir	mir	PPER	ich	dat|sg|*|1	DA	7
7	untreu	untreu	ADJA	untreu	pos	PD	8
8	seyn	sein	VAINF	sein	_	OC	5
9	?	?	SENT	?	_	--	8

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Nimmermehr	Nimmermehr	ADV	nimmermehr	_	--	0
5	!	!	SENT	!	_	--	4

1	Nein	Nein	PTKANT	nein	_	--	0
2	!	!	SENT	!	_	--	1

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Vormund	Vormund	NN	Vormund	nom|sg|masc	SB	3
3	sey	sei	VAFIN	sein	sg|3|pres|subj	--	0
4	ein	ein	ART	ein	nom|sg|masc	NK	5
5	Betruͤger	Betrüger	NN	Betrüger	nom|sg|masc	SB	3
6	und	und	KON	und	_	CD	5
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	er	er	PPER	er	nom|sg|masc|3	CJ	6
9	.	.	SENT	.	_	--	8

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Du	Du	PPER	du	nom|sg|*|2	NK	1
5	,	,	$,	,	_	--	4
6	redliches	redliches	ADJA	redliches	nom|sg|neut|pos	NK	7
7	Herz	Herz	NN	Herz	nom|sg|neut	--	0
8	!	!	SENT	!	_	--	7

1	Du	Du	PPER	du	nom|sg|*|2	SB	8
2	,	,	$,	,	_	--	1
3	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Freund	Freund	NN	Freund	nom|sg|masc	APP	1
5	,	,	$,	,	_	--	4
6	um	um	KOUI	um	_	CP	11
7	dich	dich	PPER	du	acc|sg|*|2	OA	11
8	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
9	man	man	PIS	man	nom|sg|*	SB	8
10	mich	mich	PRF	ich	acc|sg|*|1	OA	11
11	bringen	bringen	VVINF	bringen	_	OC	8
12	?	?	SENT	?	_	--	11

1	Warum	Warum	PWAV	warum	_	MO	2
2	beweist	beweist	VVFIN	beweisen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	deine	deine	PPOSAT	dein	acc|sg|fem	NK	5
5	Untreue	Untreue	NN	Untreue	acc|sg|fem	OA	2
6	nicht	nicht	PTKNEG	nicht	_	NG	2
7	?	?	SENT	?	_	--	6

1	Kommen	Kommen	VVIMP	kommen	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	mir	mir	PPER	ich	dat|sg|*|1	DA	1
4	zu	zu	APPR	zu	_	MO	1
5	Huͤlfe	Hilfe	NN	Hilfe	dat|sg|fem	NK	4
6	.	.	SENT	.	_	--	5

1	Und	Und	KON	und	_	JU	8
2	wenn	wenn	KOUS	wenn	_	CP	8
3	sie	sie	PPER	Sie	nom|pl|*|3	SB	8
4	mein	mein	PPOSAT	mein	acc|sg|neut	NK	5
5	Ungluͤck	Unglück	NN	Unglück	acc|sg|neut	OA	8
6	auch	auch	ADV	auch	_	MO	7
7	alle	alle	PIS	all	nom|pl|*	NK	3
8	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	--	0
9	:	:	SENT	:	_	--	8

1	so	so	ADV	so	_	MO	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	doch	doch	ADV	doch	_	MO	2
4	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	6
5	zu	zu	PTKA	zu	_	MO	6
6	großmuͤthig	großmütig	ADJD	großmütig	pos	PD	2
7	dazu	dazu	PAV	dazu	_	MO	6
8	.	.	SENT	.	_	--	7

1	Was	Was	PWS	was	nom|sg|neut	SB	2
2	geht	geht	VVFIN	gehen	sg|3|pres|ind	--	0
3	mit	mit	APPR	mit	_	MO	2
4	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	5
5	Braͤutigam	Bräutigam	NN	Bräutigam	dat|sg|masc	NK	3
6	vor	vor	PTKVZ	vor	_	SVP	2
7	?	?	SENT	?	_	--	6

1	Sagen	Sagen	VVIMP	sagen	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	mir	mir	PPER	ich	dat|sg|*|1	DA	1
4	s	s	PPER	es	_	DA	1
5	aufrichtig	aufrichtig	ADJD	aufrichtig	pos	MO	1
6	.	.	SENT	.	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	4
4	untreu	untreu	ADJA	untreu	pos	PD	2
5	.	.	SENT	.	_	--	4

1	Auch	Auch	ADV	auch	_	MO	2
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	mein	mein	PPOSAT	mein	nom|sg|masc	NK	5
5	Feind	Feind	NN	Feind	nom|sg|masc	PD	6
6	geworden	geworden	VAPP	werden	_	OC	3
7	?	?	SENT	?	_	--	6

1	Hat	Hat	VAFIN	haben	sg|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	mein	mein	PPOSAT	mein	acc|sg|neut	NK	4
4	Liebhaber	Liebhaber	NN	Liebhaber	nom|sg|masc	OA	5
5	beleidiget	beleidiget	VVPP	beleidigen	_	OC	1
6	:	:	SENT	:	_	--	5

1	so	so	ADV	so	_	MO	2
2	handeln	handeln	VVFIN	handeln	pl|3|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	doch	doch	ADV	doch	_	MO	2
5	wenigstens	wenigstens	ADV	wenigstens	_	MO	7
6	so	so	ADV	so	_	MO	7
7	großmuͤthig	großmütig	ADJD	großmütig	pos	MO	2
8	und	und	KON	und	_	CD	2
9	sagen	sagen	VVFIN	sagen	pl|3|pres|ind	CJ	8
10	mir	mir	PPER	ich	dat|sg|*|1	DA	9
11	nichts	nichts	PIS	nichts	*|*|neut	OA	9
12	von	von	APPR	von	_	PG	11
13	der	der	ART	d	dat|sg|fem	NK	14
14	Rache	Rache	NN	Rache	dat|sg|fem	NK	12
15	,	,	$,	,	_	--	14
16	die	die	PRELS	d	acc|sg|fem	SB	21
17	Sie	Sie	PPER	Sie	nom|sg|fem|3	OA	20
18	an	an	APPR	an	_	MO	20
19	ihm	ihm	PPER	er	dat|sg|masc|3	NK	18
20	nehmen	nehmen	VVINF	nehmen	_	OC	21
21	wollen	wollen	VMFIN	wollen	_	RC	14
22	.	.	SENT	.	_	--	21

1	Mein	Mein	PPOSAT	mein	nom|sg|neut	NK	2
2	Herz	Herz	NN	Herz	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	viel	viel	ADV	viel	_	MO	6
5	zu	zu	PTKA	zu	_	MO	6
6	groß	groß	ADJD	groß	pos	PD	3
7	zur	zur	APPRART	zur	dat|sg|fem	MO	3
8	Rache	Rache	NN	Rache	dat|sg|fem	NK	7
9	.	.	SENT	.	_	--	8

1	Aber	Aber	ADV	aber	_	JU	4
2	klein	klein	ADJD	klein	pos	MO	4
3	genug	genug	ADV	genug	_	MO	2
4	zur	zur	APPRART	zur	dat|sg|fem	--	0
5	Undankbarkeit	Undankbarkeit	NN	Undankbarkeit	dat|sg|fem	NK	4
6	?	?	SENT	?	_	--	5

1	Hat	Hat	VAFIN	haben	sg|3|pres|ind	--	0
2	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	10
3	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
4	Geliebter	Geliebter	NN	Geliebter	gen|pl|masc	DA	10
5	nicht	nicht	PTKNEG	nicht	_	NG	6
6	heute	heute	ADV	heute	_	MO	10
7	den	den	ART	d	acc|sg|masc	NK	9
8	redlichsten	redlichsten	ADJA	redlichsten	acc|sg|masc|pos	NK	9
9	Dienst	Dienst	NN	Dienst	acc|sg|masc	OA	10
10	erwiesen	erwiesen	VVPP	erweisen	_	OC	1
11	?	?	SENT	?	_	--	10

1	Wollte	Wollte	VMFIN	wollen	sg|3|past|ind	--	0
2	der	der	ART	d	nom|sg|masc	NK	3
3	Himmel	Himmel	NN	Himmel	nom|sg|masc	SB	1
4	,	,	$,	,	_	--	3
5	er	er	PPER	er	nom|sg|masc|3	SB	6
6	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	CJ	1
7	mir	mir	PPER	ich	dat|sg|*|1	DA	10
8	ihn	ihn	PPER	er	acc|sg|masc|3	OA	10
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	erwiesen	erwiesen	VVPP	erweisen	_	OC	6
11	:	:	SENT	:	_	--	10

1	so	so	ADV	so	_	MO	4
2	wuͤrden	würden	VAFIN	werden	pl|3|past|subj	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	gluͤcklicher	glücklicher	ADJD	glücklich	comp	PD	2
5	,	,	$,	,	_	--	4
6	und	und	KON	und	_	CD	2
7	er	er	PPER	er	nom|sg|masc|3	SB	8
8	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	CJ	6
9	nur	nur	ADV	nur	_	MO	12
10	ein	ein	ART	ein	nom|sg|masc	NK	12
11	verborgner	verborgner	ADJA	verborgner	nom|sg|masc|pos	NK	12
12	Verraͤther	Verräter	NN	Verräter	nom|sg|masc	PD	13
13	seyn	sein	VAINF	sein	_	OC	8
14	.	.	SENT	.	_	--	13

1	Betruͤger	Betrüger	NN	Betrüger	nom|sg|masc	--	0
2	!	!	SENT	!	_	--	1

1	Verraͤther	Verräter	NN	Verräter	nom|pl|masc	--	0
2	!	!	SENT	!	_	--	1

1	Sind	Sind	VAFIN	sein	pl|3|pres|ind	--	0
2	das	das	PDS	d	nom|sg|neut	SB	1
3	die	die	ART	d	acc|pl|masc	NK	4
4	Namen	Namen	NN	Name	acc|pl|masc	PD	1
5	meines	meines	PPOSAT	mein	gen|sg|masc	NK	6
6	Freundes	Freundes	NN	Freund	gen|sg|masc	AG	4
7	,	,	$,	,	_	--	6
8	den	den	PRELS	d	acc|sg|masc	OA	12
9	ich	ich	PPER	ich	nom|sg|*|1	SB	12
10	zwey	zwei	CARD	zwei	_	NK	11
11	Jahre	Jahre	NN	Jahr	acc|pl|neut	OA	12
12	kenne	kenne	VVFIN	kennen	sg|1|pres|ind	RC	6
13	und	und	KON	und	_	CD	12
14	liebe	liebe	VVFIN	lieben	sg|1|pres|ind	CJ	13
15	?	?	SENT	?	_	--	14

1	Wenn	Wenn	KOUS	wenn	_	CP	6
2	ich	ich	PPER	ich	nom|sg|*|1	SB	6
3	die	die	ART	d	acc|sg|fem	NK	4
4	Aufrichtigkeit	Aufrichtigkeit	NN	Aufrichtigkeit	acc|sg|fem	OA	6
5	weniger	weniger	ADJD	wenig	_	MO	6
6	liebte	liebte	VVFIN	lieben	sg|3|past|ind	--	0
7	:	:	SENT	:	_	--	6

1	so	so	ADV	so	_	MO	9
2	wuͤrde	würde	VAFIN	werden	sg|1|past|subj	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	mit	mit	APPR	mit	_	MO	9
5	mehr	mehr	PIAT	viel	*|*|*	NK	6
6	Maͤßigung	Mäßigung	NN	Mäßigung	dat|sg|fem	NK	4
7	vor	vor	APPR	vor	_	OP	9
8	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	NK	7
9	reden	reden	VVINF	reden	_	OC	2
10	.	.	SENT	.	_	--	9

1	Aber	Aber	KON	aber	_	JU	4
2	mein	mein	PPOSAT	mein	nom|sg|masc	NK	3
3	Eifer	Eifer	NN	Eifer	acc|sg|masc	OA	4
4	giebt	gibt	VVFIN	geben	sg|3|pres|ind	--	0
5	mir	mir	PPER	ich	dat|sg|*|1	DA	4
6	fuͤr	für	APPR	für	_	MO	4
7	Ihren	Ihren	PPOSAT	Ihr	acc|sg|masc	NK	8
8	Liebhaber	Liebhaber	NN	Liebhaber	acc|sg|masc	NK	6
9	keinen	keinen	PIAT	kein	acc|sg|masc	NK	11
10	andern	anderen	ADJA	ander	acc|sg|masc|pos	NK	11
11	Namen	Namen	NN	Name	acc|sg|masc	OA	4
12	ein	ein	PTKVZ	ein	_	SVP	4
13	.	.	SENT	.	_	--	12

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	6
2	,	,	$,	,	_	--	1
3	meine	meine	PPOSAT	mein	acc|pl|masc	NK	4
4	Schwester	Schwester	NN	Schwester	acc|sg|neut	APP	1
5	,	,	$,	,	_	--	4
6	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
7	Ihres	Ihres	PPOSAT	Ihr	gen|sg|neut	NK	8
8	Herzens	Herzens	NN	Herz	gen|sg|neut	NK	9
9	wegen	wegen	APPO	wegen	_	MO	6
10	wuͤrdig	würdig	ADJD	würdig	pos	PD	6
11	,	,	$,	,	_	--	10
12	angebetet	angebetet	VVPP	angebetet	_	OC	14
13	zu	zu	PTKZU	zu	_	PM	14
14	werden	werden	VAINF	werden	_	MO	6
15	,	,	$,	,	_	--	14
16	und	und	KON	und	_	CD	6
17	eben	eben	ADV	eben	_	MO	18
18	deswegen	deswegen	PAV	deswegen	_	MO	19
19	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	16
20	der	der	ART	d	nom|sg|masc	NK	21
21	Mensch	Mensch	NN	Mensch	nom|sg|masc	SB	19
22	,	,	$,	,	_	--	21
23	der	der	PRELS	d	nom|sg|masc	SB	43
24	bey	bei	APPR	bei	_	MO	43
25	Ihrer	Ihrer	PPOSAT	Ihr	dat|sg|fem	NK	26
26	Zaͤrtlichkeit	Zärtlichkeit	NN	Zärtlichkeit	dat|sg|fem	NK	24
27	,	,	$,	,	_	--	26
28	und	und	KON	und	_	CD	24
29	bey	bei	APPR	bei	_	CJ	28
30	den	den	ART	d	dat|pl|fem	NK	32
31	sichtbarsten	sichtbarsten	ADJA	sichtbarsten	dat|pl|masc|pos	NK	32
32	Beweisen	Beweisen	NN	Beweis	dat|pl|masc	NK	29
33	der	der	ART	d	gen|sg|fem	NK	35
34	aufrichtigsten	aufrichtigsten	ADJA	aufrichtigsten	gen|sg|fem|sup	NK	35
35	Liebe	Liebe	NN	Liebe	gen|sg|fem	AG	32
36	,	,	$,	,	_	--	35
37	sich	sich	PRF	er|es|sie	acc|sg|3	DA	42
38	noch	noch	ADV	noch	_	CD	37
39	die	die	ART	d	acc|sg|fem	NK	40
40	Untreue	Untreue	NN	Untreue	acc|sg|fem	SB	41
41	kann	kann	VMFIN	können	sg|3|pres|ind	CJ	38
42	einfallen	einfallen	VVINF	einfallen	_	OC	43
43	lassen	lassen	VVINF	lassen	_	RC	21
44	,	,	$,	,	_	--	43
45	eine	eine	ART	ein	acc|sg|fem	NK	47
46	abscheuliche	abscheuliche	ADJA	abscheulich	acc|sg|fem|pos	NK	47
47	Seele	Seele	NN	Seele	acc|sg|fem	APP	40
48	.	.	SENT	.	_	--	47

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
2	abscheuliche	abscheuliche	ADJA	abscheulich	nom|sg|fem|pos	NK	3
3	Seele	Seele	NN	Seele	nom|sg|fem	--	0
4	?	?	SENT	?	_	--	3

1	Wohlan	Wohlan	ADV	wohlan	nom|sg|masc	--	0
2	;	;	SENT	;	_	--	1

1	nun	nun	ADV	nun	_	MO	2
2	fordere	fordere	VVFIN	fordern	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	Beweise	Beweise	NN	Beweis	acc|pl|masc	OA	2
5	.	.	SENT	.	_	--	4

1	Doch	Doch	ADV	doch	_	JU	17
2	weder	weder	KON	weder	_	CD	1
3	Ihr	Ihr	PPOSAT	Ihr	nom|sg|masc	NK	4
4	Vormund	Vormund	NN	Vormund	dat|sg|masc	NK	2
5	,	,	$,	,	_	--	4
6	noch	noch	ADV	noch	_	CD	2
7	Sie	Sie	PPER	Sie	nom|pl|*|3	CJ	6
8	,	,	$,	,	_	--	7
9	noch	noch	KON	noch	_	CD	7
10	meine	meine	PPOSAT	mein	nom|sg|fem	NK	11
11	Schwester	Schwester	NN	Schwester	nom|sg|fem	CJ	9
12	,	,	$,	,	_	--	11
13	noch	noch	KON	noch	_	MO	15
14	mein	mein	PPOSAT	mein	nom|sg|masc	NK	15
15	Vater	Vater	NN	Vater	nom|sg|masc	CJ	11
16	selbst	selbst	PRF	selbst	_	MNR	15
17	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
18	ihm	ihm	PPER	er	dat|sg|masc|3	DA	21
19	meine	meine	PPOSAT	mein	acc|sg|fem	NK	20
20	Liebe	Liebe	NN	Liebe	acc|sg|fem	OA	21
21	entziehn	entziehen	VVINF	entziehen	_	OC	22
22	koͤnnen	können	VMFIN	können	_	OC	17
23	.	.	SENT	.	_	--	22

1	Und	Und	KON	und	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	nehme	nehme	VVFIN	nehmen	sg|1|pres|ind	--	0
4	keinen	keinen	PIAT	kein	acc|sg|masc	NK	5
5	Beweis	Beweis	NN	Beweis	acc|sg|masc	OA	3
6	an	an	APPR	an	_	SVP	3
7	als	als	KOUS	als	_	CM	10
8	sein	sein	PPOSAT	sein	acc|sg|masc	NK	10
9	eigen	eigen	ADJA	eigen	acc|sg|masc|pos	NK	10
10	Gestaͤndniß	Geständnis	NN	Geständnis	dat|sg|neut	CC	4
11	.	.	SENT	.	_	--	10

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	so	so	ADV	so	_	MO	4
4	sehr	sehr	ADV	sehr	_	MO	8
5	von	von	APPR	von	_	OP	8
6	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	7
7	Tugend	Tugend	NN	Tugend	dat|sg|fem	NK	5
8	uͤberzeugt	überzeugt	VVPP	überzeugen	_	PD	2
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	12
11	ich	ich	PPER	ich	nom|sg|*|1	SB	12
12	weis	weis	VVFIN	wissen	_	MO	8
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	25
15	er	er	PPER	er	nom|sg|masc|3	SB	25
16	auch	auch	ADV	auch	_	MO	18
17	den	den	ART	d	acc|sg|masc	NK	18
18	Gedanken	Gedanken	NN	Gedanke	acc|sg|masc	OA	26
19	der	der	ART	d	gen|sg|fem	NK	20
20	Untreue	Untreue	NN	Untreue	gen|sg|fem	AG	18
21	nicht	nicht	PTKNEG	nicht	_	NG	26
22	in	in	APPR	in	_	MO	26
23	sich	sich	PRF	er|es|sie	dat|pl|3	NK	22
24	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	SB	25
25	haben	haben	VVINF	haben	pl|3|pres|ind	OC	8
26	aufsteigen	aufsteigen	VVINF	aufsteigen	_	OC	27
27	lassen	lassen	VVINF	lassen	_	OC	25
28	,	,	$,	,	_	--	27
29	ohne	ohne	KOUI	ohne	_	CP	34
30	mir	mir	PPER	ich	dat|sg|*|1	DA	34
31	ihn	ihn	PPER	er	acc|sg|masc|3	OA	34
32	selbst	selbst	PRF	selbst	_	MO	34
33	zu	zu	PTKZU	zu	_	PM	34
34	entdecken	entdecken	VVINF	entdecken	_	MO	27
35	.	.	SENT	.	_	--	34

1	Und	Und	KON	und	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	wuͤrde	würde	VAFIN	werden	sg|1|past|subj	--	0
4	ihn	ihn	PPER	er	acc|sg|masc|3	OA	12
5	wegen	wegen	APPR	wegen	_	MO	12
6	seiner	seiner	PPOSAT	sein	*|sg|fem	NK	8
7	gewissenhaften	gewissenhaften	ADJA	gewissenhaften	*|sg|fem|pos	NK	8
8	Zaͤrtlichkeit	Zärtlichkeit	NN	Zärtlichkeit	*|sg|fem	NK	5
9	nur	nur	ADV	nur	_	MO	12
10	desto	desto	KON	desto	_	MO	11
11	mehr	mehr	ADV	mehr	_	MO	12
12	lieben	lieben	VVINF	lieben	_	OC	3
13	,	,	$,	,	_	--	12
14	wenn	wenn	KOUS	wenn	_	CP	20
15	ich	ich	PPER	ich	nom|sg|*|1	SB	20
16	ihn	ihn	PPER	er	acc|sg|masc|3	OA	19
17	anders	anders	ADV	ander	_	MO	20
18	mehr	mehr	ADV	mehr	_	OA	19
19	lieben	lieben	VVINF	lieben	_	OC	20
20	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	MO	12
21	.	.	SENT	.	_	--	20

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	sage	sage	VVFIN	sagen	sg|1|pres|ind	--	0
3	es	es	PPER	es	acc|sg|neut|3	OA	2
4	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	2
5	,	,	$,	,	_	--	4
6	wenn	wenn	KOUS	wenn	_	CP	10
7	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	10
8	mir	mir	PPER	ich	dat|sg|*|1	DA	10
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	trauen	trauen	VVINF	trauen	_	RE	3
11	:	:	SENT	:	_	--	10

1	so	so	ADV	so	_	MO	2
2	gebe	gebe	VVFIN	geben	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	2
5	das	das	ART	d	acc|sg|neut	NK	6
6	Herz	Herz	NN	Herz	nom|sg|neut	OA	2
7	meiner	meiner	PPOSAT	mein	gen|pl|masc	NK	8
8	Braut	Braut	NN	Braut	acc|sg|neut	AG	6
9	wieder	wieder	ADV	wieder	_	MO	2
10	zuruͤck	zurück	PTKVZ	zurück	_	SVP	2
11	.	.	SENT	.	_	--	10

1	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	4
2	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
3	ichs	ich's	PPER	ich	_	MO	2
4	schuldig	schuldig	ADJD	schuldig	pos	PD	2
5	;	;	SENT	;	_	--	4

1	aber	aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
4	nicht	nicht	PTKNEG	nicht	_	NG	3
5	die	die	ART	d	acc|sg|fem	NK	7
6	groͤßte	größte	ADJA	groß	acc|sg|fem|sup	NK	7
7	Wohlthat	Wohltat	NN	Wohltat	acc|sg|fem	OA	10
8	von	von	APPR	von	_	PG	7
9	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	NK	8
10	genießen	genießen	VVINF	genießen	_	OC	3
11	und	und	KON	und	_	CD	10
12	zugleich	zugleich	ADV	zugleich	_	MO	15
13	Ihr	Ihr	PPOSAT	Ihr	acc|sg|neut	NK	14
14	Ungluͤck	Unglück	NN	Unglück	acc|sg|neut	OA	15
15	sehn	sehen	VVINF	sehen	_	CJ	11
16	.	.	SENT	.	_	--	15

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	7
4	fuͤr	für	APPR	für	_	MO	7
5	sehr	sehr	ADV	sehr	_	MO	6
6	wankelmuͤthig	wankelmütig	ADJD	wankelmütig	pos	NK	4
7	halten	halten	VVINF	halten	_	OC	2
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	11
10	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	11
11	glauben	glauben	VVINF	glauben	pl|3|pres|ind	MO	7
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	23
14	ich	ich	PPER	ich	nom|sg|*|1	SB	23
15	durch	durch	APPR	durch	_	MO	23
16	bloße	bloße	ADJA	bloß	acc|pl|fem|pos	NK	17
17	Beschuldigungen	Beschuldigungen	NN	Beschuldigung	acc|pl|fem	NK	15
18	mich	mich	PRF	ich	acc|sg|*|1	OA	23
19	in	in	APPR	in	_	MO	22
20	der	der	ART	d	dat|sg|fem	NK	21
21	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	19
22	irren	irren	VVINF	irren	_	OC	23
23	lasse	lasse	VVFIN	lassen	sg|3|pres|subj	OC	11
24	.	.	SENT	.	_	--	23

1	Haben	Haben	VAFIN	haben	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	,	,	$,	,	_	--	2
4	oder	oder	KON	oder	_	CD	2
5	ich	ich	PPER	ich	nom|sg|*|1	CJ	4
6	mehr	mehr	ADV	mehr	*|*|*	NK	7
7	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	OA	8
8	gehabt	gehabt	VAPP	haben	_	OC	1
9	,	,	$,	,	_	--	8
10	das	das	ART	d	nom|sg|neut	NK	11
11	Herz	Herz	NN	Herz	nom|sg|neut	OA	15
