

1	II	II	CARD	2	_	--	0
32	folgenden	folgenden	ADJA	folgend	gen|sg|fem|pos	NK	33
33	Frage	Frage	NN	Frage	gen|sg|fem	AG	30
34	versparen	versparen	VVFIN	versparen	_	RC	19
35	.	.	SENT	.	_	--	34

1	III	III	CARD	III	_	--	0
2	.	.	SENT	.	_	--	1

1	Was	Was	PWS	was	acc|sg|neut	PD	7
2	die	die	ART	d	nom|pl|masc	NK	3
3	Cometen	Kometen	NN	Komet	nom|pl|*	SB	7
4	eigentlich	eigentlich	ADV	eigentlich	_	MO	7
5	fuͤr	für	APPR	für	_	MO	7
6	Coͤrper	Körper	NN	Körper	acc|sg|masc	NK	5
7	seyn	sein	VAINF	sein	_	--	0
8	?	?	SENT	?	_	--	7

1	ES	ES	PPER	es	nom|sg|*	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	im	im	APPRART	im	dat|sg|neut	MO	6
4	vorigen	vorigen	ADJA	vorig	dat|sg|neut|pos	NK	3
5	schon	schon	ADV	schon	_	MO	6
6	dargethan	dargetan	VVPP	dargetan	_	OC	7
7	worden	worden	VAPP	werden	_	OC	2
8	,	,	$,	,	_	--	7
9	daß	daß	KOUS	daß	_	CP	17
10	die	die	ART	d	nom|pl|masc	NK	11
11	Cometen	Kometen	NN	Komet	nom|pl|*	SB	17
12	gleich	gleich	APPR	gleich	_	MO	17
13	den	den	ART	d	acc|sg|masc	NK	14
14	Planeten	Planeten	NN	Planet	acc|sg|masc	OA	15
15	dunckle	dunkle	ADJA	dunkel	nom|pl|masc|pos	NK	16
16	Coͤrper	Körper	NN	Körper	nom|sg|masc	PD	17
17	seyn	sein	VAINF	sein	_	SB	2
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	2
20	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	21
21	Licht	Licht	NN	Licht	acc|sg|neut	OA	26
22	nicht	nicht	PTKNEG	nicht	_	NG	26
23	von	von	APPR	von	_	MO	26
24	sich	sich	PRF	er|es|sie	dat|sg|3	NK	23
25	selbsten	selbst	PRF	selbst	_	MNR	24
26	haben	haben	VAINF	haben	pl|3|pres|ind	CJ	19
27	.	.	SENT	.	_	--	26

1	Da	Da	KOUS	da	_	CP	15
2	nun	nun	ADV	nun	_	MO	5
3	auch	auch	ADV	auch	_	MO	5
4	schon	schon	ADV	schon	_	MO	5
5	angefuͤhret	angeführt	VVPP	anführen	_	OC	6
6	worden	worden	VAPP	werden	_	OC	36
7	,	,	$,	,	_	--	6
8	und	und	KON	und	_	CD	6
9	im	im	APPRART	im	dat|sg|neut	MO	15
10	folgenden	folgenden	ADJA	folgend	dat|sg|neut|pos	NK	9
11	mit	mit	APPR	mit	_	MO	13
12	mehrerem	mehrerem	PIS	mehrere	dat|sg|neut	NK	11
13	gezeiget	gezeigt	VVPP	zeigen	_	OC	14
14	werden	werden	VAINF	werden	_	OC	15
15	soll	soll	VMFIN	sollen	sg|3|pres|ind	CJ	8
16	,	,	$,	,	_	--	15
17	daß	daß	KOUS	daß	_	CP	32
18	die	die	ART	d	nom|pl|fem	NK	19
19	Cometen	Kometen	NN	Komet	nom|pl|fem	SB	32
20	,	,	$,	,	_	--	19
21	so	so	PTKREL	so	_	MO	22
22	lange	lange	ADV	lange	_	MO	26
23	sie	sie	PPER	Sie	nom|pl|*|3	SB	26
24	uns	uns	PPER	wir	dat|pl|*|1	DA	32
25	sichtbar	sichtbar	ADJD	sichtbar	pos	PD	26
26	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	19
27	,	,	$,	,	_	--	26
28	der	der	ART	d	dat|sg|fem	NK	29
29	Sonne	Sonne	NN	Sonne	dat|sg|fem	DA	32
30	weit	weit	ADJD	weit	pos	MO	31
31	naͤher	näher	ADJD	nah	comp	MO	32
32	stehen	stehen	VVFIN	stehen	pl|3|pres|ind	SB	15
33	,	,	$,	,	_	--	32
34	als	als	KOKOM	als	_	CM	36
35	der	der	ART	d	nom|sg|masc	NK	36
36	Saturnus	Saturnus	NE	Saturnus	nom|sg|masc	--	0
37	,	,	$,	,	_	--	36
38	der	der	PRELS	d	nom|sg|masc	SB	46
39	doch	doch	ADV	doch	_	MO	46
40	sein	sein	PPOSAT	sein	acc|sg|neut	NK	42
41	gantzes	ganzes	ADJA	ganz	acc|sg|neut|pos	NK	42
42	Licht	Licht	NN	Licht	acc|sg|neut	OA	46
43	von	von	APPR	von	_	MO	46
44	der	der	ART	d	dat|sg|fem	NK	45
45	Sonne	Sonne	NN	Sonne	dat|sg|fem	NK	43
46	erhaͤlt	erhält	VVFIN	erhalten	sg|3|pres|ind	RC	36
47	;	;	SENT	;	_	--	46

1	so	so	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	kein	kein	PIAT	kein	nom|sg|masc	NK	4
4	Zweifel	Zweifel	NN	Zweifel	nom|sg|masc	SB	2
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	16
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	alle	alle	PIAT	all	nom|pl|masc	NK	9
9	Cometen	Kometen	NN	Komet	nom|pl|masc	SB	16
10	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	11
11	Licht	Licht	NN	Licht	acc|sg|neut	OA	15
12	von	von	APPR	von	_	MNR	11
13	der	der	ART	d	dat|sg|fem	NK	14
14	Sonne	Sonne	NN	Sonne	dat|sg|fem	NK	12
15	haben	haben	VAINF	haben	_	OC	16
16	sollten	sollten	VMFIN	sollen	pl|3|past|subj	OC	2
17	,	,	$,	,	_	--	16
18	und	und	KON	und	_	CD	2
19	daß	daß	KOUS	daß	_	CP	28
20	uns	uns	PPER	wir	acc|pl|*|1	SB	28
21	folglich	folglich	ADV	folglich	_	MO	22
22	dieselben	dieselben	PDS	derselbe	*|sg|neut|3	AG	9
23	nur	nur	ADV	nur	_	MO	24
24	in	in	APPR	in	_	MO	28
25	so	so	ADV	so	_	NK	24
26	fern	fern	ADV	fern	pos	MO	27
27	sichtbar	sichtbar	ADJD	sichtbar	pos	PD	28
28	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	18
29	,	,	$,	,	_	--	28
30	als	als	KOUS	als	_	CM	36
31	sie	sie	PPER	Sie	nom|pl|*|3	SB	36
32	von	von	APPR	von	_	SBP	35
33	der	der	ART	d	dat|sg|fem	NK	34
34	Sonne	Sonne	NN	Sonne	dat|sg|fem	NK	32
35	erleuchtet	erleuchtet	VVPP	erleuchten	_	OC	36
36	werden	werden	VAINF	werden	_	CC	25
37	.	.	SENT	.	_	--	36

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	nimt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	fast	fast	ADV	fast	_	MO	2
5	bey	bei	APPR	bei	_	MO	2
6	allen	allen	PIAT	all	dat|pl|fem	NK	7
7	Cometen	Kometen	NN	Komet	dat|pl|fem	NK	5
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	5
10	insonderheit	insonderheit	ADV	insonderheit	_	MO	11
11	bey	bei	APPR	bei	_	CJ	9
12	denjenigen	denjenigen	PDS	derjenige	dat|pl|*	NK	11
13	,	,	$,	,	_	--	12
14	welche	welche	PRELS	welch	nom|pl|*	SB	19
15	mit	mit	APPR	mit	_	MO	18
16	einem	einem	ART	ein	dat|sg|masc	NK	17
17	Schweif	Schweif	NN	Schweif	dat|sg|masc	NK	15
18	versehen	versehen	VVPP	versehen	_	PD	19
19	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	12
20	,	,	$,	,	_	--	19
21	eine	eine	ART	ein	nom|sg|fem	NK	22
22	Comam	Comam	NN	Comam	acc|sg|fem	OA	2
23	,	,	$,	,	_	--	22
24	oder	oder	KON	oder	_	CD	22
25	einen	einen	ART	ein	acc|sg|masc	NK	26
26	Bart	Bart	NN	Bart	acc|sg|masc	CJ	24
27	,	,	$,	,	_	--	26
28	wahr	wahr	ADJD	wahr	pos	CJ	26
29	,	,	$,	,	_	--	28
30	welcher	welcher	PRELS	welch	nom|sg|masc	SB	36
31	dieselben	dieselben	PDS	derselbe	acc|sg|masc	NK	32
32	gleichsam	gleichsam	ADV	gleichsam	pos	MO	36
33	als	als	KOKOM	als	_	CM	35
34	ein	ein	ART	ein	nom|sg|neut	NK	35
35	Nebel	Nebel	NN	Nebel	acc|sg|neut	CC	31
36	umgiebt	umgibt	VVFIN	umgibt	sg|3|pres|ind	RC	17
37	,	,	$,	,	_	--	36
38	und	und	KON	und	_	CD	28
39	von	von	APPR	von	_	CJ	38
40	welchem	welchem	PRELAT	welch	dat|sg|masc	NK	39
41	man	man	PIS	man	nom|sg|*	SB	65
42	gemeiniglich	gemeiniglich	ADJD	gemeiniglich	pos	MO	57
43	den	den	ART	d	acc|sg|masc	NK	47
44	wahren	wahren	ADJA	wahr	acc|sg|masc|pos	NK	47
45	und	und	KON	und	_	CD	44
46	eigentlichen	eigentlichen	ADJA	eigentlich	acc|sg|masc|pos	CJ	45
47	Coͤrper	Körper	NN	Körper	acc|sg|masc	OA	64
48	des	des	ART	d	gen|sg|masc	NK	49
49	Cometen	Kometen	NN	Komet	gen|sg|masc	AG	47
50	,	,	$,	,	_	--	49
51	welcher	welcher	PRELS	welch	nom|sg|masc	SB	53
52	der	der	ART	d	nom|sg|masc	NK	53
53	Kern	Kern	NN	Kern	nom|sg|masc	CJ	58
54	,	,	$,	,	_	--	53
55	oder	oder	KON	oder	_	CP	58
56	Nucleus	Nukleus	NN	Nukleus	nom|sg|masc	SB	58
57	genennet	genannt	VVPP	nennen	_	OC	58
58	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	49
59	,	,	$,	,	_	--	58
60	durch	durch	APPR	durch	_	MO	64
61	gute	gute	ADJA	gut	acc|pl|neut|pos	NK	62
62	Fern-Glaͤser	Fern-Gläser	NN	Fern-Gläser	acc|pl|neut	NK	60
63	deutlich	deutlich	ADJD	deutlich	pos	MO	64
64	unterscheiden	unterscheiden	VVINF	unterscheiden	_	OC	65
65	kan	kann	VMFIN	können	sg|3|pres|ind	RC	26
66	.	.	SENT	.	_	--	65

1	Da	Da	KOUS	da	_	CP	8
2	nun	nun	ADV	nun	_	MO	8
3	dieser	dieser	PDAT	dies	nom|sg|masc	NK	4
4	Nebel	Nebel	NN	Nebel	nom|sg|masc	SB	8
5	den	den	ART	d	acc|sg|masc	NK	6
6	Cometen	Kometen	NN	Komet	acc|sg|masc	OA	8
7	allenthalben	allenthalben	ADV	allenthalb	_	MO	8
8	umgibt	umgibt	VVFIN	umgibt	sg|3|pres|ind	--	0
9	,	,	$,	,	_	--	8
10	dennoch	dennoch	ADV	dennoch	_	MO	17
11	aber	aber	ADV	aber	_	MO	17
12	der	der	ART	d	nom|sg|masc	NK	13
13	Kern	Kern	NN	Kern	nom|sg|masc	SB	17
14	dadurch	dadurch	PAV	dadurch	_	MO	15
15	gesehen	gesehen	VVPP	sehen	_	OC	16
16	werden	werden	VAINF	werden	_	OC	17
17	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	8
18	;	;	SENT	;	_	--	17

1	so	so	ADV	so	_	MO	2
2	koͤnnen	können	VMFIN	können	pl|1|pres|ind	--	0
3	wir	wir	PPER	wir	nom|pl|*|1	SB	2
4	diesen	diesen	PDAT	dies	acc|sg|masc	NK	5
5	Nebel	Nebel	NN	Nebel	acc|sg|masc	OA	21
6	mit	mit	APPR	mit	_	MO	2
7	nichts	nichts	PIS	nichts	*|*|neut	NK	6
8	besser	besser	ADJD	gut	comp	MO	21
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	CM	11
11	mit	mit	APPR	mit	_	CC	8
12	der	der	ART	d	dat|sg|fem	NK	13
13	Luft	Luft	NN	Luft	dat|sg|fem	NK	11
14	,	,	$,	,	_	--	13
15	oder	oder	KON	oder	_	CD	13
16	dem	dem	ART	d	dat|sg|masc	NK	17
17	Dunstkreise	Dunstkreise	NN	Dunstkreise	dat|sg|masc	CJ	15
18	unserer	unserer	PPOSAT	unser	gen|sg|fem	NK	19
19	Erde	Erde	NN	Erde	gen|sg|fem	AG	17
20	,	,	$,	,	_	--	19
21	vergleichen	vergleichen	VVINF	vergleichen	_	OC	2
22	.	.	SENT	.	_	--	21

1	Da	Da	KOUS	da	_	CP	25
2	aber	aber	ADV	aber	_	MO	18
3	gleichwohl	gleichwohl	ADV	gleichwohl	_	MO	18
4	bey	bei	APPR	bei	_	MO	24
5	den	den	ART	d	dat|pl|masc	NK	7
6	uͤbrigen	übrigen	ADJA	übrig	dat|pl|masc|pos	NK	7
7	Planeten	Planeten	NN	Planet	dat|pl|masc	NK	4
8	,	,	$,	,	_	--	7
9	welche	welche	PRELS	welch	nom|pl|masc	SB	19
10	ohne	ohne	APPR	ohne	_	MO	18
11	Zweifel	Zweifel	NN	Zweifel	acc|sg|masc	NK	10
12	gleich	gleich	APPR	gleich	_	MO	18
13	der	der	ART	d	gen|sg|fem	NK	14
14	Erde	Erde	NN	Erde	dat|sg|fem	DA	12
15	mit	mit	APPR	mit	_	MO	18
16	einem	einem	ART	ein	dat|sg|masc	NK	17
17	Dunstkreiß	Dunstkreis	NN	Dunstkreis	dat|sg|masc	NK	15
18	versehen	versehen	VVPP	versehen	_	OC	19
19	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	7
20	,	,	$,	,	_	--	19
21	dieser	dieser	PDAT	dies	nom|sg|masc	NK	22
22	Umstand	Umstand	NN	Umstand	nom|sg|masc	SB	25
23	nicht	nicht	PTKNEG	nicht	_	NG	24
24	wahrgenommen	wahrgenommen	VVPP	wahrnehmen	_	OC	25
25	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
26	;	;	SENT	;	_	--	25

1	so	so	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	zu	zu	PTKZU	zu	_	PM	4
4	schliessen	schließen	VVINF	schließen	_	CC	1
5	,	,	$,	,	_	--	4
6	daß	daß	KOUS	daß	_	CP	8
7	dieser	dieser	PDAT	dies	nom|sg|masc	NK	8
8	Dunstkreiß	Dunstkreis	NN	Dunstkreis	nom|sg|masc	SB	2
9	bey	bei	APPR	bei	_	MO	2
10	den	den	ART	d	dat|pl|fem	NK	11
11	Cometen	Kometen	NN	Komet	dat|pl|*	NK	9
12	weit	weit	ADJD	weit	pos	MO	13
13	dichter	dichter	ADJA	dichter	comp	PD	2
14	,	,	$,	,	_	--	13
15	als	als	KOKOM	als	_	CM	17
16	unsere	unsere	PPOSAT	unser	nom|sg|fem	NK	17
17	Luft	Luft	NN	Luft	nom|sg|fem	CC	13
18	,	,	$,	,	_	--	17
19	und	und	KON	und	_	CD	2
20	einem	einem	ART	ein	dat|sg|neut	NK	22
21	starcken	starken	ADJA	stark	dat|sg|masc|pos	NK	22
22	Nebel	Nebel	NN	Nebel	dat|sg|masc	DA	23
23	aͤhnlich	ähnlich	ADJD	ähnlich	pos	PD	24
24	seyn	sein	VAINF	sein	_	OC	25
25	muͤsse	müsse	VMFIN	müssen	sg|3|pres|subj	CJ	19
26	.	.	SENT	.	_	--	25

1	Was	Was	PWS	was	nom|sg|neut	SB	6
2	die	die	ART	d	acc|sg|fem	NK	3
3	Groͤsse	Grösse	NN	Größe	acc|sg|fem	OA	6
4	dieses	dieses	PDAT	dies	gen|sg|masc	NK	5
5	Dunstkreises	Dunstkreises	NN	Dunstkreises	gen|sg|masc	AG	3
6	betrifft	betrifft	VVFIN	betreffen	sg|3|pres|ind	RE	8
7	,	,	$,	,	_	--	6
8	so	so	ADV	so	_	MO	9
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	insonderheit	insonderheit	ADV	insonderheit	nom|sg|fem	MO	9
11	merckwuͤrdig	Merkwürdig	ADJD	merkwürdig	pos	PD	9
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	21
14	der	der	ART	d	nom|sg|masc	NK	15
15	Durchschnitt	Durchschnitt	NN	Durchschnitt	nom|sg|masc	SB	21
16	desselben	desselben	PDS	derselbe	gen|*|*	OG	17
17	gemeiniglich	gemeiniglich	ADJD	gemeiniglich	pos	PD	21
18	etliche	etliche	PIAT	etlich	sg|3|pres|subj	SB	21
19	mahl	mal	NN	Mal	_	MO	20
20	groͤsser	größer	ADJD	groß	comp	PD	21
21	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	8
22	,	,	$,	,	_	--	21
23	als	als	KOKOM	als	_	CM	25
24	der	der	ART	d	nom|sg|masc	NK	25
25	Durchschnitt	Durchschnitt	NN	Durchschnitt	nom|sg|masc	CC	20
26	des	des	ART	d	gen|sg|masc	NK	27
27	Coͤrpers	Körpers	NN	Körper	gen|sg|masc	AG	25
28	der	der	ART	d	gen|pl|masc	NK	29
29	Cometen	Kometen	NN	Komet	gen|pl|masc	AG	27
30	selbst	selbst	PRF	selbst	_	MNR	29
31	.	.	SENT	.	_	--	30

1	Wenn	Wenn	KOUS	wenn	_	CP	8
2	wir	wir	PPER	wir	nom|pl|*|1	SB	8
3	also	also	ADV	also	_	MO	8
4	einen	einen	ART	ein	acc|sg|masc	NK	5
5	Cometen	Kometen	NN	Komet	acc|sg|masc	OA	8
6	so	so	ADV	so	_	MO	7
7	groß	groß	ADJD	groß	pos	MO	8
8	setzen	setzen	VVINF	setzen	_	CC	12
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	CM	12
11	die	die	ART	d	nom|sg|fem	NK	12
12	Erde	Erde	NN	Erde	nom|sg|fem	--	0
13	,	,	$,	,	_	--	12
14	deren	deren	PRELAT	d	gen|pl|*	AG	15
15	Durchmesser	Durchmesser	NN	Durchmesser	nom|pl|neut	SB	19
16	1720	1720	CARD	@card@	_	NK	18
17	deutsche	deutsche	ADJA	deutsch	nom|pl|fem|pos	NK	18
18	Meilen	Meilen	NN	Meile	dat|pl|neut	MO	19
19	betraͤgt	beträgt	VVFIN	betragen	sg|3|pres|ind	RC	12
20	;	;	SENT	;	_	--	19

1	so	so	ADV	so	_	MO	18
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	18
4	diese	diese	PDAT	dies	nom|sg|fem	NK	6
5	neblichte	neblichte	ADJA	neblichte	nom|sg|fem|pos	NK	6
6	Luft	Luft	NN	Luft	nom|sg|fem	SB	2
7	um	um	APPR	um	_	MO	18
8	den	den	ART	d	acc|sg|masc	NK	9
9	Cometen	Kometen	NN	Komet	acc|sg|masc	NK	7
10	auf	auf	APPR	auf	_	MNR	9
11	eine	eine	ART	ein	acc|sg|fem	NK	12
12	Hoͤhe	Höhe	NN	Höhe	acc|sg|fem	NK	10
13	von	von	APPR	von	_	MNR	12
14	etliche	etliche	PIAT	etlich	dat|pl|masc	NK	17
15	1000	1000	CARD	@card@	_	NK	17
16	deutschen	deutschen	ADJA	deutsch	dat|pl|masc|pos	NK	17
17	Meilen	Meilen	NN	Meile	dat|pl|masc	NK	13
18	erstrecken	erstrecken	VVINF	erstrecken	_	OC	2
19	.	.	SENT	.	_	--	18

1	Nun	Nun	ADV	nun	_	MO	3
2	aber	aber	ADV	aber	_	MO	1
3	stehen	stehen	VVFIN	stehen	pl|3|pres|ind	--	0
4	die	die	ART	d	nom|pl|fem	NK	6
5	hoͤchsten	höchsten	ADJA	hoch	acc|pl|fem|sup	NK	6
6	Wolcken	Wolken	NN	Wolke	acc|pl|fem	SB	3
7	in	in	APPR	in	_	MO	3
8	unserer	unserer	PPOSAT	unser	dat|sg|fem	NK	9
9	Luft	Luft	NN	Luft	dat|sg|fem	NK	7
10	selten	selten	ADJD	selten	pos	MO	3
11	mehr	mehr	ADV	mehr	*|*|*	OA	3
12	,	,	$,	,	_	--	11
13	als	als	KOKOM	als	_	CM	17
14	eine	eine	ART	ein	acc|sg|fem	NK	17
15	halbe	halbe	ADJA	halb	acc|sg|fem|pos	NK	17
16	deutsche	deutsche	ADJA	deutsch	acc|sg|fem|pos	NK	17
17	Meile	Meile	NN	Meile	acc|sg|fem	CC	11
18	von	von	APPR	von	_	MNR	17
19	der	der	ART	d	dat|sg|fem	NK	20
20	Erde	Erde	NN	Erde	dat|sg|fem	NK	18
21	ab	ab	PTKVZ	ab	_	SVP	3
22	:	:	SENT	:	_	--	21

1	laßt	laßt	VVIMP	lassen	pl|2|imp	RE	14
2	uns	uns	PPER	wir	acc|pl|*|1	OA	1
3	aber	aber	ADV	aber	_	MO	1
4	eine	eine	ART	ein	acc|sg|fem	NK	6
5	gantze	ganze	ADJA	ganz	acc|sg|fem|pos	NK	6
6	Meile	Meile	NN	Meile	acc|sg|fem	OA	12
7	fuͤr	für	APPR	für	_	MNR	6
8	die	die	ART	d	acc|sg|fem	NK	9
9	Hoͤhe	Höhe	NN	Höhe	acc|sg|fem	NK	7
10	unsers	unseres	PPOSAT	unser	gen|sg|masc	NK	11
11	Dunstkreises	Dunstkreises	NN	Dunstkreises	gen|sg|masc	AG	9
12	annehmen	annehmen	VVINF	annehmen	pl|3|pres|ind	OC	1
13	,	,	$,	,	_	--	12
14	so	so	ADV	so	_	MO	15
15	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
16	doch	doch	ADV	doch	_	MO	24
17	der	der	ART	d	nom|sg|masc	NK	18
18	Dunstkreiß	Dunstkreis	NN	Dunstkreis	nom|sg|masc	SB	15
19	eines	eines	ART	ein	gen|sg|masc	NK	20
20	Cometen	Kometen	NN	Komet	gen|sg|masc	AG	18
21	etliche	etliche	PIAT	etlich	nom|pl|masc	MO	22
22	tausend	tausend	CARD	tausend	_	NK	20
23	groͤsser	größer	ADJD	groß	comp	PD	24
24	seyn	sein	VAINF	sein	_	OC	15
25	.	.	SENT	.	_	--	24

1	Aus	Aus	APPR	aus	_	MO	11
2	der	der	ART	d	dat|sg|fem	NK	4
3	erstaunlichen	erstaunlichen	ADJA	erstaunlich	dat|sg|fem|pos	NK	4
4	Groͤsse	Grösse	NN	Größe	dat|sg|fem	NK	1
5	dieser	dieser	PDAT	dies	gen|sg|fem	NK	6
6	Athmosphære	Atmosphäre	NN	Atmosphäre	gen|sg|fem	AG	4
7	der	der	ART	d	gen|pl|fem	NK	8
8	Cometen	Kometen	NN	Komet	gen|pl|masc	AG	6
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	leicht	leicht	ADJD	leicht	pos	MO	11
11	abzunehmen	abzunehmen	VVIZU	abnehmen	_	OC	9
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	23
14	sich	sich	PRF	er|es|sie	acc|sg|3	OA	22
15	diese	diese	PDAT	dies	nom|sg|fem	NK	16
16	Coͤrper	Körper	NN	Körper	nom|sg|fem	SB	23
17	in	in	APPR	in	_	MO	22
18	einem	einem	ART	ein	dat|sg|neut	NK	21
19	gantz	ganz	ADV	ganz	_	MO	20
20	andern	anderen	ADJA	ander	dat|sg|neut|pos	NK	21
21	Zustande	Zustande	NN	Zustand	dat|sg|neut	NK	17
22	befinden	befinden	VVINF	befinden	_	OC	23
23	muͤssen	müssen	VMFIN	müssen	_	CC	10
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CM	27
26	die	die	ART	d	nom|sg|fem	NK	27
27	Erde	Erde	NN	Erde	nom|sg|fem	CC	20
28	,	,	$,	,	_	--	27
29	oder	oder	KON	oder	_	CD	27
30	ein	ein	ART	ein	nom|sg|masc	NK	33
31	anderer	anderer	ADJA	ander	nom|sg|masc|pos	NK	33
32	ordentlicher	ordentlicher	ADJA	ordentlich	nom|sg|masc|pos	NK	33
33	Planet	Planet	NN	Planet	nom|sg|masc	CJ	29
34	.	.	SENT	.	_	--	33

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Witterung	Witterung	NN	Witterung	nom|sg|fem	SB	3
3	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
4	dahero	daher	ADV	daher	_	MO	3
5	in	in	APPR	in	_	MO	14
6	einem	einem	ART	ein	dat|sg|masc	NK	7
7	Cometen	Kometen	NN	Komet	dat|sg|masc	NK	5
8	im	im	APPRART	im	dat|sg|masc	MNR	7
9	hoͤchsten	höchsten	ADJA	hoch	dat|sg|masc|sup	NK	10
10	Grad	Grad	NN	Grad	dat|sg|masc	NK	8
11	ungestuͤm	ungestüm	ADJD	ungestüm	pos	PD	14
12	und	und	KON	und	_	CD	11
13	heftig	heftig	ADJD	heftig	pos	CJ	12
14	seyn	sein	VAINF	sein	_	OC	3
15	,	,	$,	,	_	--	14
16	daß	daß	KOUS	daß	_	CP	20
17	kaum	kaum	ADV	kaum	_	MO	19
18	zu	zu	PTKZU	zu	_	PM	19
19	glauben	glauben	VVINF	glauben	_	OC	20
20	ist	ist	VAFIN	sein	sg|3|pres|ind	MNR	7
21	,	,	$,	,	_	--	20
22	daß	daß	KOUS	daß	_	CP	28
23	sich	sich	PRF	er|es|sie	acc|sg|3	OA	27
24	darinne	darin	PAV	darin	_	MO	27
25	lebendige	lebendige	ADJA	lebendig	nom|pl|fem|pos	NK	26
26	Creaturen	Kreaturen	NN	Kreatur	nom|pl|fem	SB	28
27	aufhalten	aufhalten	VVINF	aufhalten	_	OC	28
28	koͤnnen	können	VMFIN	können	_	OC	19
29	.	.	SENT	.	_	--	28

1	Und	Und	KON	und	_	JU	4
2	wenn	wenn	KOUS	wenn	_	CP	4
3	wir	wir	PPER	wir	nom|pl|*|1	SB	4
4	zeigen	zeigen	VVINF	zeigen	pl|1|pres|ind	--	0
5	werden	werden	VAFIN	werden	pl|1|pres|ind	OA	4
6	daß	daß	KOUS	daß	_	CP	17
7	ein	ein	ART	ein	nom|sg|masc	NK	9
8	solcher	solcher	PIAT	solch	nom|sg|masc	NK	9
9	Comet	Komet	NN	Komet	acc|sg|neut	SB	17
10	zu	zu	APPR	zu	_	MO	17
11	einigen	einigen	PIAT	einig	dat|pl|fem	NK	12
12	Zeiten	Zeiten	NN	Zeit	dat|pl|fem	NK	10
13	der	der	ART	d	gen|sg|fem	NK	14
14	Sonne	Sonne	NN	Sonne	gen|sg|fem	AG	12
15	sehr	sehr	ADV	sehr	_	MO	16
16	nahe	nahe	ADJD	nahe	pos	MO	17
17	koͤmmt	kommt	VVFIN	kommen	sg|3|pres|ind	OC	4
18	,	,	$,	,	_	--	17
19	zu	zu	APPR	zu	_	MO	27
20	andern	anderen	PIS	ander	dat|pl|masc|pos	NK	19
21	aber	aber	ADV	aber	_	CD	17
22	sich	sich	PRF	er|es|sie	acc|sg|3	OA	27
23	sehr	sehr	ADV	sehr	_	MO	24
24	weit	weit	ADJD	weit	pos	MO	27
25	von	von	APPR	von	_	MO	27
26	derselben	derselben	PDS	derselbe	dat|sg|fem	NK	25
27	entfernet	entfernet	VVPP	entfernen	sg|3|pres|ind	CJ	21
28	;	;	SENT	;	_	--	27

1	so	so	ADV	so	_	MO	2
2	scheinet	scheinet	VVFIN	scheinen	sg|3|pres|ind	--	0
3	diese	diese	PDAT	dies	nom|sg|fem	NK	4
4	Unbestaͤndigkeit	Unbeständigkeit	NN	Unbeständigkeit	nom|sg|fem	SB	2
5	noch	noch	ADV	noch	_	MO	7
6	weit	weit	ADJD	weit	_	MO	7
7	mehr	mehr	ADV	mehr	*|*|*	PD	12
8	den	den	ART	d	dat|pl|masc	NK	9
9	Einwohnern	Einwohnern	NN	Einwohner	dat|pl|masc	NK	10
10	entgegen	entgegen	PTKVZ	entgegen	_	NK	7
11	zu	zu	PTKZU	zu	_	PM	12
12	seyn	sein	VAINF	sein	_	OC	2
13	.	.	SENT	.	_	--	12

1	Nach	Nach	APPR	Nach	_	MO	6
2	dem	dem	ART	d	dat|sg|neut	NK	3
